mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	0	2/2	3	1	1	1	1		2	50		2
1	1	0	0	2/2	1	1	1/2	1/2	1		2	62		0
1	1	3/4	3/4	2/2	1	1	1/4	1/4	1		2	62		1
2	2	0	0	2/2	3	1	1	1	1		2	50		6
2	2	0	0	2/2	1	1	1/2	1/2	1		-1	65		3
2	2	1/2	1/2	2/2	1	1	1/4	1/4	1		1	67		4
2	2	3/4	3/4	2/2	1	1	1/4	1/4	1		3	69		5
3	3	0	0	2/2	3	1	1	1	1		7	49		11
3	3	0	0	2/2	1	1	1/2	1/2	1		4	64		7
3	3	5/8	5/8	2/2	1	1	1/8	1/8	1		1	67		8
3	3	3/4	3/4	2/2	1	1	1/8	1/8	1		-1	65		9
3	3	7/8	7/8	2/2	1	1	1/8	1/8	1		4	64		10
4	4	0	0	2/2	3	1	1/4	1/4	1		2	50		14
4	4	0	0	2/2	1	1	1/2	1/2	1		-1	65		12
4	4	1/4	1/4	2/2	3	1	1/4	1/4	1		1	43		15
4	4	1/2	1/2	2/2	3	1	1/2	1/2	1		3	45		16
4	4	1/2	1/2	2/2	1	1	1/2	1/2	1		4	64		13
5	5	0	0	2/2	3	1	1/2	1/2	1		2	50		20
5	5	0	0	2/2	1	1	1/2	1/2	1		2	62		17
5	5	1/2	1/2	2/2	3	1	1/2	1/2	1		1	43		21
5	5	3/4	3/4	2/2	1	1	1/8	1/8	1		2	62		18
5	5	7/8	7/8	2/2	1	1	1/8	1/8	1		1	67		19
6	6	0	0	2/2	3	1	1/2	1/2	1		0	48		34
6	6	0	0	2/2	1	1	1/8	1/8	1		4	64		22
6	6	1/8	1/8	2/2	1	1	1/16	1/16	1		-1	65		23
6	6	3/16	3/16	2/2	1	1	1/16	1/16	1		1	67		24
6	6	1/4	1/4	2/2	1	1	1/8	1/8	1		0	60		25
6	6	3/8	3/8	2/2	1	1	1/16	1/16	1		2	62		26
6	6	7/16	7/16	2/2	1	1	1/16	1/16	1		4	64		27
6	6	1/2	1/2	2/2	3	1	1/2	1/2	1		2	50		35
6	6	1/2	1/2	2/2	1	1	1/8	1/8	1		-1	65		28
6	6	5/8	5/8	2/2	1	1	1/16	1/16	1		1	67		29
6	6	11/16	11/16	2/2	1	1	1/16	1/16	1		3	69		30
6	6	3/4	3/4	2/2	1	1	1/8	1/8	1		2	62		31
6	6	7/8	7/8	2/2	1	1	1/16	1/16	1		4	64		32
6	6	15/16	15/16	2/2	1	1	1/16	1/16	1		-1	65		33
7	7	0	0	2/2	3	1	1/4	1/4	1		4	52		44
7	7	0	0	2/2	1	1	1/8	1/8	1		1	67		36
7	7	1/8	1/8	2/2	1	1	1/16	1/16	1		3	69		37
7	7	3/16	3/16	2/2	1	1	1/16	1/16	1		5	71		38
7	7	1/4	1/4	2/2	3	1	1/4	1/4	1		0	48		45
7	7	1/4	1/4	2/2	1	1	1/8	1/8	1		4	64		39
7	7	3/8	3/8	2/2	1	1	1/16	1/16	1		6	66		40
7	7	7/16	7/16	2/2	1	1	1/16	1/16	1		1	67		41
7	7	1/2	1/2	2/2	3	1	1/2	1/2	1		2	50		46
7	7	1/2	1/2	2/2	1	1	3/8	1/4	3/2		6	66		42
7	7	7/8	7/8	2/2	1	1	1/8	1/8	1		6	66		43
8	8	0	0	2/2	3	1	1/2	1/2	1		1	43		49
8	8	0	0	2/2	1	1	1/2	1/2	1		1	67		47
