mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	0	4/4	3	1	1	1	1		-1	53		1
1	1	0	0	4/4	1	1	1	1	1		0	60		0
2	2	0	0	4/4	3	1	1/2	1/2	1		-2	46		4
2	2	0	0	4/4	1	1	1/2	1/2	1		2	62		2
2	2	1/2	1/2	4/4	3	1	1/2	1/2	1		0	48		5
2	2	1/2	1/2	4/4	1	1	1/2	1/2	1		1	55		3
3	3	0	0	4/4	3	1	1/2	1/2	1		-1	53		8
3	3	0	0	4/4	1	1	3/4	1/2	3/2		3	57		6
3	3	1/2	1/2	4/4	3	1	1/2	1/2	1		-2	46		9
3	3	3/4	3/4	4/4	1	1	1/4	1/4	1		1	55		7
4	4	0	0	4/4	3	1	1/2	1/2	1	1	0	48		11
4	4	0	0	4/4	1	1	1	1	1		1	55		10
4	4	1/2	1/2	4/4	3	1	1/2	1/2	1	-1	0	48		12
5	5	0	0	4/4	1	1	1/2	1/2	1		-1	53		13
5	5	0	0	4/4	3	1	1/2	1/2	1		-1	53		16
5	5	0	0	4/4	2	1	1	1	1		0	60		15
5	5	1/2	1/2	4/4	3	1	1/2	1/2	1		-1	41		17
5	5	3/4	3/4	4/4	1	1	1/4	1/4	1		-1	53		14
6	6	0	0	4/4	3	1	1/2	1/2	1		-2	46		23
6	6	0	0	4/4	1	1	3/8	1/4	3/2		2	50		18
6	6	0	0	4/4	2	1	1/2	1/2	1		2	62		21
6	6	3/8	3/8	4/4	1	1	1/8	1/8	1		2	50		19
6	6	1/2	1/2	4/4	3	1	1/2	1/2	1		0	48		24
6	6	1/2	1/2	4/4	1	1	1/2	1/2	1		4	52		20
6	6	1/2	1/2	4/4	2	1	1/2	1/2	1		1	55		22
7	7	0	0	4/4	1	1	1/2	1/2	1		-1	53		25
7	7	0	0	4/4	3	1	1/2	1/2	1		-1	53		28
7	7	0	0	4/4	2	1	3/4	1/2	3/2		3	57		26
7	7	1/2	1/2	4/4	3	1	1/2	1/2	1		-2	46		29
7	7	3/4	3/4	4/4	2	1	1/4	1/4	1		1	55		27
8	8	0	0	4/4	3	1	1/2	1/2	1	1	0	48		32
8	8	0	0	4/4	2	1	1	1	1		1	55		31
8	8	1/2	1/2	4/4	3	1	1/2	1/2	1	-1	0	48		33
8	8	3/4	3/4	4/4	1	1	1/4	1/4	1		0	60		30
9	9	0	0	4/4	3	1	1/2	1/2	1		-1	41		38
9	9	0	0	4/4	2	1	1/2	1/2	1		-1	53		37
9	9	0	0	4/4	1	1	3/8	1/4	3/2		3	57		34
9	9	3/8	3/8	4/4	1	1	1/8	1/8	1		3	57		35
