mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	2.0	0	0	4/4	3	1	1/2	1/2	1		3	45	A2	2	8
1	1	0	1.5	0	0	4/4	2	1	3/8	1/4	3/2		3	69	A4	4	4
1	1	0	1.5	0	0	4/4	1	1	3/8	1/4	3/2		0	72	C5	5	0
1	1	3/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		5	71	B4	4	5
1	1	3/2	0.5	3/8	3/8	4/4	1	1	1/8	1/8	1		2	74	D5	5	1
1	1	2	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		4	52	E3	3	9
1	1	2	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		8	68	G#4	4	6
1	1	2	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		5	71	B4	4	2
1	1	3	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		8	68	G#4	4	7
1	1	3	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		5	71	B4	4	3
2	2	4	1.0	0	0	4/4	3	1	1/4	1/4	1		3	45	A2	2	18
2	2	4	0.5	0	0	4/4	2	1	1/8	1/8	1		4	76	E5	5	12
2	2	9/2	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1		2	74	D5	5	13
2	2	5	1.0	1/4	1/4	4/4	3	1	1/4	1/4	1		5	47	B2	2	19
2	2	5	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		2	74	D5	5	14
2	2	11/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		0	72	C5	5	15
2	2	6	1.0	1/2	1/2	4/4	3	1	1/4	1/4	1		0	48	C3	3	20
2	2	6	1.5	1/2	1/2	4/4	1	1	3/8	1/4	3/2		3	69	A4	4	10
2	2	6	1.5	1/2	1/2	4/4	2	1	3/8	1/4	3/2		0	72	C5	5	16
2	2	7	1.0	3/4	3/4	4/4	3	1	1/4	1/4	1		2	50	D3	3	21
2	2	15/2	0.5	7/8	7/8	4/4	1	1	1/8	1/8	1		5	71	B4	4	11
2	2	15/2	0.5	7/8	7/8	4/4	2	1	1/8	1/8	1		5	71	B4	4	17
3	3	8	2.0	0	0	4/4	3	1	1/2	1/2	1		4	52	E3	3	30
3	3	8	1.0	0	0	4/4	1	1	1/4	1/4	1		8	68	G#4	4	22
3	3	8	1.0	0	0	4/4	2	1	1/4	1/4	1		5	71	B4	4	28
3	3	9	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		8	68	G#4	4	23
3	3	9	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		5	71	B4	4	29
3	3	10	1.0	1/2	1/2	4/4	3	1	1/4	1/4	1		3	57	A3	3	31
3	3	10	0.5	1/2	1/2	4/4	1	1	1/8	1/8	1		4	76	E5	5	24
3	3	21/2	0.5	5/8	5/8	4/4	1	1	1/8	1/8	1		2	74	D5	5	25
3	3	11	1.0	3/4	3/4	4/4	3	1	1/4	1/4	1		8	56	G#3	3	32
3	3	11	0.5	3/4	3/4	4/4	1	1	1/8	1/8	1		2	74	D5	5	26
3	3	23/2	0.5	7/8	7/8	4/4	1	1	1/8	1/8	1		0	72	C5	5	27
4	4	12	1.0	0	0	4/4	3	1	1/4	1/4	1		3	57	A3	3	41
4	4	12	1.5	0	0	4/4	2	1	3/8	1/4	3/2		3	69	A4	4	37
4	4	12	1.5	0	0	4/4	1	1	3/8	1/4	3/2		0	72	C5	5	33
4	4	13	1.0	1/4	1/4	4/4	3	1	1/4	1/4	1		2	50	D3	3	42
4	4	27/2	0.5	3/8	3/8	4/4	1	1	1/8	1/8	1		5	71	B4	4	34
4	4	27/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		5	71	B4	4	38
4	4	14	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		4	52	E3	3	43
4	4	14	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		8	68	G#4	4	39
4	4	14	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		5	71	B4	4	35
4	4	15	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		8	68	G#4	4	40
4	4	15	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		5	71	B4	4	36
5	5	16	2.0	0	0	4/4	3	1	1/2	1/2	1		0	48	C3	3	52
5	5	16	1.5	0	0	4/4	2	1	3/8	1/4	3/2		0	72	C5	5	48
5	5	16	1.5	0	0	4/4	1	1	3/8	1/4	3/2		4	76	E5	5	44
5	5	35/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		2	74	D5	5	49
5	5	35/2	0.5	3/8	3/8	4/4	1	1	1/8	1/8	1		-1	77	F5	5	45
5	5	18	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		1	55	G3	3	53
5	5	18	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		5	71	B4	4	50
5	5	18	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		2	74	D5	5	46
5	5	19	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		5	71	B4	4	51
5	5	19	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		2	74	D5	5	47
6	6	20	1.0	0	0	4/4	3	1	1/4	1/4	1		0	48	C3	3	66
6	6	20	0.5	0	0	4/4	2	1	1/8	1/8	1		4	76	E5	5	60
6	6	20	0.5	0	0	4/4	1	1	1/8	1/8	1		1	79	G5	5	54
6	6	41/2	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1		2	74	D5	5	61
6	6	41/2	0.5	1/8	1/8	4/4	1	1	1/8	1/8	1		-1	77	F5	5	55
6	6	21	1.0	1/4	1/4	4/4	3	1	1/4	1/4	1		2	50	D3	3	67
6	6	21	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		2	74	D5	5	62
6	6	21	0.5	1/4	1/4	4/4	1	1	1/8	1/8	1		-1	77	F5	5	56
6	6	43/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		0	72	C5	5	63
6	6	43/2	0.5	3/8	3/8	4/4	1	1	1/8	1/8	1		4	76	E5	5	57
6	6	22	1.0	1/2	1/2	4/4	3	1	1/4	1/4	1		4	52	E3	3	68
6	6	22	1.5	1/2	1/2	4/4	2	1	3/8	1/4	3/2		0	72	C5	5	64
6	6	22	1.5	1/2	1/2	4/4	1	1	3/8	1/4	3/2		4	76	E5	5	58
6	6	23	1.0	3/4	3/4	4/4	3	1	1/4	1/4	1		6	54	F#3	3	69
6	6	47/2	0.5	7/8	7/8	4/4	2	1	1/8	1/8	1		5	71	B4	4	65
6	6	47/2	0.5	7/8	7/8	4/4	1	1	1/8	1/8	1		2	74	D5	5	59
7	7	24	2.0	0	0	4/4	3	1	1/2	1/2	1		1	55	G3	3	82
7	7	24	1.0	0	0	4/4	2	1	1/4	1/4	1		5	71	B4	4	72
7	7	24	1.0	0	0	4/4	1	1	1/4	1/4	1		2	74	D5	5	70
7	7	25	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		5	71	B4	4	73
7	7	25	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		2	74	D5	5	71
7	7	26	1.0	1/2	1/2	4/4	3	1	1/4	1/4	1		1	55	G3	3	83
7	7	26	0.25	1/2	1/2	4/4	2	1	1/16	1/16	1		1	67	G4	4	74
7	7	105/4	0.25	9/16	9/16	4/4	2	1	1/16	1/16	1		-1	65	F4	4	75
7	7	53/2	0.25	5/8	5/8	4/4	2	1	1/16	1/16	1		4	64	E4	4	76
7	7	107/4	0.25	11/16	11/16	4/4	2	1	1/16	1/16	1		-1	65	F4	4	77
7	7	27	0.5	3/4	3/4	4/4	3	1	1/8	1/8	1		-1	53	F3	3	84
7	7	27	0.25	3/4	3/4	4/4	2	1	1/16	1/16	1		1	67	G4	4	78
7	7	109/4	0.25	13/16	13/16	4/4	2	1	1/16	1/16	1		3	69	A4	4	79
7	7	55/2	0.5	7/8	7/8	4/4	3	1	1/8	1/8	1		4	52	E3	3	85
7	7	55/2	0.25	7/8	7/8	4/4	2	1	1/16	1/16	1		5	71	B4	4	80
7	7	111/4	0.25	15/16	15/16	4/4	2	1	1/16	1/16	1		0	72	C5	5	81
8	8	28	1.0	0	0	4/4	3	1	1/4	1/4	1		2	50	D3	3	112
8	8	28	0.25	0	0	4/4	1	1	1/16	1/16	1		-1	65	F4	4	86
8	8	28	0.5	0	0	4/4	2	1	1/8	1/8	1		2	74	D5	5	102
8	8	113/4	0.25	1/16	1/16	4/4	1	1	1/16	1/16	1		4	64	E4	4	87
8	8	57/2	0.25	1/8	1/8	4/4	1	1	1/16	1/16	1		2	62	D4	4	88
8	8	57/2	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1		2	74	D5	5	103
8	8	115/4	0.25	3/16	3/16	4/4	1	1	1/16	1/16	1		4	64	E4	4	89
8	8	29	0.5	1/4	1/4	4/4	3	1	1/8	1/8	1		0	48	C3	3	113
8	8	29	0.25	1/4	1/4	4/4	1	1	1/16	1/16	1		-1	65	F4	4	90
8	8	117/4	0.25	5/16	5/16	4/4	1	1	1/16	1/16	1		1	67	G4	4	91
8	8	59/2	0.5	3/8	3/8	4/4	3	1	1/8	1/8	1		5	47	B2	2	114
8	8	59/2	0.25	3/8	3/8	4/4	1	1	1/16	1/16	1		3	69	A4	4	92
8	8	119/4	0.25	7/16	7/16	4/4	1	1	1/16	1/16	1		5	71	B4	4	93
8	8	30	1.0	1/2	1/2	4/4	3	1	1/4	1/4	1		3	45	A2	2	115
8	8	30	0.25	1/2	1/2	4/4	2	1	1/16	1/16	1		3	69	A4	4	104
8	8	30	0.25	1/2	1/2	4/4	1	1	1/16	1/16	1		0	72	C5	5	94
8	8	121/4	0.25	9/16	9/16	4/4	2	1	1/16	1/16	1		1	67	G4	4	105
8	8	121/4	0.25	9/16	9/16	4/4	1	1	1/16	1/16	1		5	71	B4	4	95
8	8	61/2	0.25	5/8	5/8	4/4	2	1	1/16	1/16	1		-1	65	F4	4	106
8	8	61/2	0.25	5/8	5/8	4/4	1	1	1/16	1/16	1		3	69	A4	4	96
8	8	123/4	0.25	11/16	11/16	4/4	2	1	1/16	1/16	1		1	67	G4	4	107
8	8	123/4	0.25	11/16	11/16	4/4	1	1	1/16	1/16	1		5	71	B4	4	97
8	8	31	0.5	3/4	3/4	4/4	3	1	1/8	1/8	1		1	55	G3	3	116
8	8	31	0.25	3/4	3/4	4/4	2	1	1/16	1/16	1		3	69	A4	4	108
8	8	31	0.25	3/4	3/4	4/4	1	1	1/16	1/16	1		0	72	C5	5	98
8	8	125/4	0.25	13/16	13/16	4/4	2	1	1/16	1/16	1		5	71	B4	4	109
8	8	125/4	0.25	13/16	13/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	99
8	8	63/2	0.5	7/8	7/8	4/4	3	1	1/8	1/8	1		-1	53	F3	3	117
8	8	63/2	0.25	7/8	7/8	4/4	2	1	1/16	1/16	1		0	72	C5	5	110
8	8	63/2	0.25	7/8	7/8	4/4	1	1	1/16	1/16	1		4	76	E5	5	100
8	8	127/4	0.25	15/16	15/16	4/4	2	1	1/16	1/16	1		2	74	D5	5	111
8	8	127/4	0.25	15/16	15/16	4/4	1	1	1/16	1/16	1		-1	77	F5	5	101
9	9	32	1.0	0	0	4/4	3	1	1/4	1/4	1		4	52	E3	3	128
9	9	32	1.0	0	0	4/4	2	1	1/4	1/4	1		4	76	E5	5	123
9	9	32	1.0	0	0	4/4	1	1	1/4	1/4	1		1	79	G5	5	118
9	9	33	1.0	1/4	1/4	4/4	3	1	1/4	1/4	1		-1	53	F3	3	129
9	9	33	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		2	74	D5	5	124
9	9	33	0.5	1/4	1/4	4/4	1	1	1/8	1/8	1		-1	77	F5	5	119
9	9	67/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		0	72	C5	5	125
9	9	67/2	0.5	3/8	3/8	4/4	1	1	1/8	1/8	1		4	76	E5	5	120
9	9	34	1.0	1/2	1/2	4/4	3	1	1/4	1/4	1		1	55	G3	3	130
9	9	34	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		5	71	B4	4	126
9	9	34	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		2	74	D5	5	121
9	9	35	1.0	3/4	3/4	4/4	3	1	1/4	1/4	1		0	48	C3	3	131
9	9	35	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		0	72	C5	5	127
9	9	35	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		4	76	E5	5	122
