mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	4.0	0	0	4/4	3	1	1	1	1		2	50	D3	3	0
1	1	0	0	4.0	0	0	4/4	5	1	1	1	1		2	50	D3	3	1
2	2	4	4	2.0	0	0	4/4	3	1	1/2	1/2	1		3	57	A3	3	2
2	2	4	4	2.0	0	0	4/4	5	1	1/2	1/2	1		3	57	A3	3	4
2	2	6	6	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		1	55	G3	3	3
2	2	6	6	2.0	1/2	1/2	4/4	5	1	1/2	1/2	1		1	55	G3	3	5
3	3	8	8	2.0	0	0	4/4	3	1	1/2	1/2	1		3	57	A3	3	6
3	3	8	8	2.0	0	0	4/4	5	1	1/2	1/2	1		3	57	A3	3	8
3	3	10	10	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		4	52	E3	3	7
3	3	10	10	2.0	1/2	1/2	4/4	5	1	1/2	1/2	1		4	52	E3	3	9
4	4	12	12	4.0	0	0	4/4	3	1	1	1	1		-1	53	F3	3	10
4	4	12	12	4.0	0	0	4/4	5	1	1	1	1		-1	53	F3	3	11
5	5	16	16	4.0	0	0	4/4	4	1	1	1	1		3	45	A2	2	17
5	5	16	16	4.0	0	0	4/4	5	1	1	1	1		3	45	A2	2	18
5	5	16	16	2.0	0	0	4/4	3	1	1/2	1/2	1		4	52	E3	3	12
5	5	19	19	0.25	3/4	3/4	4/4	3	1	1/16	1/16	1		3	57	A3	3	13
5	5	77/4	77/4	0.25	13/16	13/16	4/4	3	1	1/16	1/16	1		1	55	G3	3	14
5	5	39/2	39/2	0.25	7/8	7/8	4/4	3	1	1/16	1/16	1		-1	53	F3	3	15
5	5	79/4	79/4	0.25	15/16	15/16	4/4	3	1	1/16	1/16	1		4	52	E3	3	16
6	6	20	20	2.0	0	0	4/4	4	1	1/2	1/2	1		2	50	D3	3	21
6	6	20	20	2.0	0	0	4/4	5	1	1/2	1/2	1		2	50	D3	3	23
6	6	20	20	2.0	0	0	4/4	3	1	1/2	1/2	1		-1	53	F3	3	19
