mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	4.0	0	0	3/2	5	1	1	1	1		1	43	G2	2	8
1	1	0	0	4.0	0	0	3/2	6	1	1	1	1		1	43	G2	2	10
1	1	0	0	4.0	0	0	3/2	4	1	1	1	1		2	62	D4	4	6
1	1	0	0	4.0	0	0	3/2	3	1	1	1	1		1	67	G4	4	4
1	1	0	0	4.0	0	0	3/2	2	1	1	1	1		5	71	B4	4	2
1	1	0	0	4.0	0	0	3/2	1	1	1	1	1		2	74	D5	5	0
1	1	4	4	2.0	1	1	3/2	5	1	1/2	1/2	1		1	43	G2	2	9
1	1	4	4	2.0	1	1	3/2	6	1	1/2	1/2	1		1	43	G2	2	11
1	1	4	4	2.0	1	1	3/2	4	1	1/2	1/2	1		1	55	G3	3	7
1	1	4	4	2.0	1	1	3/2	3	1	1/2	1/2	1		1	67	G4	4	5
1	1	4	4	2.0	1	1	3/2	1	1	1/2	1/2	1		5	71	B4	4	1
1	1	4	4	2.0	1	1	3/2	2	1	1/2	1/2	1		2	74	D5	5	3
2	2	6	6	4.0	0	0	3/2	5	1	1	1	1		0	48	C3	3	20
2	2	6	6	4.0	0	0	3/2	6	1	1	1	1		0	48	C3	3	22
2	2	6	6	4.0	0	0	3/2	4	1	1	1	1		1	55	G3	3	18
2	2	6	6	4.0	0	0	3/2	3	1	1	1	1		1	67	G4	4	16
2	2	6	6	4.0	0	0	3/2	2	1	1	1	1		0	72	C5	5	14
2	2	6	6	4.0	0	0	3/2	1	1	1	1	1		4	76	E5	5	12
2	2	10	10	2.0	1	1	3/2	5	1	1/2	1/2	1		5	47	B2	2	21
2	2	10	10	2.0	1	1	3/2	6	1	1/2	1/2	1		5	47	B2	2	23
2	2	10	10	2.0	1	1	3/2	4	1	1/2	1/2	1		5	59	B3	3	19
2	2	10	10	2.0	1	1	3/2	3	1	1/2	1/2	1		2	62	D4	4	17
2	2	10	10	2.0	1	1	3/2	2	1	1/2	1/2	1		1	67	G4	4	15
2	2	10	10	2.0	1	1	3/2	1	1	1/2	1/2	1		2	74	D5	5	13
3	3	12	12	2.0	0	0	3/2	5	1	1/2	1/2	1		1	43	G2	2	32
3	3	12	12	2.0	0	0	3/2	6	1	1/2	1/2	1		1	43	G2	2	34
3	3	12	12	2.0	0	0	3/2	3	1	1/2	1/2	1		2	62	D4	4	28
3	3	12	12	2.0	0	0	3/2	4	1	1/2	1/2	1		2	62	D4	4	30
3	3	12	12	4.0	0	0	3/2	2	1	1	1	1		1	67	G4	4	26
3	3	12	12	2.0	0	0	3/2	1	1	1/2	1/2	1		5	71	B4	4	24
3	3	14	14	4.0	1/2	1/2	3/2	5	1	1	1	1		3	45	A2	2	33
3	3	14	14	4.0	1/2	1/2	3/2	6	1	1	1	1		3	45	A2	2	35
3	3	14	14	4.0	1/2	1/2	3/2	4	1	1	1	1		0	60	C4	4	31
3	3	14	14	4.0	1/2	1/2	3/2	3	1	1	1	1		3	69	A4	4	29
3	3	14	14	4.0	1/2	1/2	3/2	1	1	1	1	1		0	72	C5	5	25
3	3	16	16	2.0	1	1	3/2	2	1	1/2	1/2	1		6	66	F#4	4	27
4	4	18	18	4.0	0	0	3/2	5	1	1	1	1		1	43	G2	2	45
4	4	18	18	4.0	0	0	3/2	6	1	1	1	1		1	43	G2	2	47
4	4	18	18	4.0	0	0	3/2	3	1	1	1	1		2	62	D4	4	40
4	4	18	18	2.0	0	0	3/2	4	1	1/2	1/2	1		1	67	G4	4	42
4	4	18	18	4.0	0	0	3/2	2	1	1	1	1		1	67	G4	4	38
4	4	18	18	4.0	0	0	3/2	1	1	1	1	1		5	71	B4	4	36
4	4	20	20	2.0	1/2	1/2	3/2	4	1	1/2	1/2	1		1	55	G3	3	43
4	4	22	22	2.0	1	1	3/2	5	1	1/2	1/2	1	1	1	43	G2	2	46
4	4	22	22	2.0	1	1	3/2	6	1	1/2	1/2	1	1	1	43	G2	2	48
4	4	22	22	2.0	1	1	3/2	4	1	1/2	1/2	1		1	55	G3	3	44
4	4	22	22	2.0	1	1	3/2	3	1	1/2	1/2	1		2	62	D4	4	41
4	4	22	22	2.0	1	1	3/2	2	1	1/2	1/2	1		5	71	B4	4	39
4	4	22	22	2.0	1	1	3/2	1	1	1/2	1/2	1		1	79	G5	5	37
5	5	24	24	2.0	0	0	3/2	5	1	1/2	1/2	1	-1	1	43	G2	2	61
5	5	24	24	2.0	0	0	3/2	6	1	1/2	1/2	1	-1	1	43	G2	2	63
5	5	24	24	2.0	0	0	3/2	4	1	1/2	1/2	1		5	59	B3	3	58
5	5	24	24	2.0	0	0	3/2	3	1	1/2	1/2	1		3	69	A4	4	55
5	5	24	24	2.0	0	0	3/2	2	1	1/2	1/2	1		2	74	D5	5	52
5	5	24	24	2.0	0	0	3/2	1	1	1/2	1/2	1		-1	77	F5	5	49
5	5	26	26	4.0	1/2	1/2	3/2	5	1	1	1	1		3	45	A2	2	62
5	5	26	26	4.0	1/2	1/2	3/2	6	1	1	1	1		3	45	A2	2	64
5	5	26	26	3.0	1/2	1/2	3/2	4	1	3/4	1/2	3/2		4	64	E4	4	59
5	5	26	26	3.0	1/2	1/2	3/2	3	1	3/4	1/2	3/2		3	69	A4	4	56
5	5	26	26	3.0	1/2	1/2	3/2	2	1	3/4	1/2	3/2		7	73	C#5	5	53
5	5	26	26	3.0	1/2	1/2	3/2	1	1	3/4	1/2	3/2		4	76	E5	5	50
5	5	29	29	1.0	5/4	5/4	3/2	4	1	1/4	1/4	1		3	57	A3	3	60
5	5	29	29	1.0	5/4	5/4	3/2	3	1	1/4	1/4	1		3	69	A4	4	57
5	5	29	29	1.0	5/4	5/4	3/2	2	1	1/4	1/4	1		7	73	C#5	5	54
5	5	29	29	1.0	5/4	5/4	3/2	1	1	1/4	1/4	1		2	74	D5	5	51
6	6	30	30	4.0	0	0	3/2	5	1	1	1	1		2	50	D3	3	74
6	6	30	30	4.0	0	0	3/2	6	1	1	1	1		2	50	D3	3	76
6	6	30	30	4.0	0	0	3/2	4	1	1	1	1		3	57	A3	3	72
6	6	30	30	4.0	0	0	3/2	3	1	1	1	1		6	66	F#4	4	70
6	6	30	30	2.0	0	0	3/2	2	1	1/2	1/2	1		2	74	D5	5	67
6	6	30	30	4.0	0	0	3/2	1	1	1	1	1		2	74	D5	5	65
6	6	32	32	2.0	1/2	1/2	3/2	2	1	1/2	1/2	1		3	69	A4	4	68
6	6	34	34	2.0	1	1	3/2	5	1	1/2	1/2	1		5	47	B2	2	75
6	6	34	34	2.0	1	1	3/2	6	1	1/2	1/2	1		5	47	B2	2	77
6	6	34	34	2.0	1	1	3/2	4	1	1/2	1/2	1		1	55	G3	3	73
6	6	34	34	2.0	1	1	3/2	3	1	1/2	1/2	1		1	67	G4	4	71
6	6	34	34	2.0	1	1	3/2	2	1	1/2	1/2	1		5	71	B4	4	69
6	6	34	34	2.0	1	1	3/2	1	1	1/2	1/2	1		2	74	D5	5	66
7	7	36	36	2.0	0	0	3/2	5	1	1/2	1/2	1		0	48	C3	3	87
7	7	36	36	2.0	0	0	3/2	6	1	1/2	1/2	1		0	48	C3	3	89
7	7	36	36	2.0	0	0	3/2	4	1	1/2	1/2	1		3	57	A3	3	84
7	7	36	36	2.0	0	0	3/2	3	1	1/2	1/2	1		4	64	E4	4	82
7	7	36	36	2.0	0	0	3/2	2	1	1/2	1/2	1		3	69	A4	4	80
7	7	36	36	2.0	0	0	3/2	1	1	1/2	1/2	1		0	72	C5	5	78
7	7	38	38	4.0	1/2	1/2	3/2	5	1	1	1	1		4	52	E3	3	88
7	7	38	38	4.0	1/2	1/2	3/2	6	1	1	1	1		4	52	E3	3	90
7	7	38	38	2.0	1/2	1/2	3/2	4	1	1/2	1/2	1		5	59	B3	3	85
7	7	38	38	4.0	1/2	1/2	3/2	3	1	1	1	1		4	64	E4	4	83
7	7	38	38	4.0	1/2	1/2	3/2	2	1	1	1	1		8	68	G#4	4	81
7	7	38	38	4.0	1/2	1/2	3/2	1	1	1	1	1		5	71	B4	4	79
7	7	40	40	2.0	1	1	3/2	4	1	1/2	1/2	1		4	52	E3	3	86
8	8	42	42	2.0	0	0	3/2	5	1	1/2	1/2	1		3	45	A2	2	103
8	8	42	42	2.0	0	0	3/2	6	1	1/2	1/2	1		3	45	A2	2	106
8	8	42	42	2.0	0	0	3/2	4	1	1/2	1/2	1		4	52	E3	3	100
8	8	42	42	2.0	0	0	3/2	3	1	1/2	1/2	1		4	64	E4	4	97
8	8	42	42	2.0	0	0	3/2	1	1	1/2	1/2	1		3	69	A4	4	91
8	8	42	42	2.0	0	0	3/2	2	1	1/2	1/2	1		3	69	A4	4	94
8	8	44	44	2.0	1/2	1/2	3/2	4	1	1/2	1/2	1		3	57	A3	3	101
8	8	44	44	2.0	1/2	1/2	3/2	5	1	1/2	1/2	1		3	57	A3	3	104
8	8	44	44	2.0	1/2	1/2	3/2	6	1	1/2	1/2	1		3	57	A3	3	107
8	8	44	44	2.0	1/2	1/2	3/2	3	1	1/2	1/2	1		4	64	E4	4	98
8	8	44	44	2.0	1/2	1/2	3/2	2	1	1/2	1/2	1		3	69	A4	4	95
8	8	44	44	2.0	1/2	1/2	3/2	1	1	1/2	1/2	1		0	72	C5	5	92
8	8	46	46	2.0	1	1	3/2	5	1	1/2	1/2	1		4	52	E3	3	105
8	8	46	46	2.0	1	1	3/2	6	1	1/2	1/2	1		4	52	E3	3	108
8	8	46	46	2.0	1	1	3/2	4	1	1/2	1/2	1		1	55	G3	3	102
8	8	46	46	2.0	1	1	3/2	3	1	1/2	1/2	1		1	67	G4	4	99
8	8	46	46	2.0	1	1	3/2	1	1	1/2	1/2	1		0	72	C5	5	93
8	8	46	46	2.0	1	1	3/2	2	1	1/2	1/2	1		0	72	C5	5	96
9	9	48	48	4.0	0	0	3/2	5	1	1	1	1		-1	53	F3	3	117
9	9	48	48	4.0	0	0	3/2	6	1	1	1	1		-1	53	F3	3	119
9	9	48	48	4.0	0	0	3/2	4	1	1	1	1		3	57	A3	3	115
9	9	48	48	4.0	0	0	3/2	3	1	1	1	1		-1	65	F4	4	113
9	9	48	48	4.0	0	0	3/2	2	1	1	1	1		0	72	C5	5	111
9	9	48	48	4.0	0	0	3/2	1	1	1	1	1		2	74	D5	5	109
9	9	52	52	2.0	1	1	3/2	4	1	1/2	1/2	1		1	55	G3	3	116
9	9	52	52	2.0	1	1	3/2	5	1	1/2	1/2	1		1	55	G3	3	118
9	9	52	52	2.0	1	1	3/2	6	1	1/2	1/2	1		1	55	G3	3	120
9	9	52	52	2.0	1	1	3/2	3	1	1/2	1/2	1		2	62	D4	4	114
9	9	52	52	2.0	1	1	3/2	2	1	1/2	1/2	1		5	71	B4	4	112
9	9	52	52	2.0	1	1	3/2	1	1	1/2	1/2	1		2	74	D5	5	110
10	10	54	54	2.0	0	0	3/2	5	1	1/2	1/2	1		0	48	C3	3	138
10	10	54	54	2.0	0	0	3/2	6	1	1/2	1/2	1		0	48	C3	3	142
10	10	54	54	2.0	0	0	3/2	4	1	1/2	1/2	1		1	55	G3	3	134
10	10	54	54	2.0	0	0	3/2	3	1	1/2	1/2	1		0	60	C4	4	131
10	10	54	54	2.0	0	0	3/2	2	1	1/2	1/2	1		0	72	C5	5	126
10	10	54	54	2.0	0	0	3/2	1	1	1/2	1/2	1		4	76	E5	5	121
10	10	56	56	2.0	1/2	1/2	3/2	5	1	1/2	1/2	1		1	55	G3	3	139
10	10	56	56	2.0	1/2	1/2	3/2	6	1	1/2	1/2	1		1	55	G3	3	143
10	10	56	56	2.0	1/2	1/2	3/2	4	1	1/2	1/2	1		5	59	B3	3	135
10	10	56	56	2.0	1/2	1/2	3/2	3	1	1/2	1/2	1		2	62	D4	4	132
10	10	56	56	1.0	1/2	1/2	3/2	2	1	1/4	1/4	1		5	71	B4	4	127
10	10	56	56	1.0	1/2	1/2	3/2	1	1	1/4	1/4	1		2	74	D5	5	122
10	10	57	57	1.0	3/4	3/4	3/2	2	1	1/4	1/4	1		3	69	A4	4	128
10	10	57	57	1.0	3/4	3/4	3/2	1	1	1/4	1/4	1		0	72	C5	5	123
10	10	58	58	1.0	1	1	3/2	5	1	1/4	1/4	1		-1	53	F3	3	140
10	10	58	58	1.0	1	1	3/2	6	1	1/4	1/4	1		-1	53	F3	3	144
10	10	58	58	1.0	1	1	3/2	4	1	1/4	1/4	1		3	57	A3	3	136
10	10	58	58	2.0	1	1	3/2	3	1	1/2	1/2	1		1	67	G4	4	133
10	10	58	58	1.0	1	1	3/2	2	1	1/4	1/4	1		5	71	B4	4	129
10	10	58	58	1.0	1	1	3/2	1	1	1/4	1/4	1		2	74	D5	5	124
10	10	59	59	1.0	5/4	5/4	3/2	5	1	1/4	1/4	1		4	52	E3	3	141
10	10	59	59	1.0	5/4	5/4	3/2	6	1	1/4	1/4	1		4	52	E3	3	145
10	10	59	59	1.0	5/4	5/4	3/2	4	1	1/4	1/4	1		1	55	G3	3	137
10	10	59	59	1.0	5/4	5/4	3/2	2	1	1/4	1/4	1		0	72	C5	5	130
10	10	59	59	1.0	5/4	5/4	3/2	1	1	1/4	1/4	1		4	76	E5	5	125
11	11	60	60	4.0	0	0	3/2	5	1	1	1	1		2	50	D3	3	155
11	11	60	60	4.0	0	0	3/2	6	1	1	1	1		2	50	D3	3	157
11	11	60	60	4.0	0	0	3/2	4	1	1	1	1		3	57	A3	3	153
11	11	60	60	4.0	0	0	3/2	3	1	1	1	1		-1	65	F4	4	151
11	11	60	60	2.0	0	0	3/2	2	1	1/2	1/2	1		2	74	D5	5	148
11	11	60	60	4.0	0	0	3/2	1	1	1	1	1		-1	77	F5	5	146
11	11	62	62	2.0	1/2	1/2	3/2	2	1	1/2	1/2	1		3	69	A4	4	149
11	11	64	64	2.0	1	1	3/2	5	1	1/2	1/2	1		5	47	B2	2	156
11	11	64	64	2.0	1	1	3/2	6	1	1/2	1/2	1		5	47	B2	2	158
11	11	64	64	2.0	1	1	3/2	4	1	1/2	1/2	1	1	1	55	G3	3	154
11	11	64	64	2.0	1	1	3/2	3	1	1/2	1/2	1		1	67	G4	4	152
11	11	64	64	2.0	1	1	3/2	2	1	1/2	1/2	1		5	71	B4	4	150
11	11	64	64	2.0	1	1	3/2	1	1	1/2	1/2	1		2	74	D5	5	147
12	12	66	66	4.0	0	0	3/2	5	1	1	1	1		0	48	C3	3	169
12	12	66	66	4.0	0	0	3/2	6	1	1	1	1		0	48	C3	3	171
12	12	66	66	2.0	0	0	3/2	4	1	1/2	1/2	1	-1	1	55	G3	3	167
12	12	66	66	4.0	0	0	3/2	3	1	1	1	1		4	64	E4	4	165
12	12	66	66	2.0	0	0	3/2	2	1	1/2	1/2	1		1	67	G4	4	161
12	12	66	66	4.0	0	0	3/2	1	1	1	1	1		4	76	E5	5	159
12	12	68	68	4.0	1/2	1/2	3/2	4	1	1	1	1		0	48	C3	3	168
12	12	68	68	1.0	1/2	1/2	3/2	2	1	1/4	1/4	1		3	69	A4	4	162
12	12	69	69	1.0	3/4	3/4	3/2	2	1	1/4	1/4	1		5	71	B4	4	163
12	12	70	70	2.0	1	1	3/2	5	1	1/2	1/2	1		3	45	A2	2	170
12	12	70	70	2.0	1	1	3/2	6	1	1/2	1/2	1		3	45	A2	2	172
12	12	70	70	2.0	1	1	3/2	3	1	1/2	1/2	1		0	60	C4	4	166
12	12	70	70	2.0	1	1	3/2	2	1	1/2	1/2	1		0	72	C5	5	164
12	12	70	70	2.0	1	1	3/2	1	1	1/2	1/2	1		4	76	E5	5	160
13	13	72	72	2.0	0	0	3/2	5	1	1/2	1/2	1		1	43	G2	2	182
13	13	72	72	2.0	0	0	3/2	6	1	1/2	1/2	1		1	43	G2	2	184
13	13	72	72	2.0	0	0	3/2	4	1	1/2	1/2	1		1	55	G3	3	179
13	13	72	72	2.0	0	0	3/2	3	1	1/2	1/2	1		2	62	D4	4	177
13	13	72	72	2.0	0	0	3/2	2	1	1/2	1/2	1		5	71	B4	4	175
13	13	72	72	2.0	0	0	3/2	1	1	1/2	1/2	1		1	79	G5	5	173
13	13	74	74	4.0	1/2	1/2	3/2	5	1	1	1	1		2	50	D3	3	183
13	13	74	74	4.0	1/2	1/2	3/2	6	1	1	1	1		2	50	D3	3	185
13	13	74	74	2.0	1/2	1/2	3/2	4	1	1/2	1/2	1		3	57	A3	3	180
13	13	74	74	4.0	1/2	1/2	3/2	3	1	1	1	1		2	62	D4	4	178
13	13	74	74	4.0	1/2	1/2	3/2	2	1	1	1	1		3	69	A4	4	176
13	13	74	74	4.0	1/2	1/2	3/2	1	1	1	1	1		6	78	F#5	5	174
13	13	76	76	2.0	1	1	3/2	4	1	1/2	1/2	1		2	50	D3	3	181
14	14	78	78	6.0	0	0	3/2	5	1	3/2	1	3/2		1	43	G2	2	190
14	14	78	78	6.0	0	0	3/2	6	1	3/2	1	3/2		1	43	G2	2	191
14	14	78	78	6.0	0	0	3/2	4	1	3/2	1	3/2		2	50	D3	3	189
14	14	78	78	6.0	0	0	3/2	3	1	3/2	1	3/2		2	62	D4	4	188
14	14	78	78	6.0	0	0	3/2	2	1	3/2	1	3/2		5	71	B4	4	187
14	14	78	78	6.0	0	0	3/2	1	1	3/2	1	3/2		1	79	G5	5	186
15	15	84	84	4.0	0	0	3/2	6	1	1	1	1		1	43	G2	2	194
15	15	84	84	4.0	0	0	3/2	3	1	1	1	1		2	62	D4	4	192
15	15	88	88	2.0	1	1	3/2	6	1	1/2	1/2	1		1	43	G2	2	195
15	15	88	88	2.0	1	1	3/2	3	1	1/2	1/2	1		5	59	B3	3	193
16	16	90	90	4.0	0	0	3/2	6	1	1	1	1		0	48	C3	3	198
16	16	90	90	4.0	0	0	3/2	3	1	1	1	1		4	64	E4	4	196
16	16	94	94	2.0	1	1	3/2	6	1	1/2	1/2	1		5	47	B2	2	199
16	16	94	94	2.0	1	1	3/2	3	1	1/2	1/2	1		2	62	D4	4	197
17	17	96	96	2.0	0	0	3/2	6	1	1/2	1/2	1		1	43	G2	2	202
17	17	96	96	2.0	0	0	3/2	3	1	1/2	1/2	1		5	59	B3	3	200
