mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	4.0	0	0	4/4	5	1	1	1	1		1	55	G3	3	1
1	1	0	0	4.0	0	0	4/4	2	1	1	1	1		2	74	D5	5	0
2	2	4	4	2.0	0	0	4/4	5	1	1/2	1/2	1		1	43	G2	2	4
2	2	4	4	2.0	0	0	4/4	2	1	1/2	1/2	1		-2	70	Bb4	4	2
2	2	6	6	2.0	1/2	1/2	4/4	5	1	1/2	1/2	1		3	45	A2	2	5
2	2	6	6	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1		0	72	C5	5	3
3	3	8	8	2.0	0	0	4/4	5	1	1/2	1/2	1		-2	46	Bb2	2	8
3	3	8	8	2.0	0	0	4/4	2	1	1/2	1/2	1		-2	70	Bb4	4	6
3	3	10	10	2.0	1/2	1/2	4/4	5	1	1/2	1/2	1		0	48	C3	3	9
3	3	10	10	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1		1	67	G4	4	7
4	4	12	12	2.0	0	0	4/4	5	1	1/2	1/2	1		1	55	G3	3	12
4	4	12	12	2.0	0	0	4/4	2	1	1/2	1/2	1		-2	70	Bb4	4	10
4	4	14	14	2.0	1/2	1/2	4/4	5	1	1/2	1/2	1		-1	53	F3	3	13
4	4	14	14	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1		0	72	C5	5	11
5	5	16	16	4.0	0	0	4/4	5	1	1	1	1		-2	46	Bb2	2	16
5	5	16	16	2.0	0	0	4/4	2	1	1/2	1/2	1		2	74	D5	5	14
5	5	19	19	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		2	74	D5	5	15
6	6	20	20	4.0	0	0	4/4	5	1	1	1	1	1	-2	46	Bb2	2	20
6	6	20	20	2.0	0	0	4/4	2	1	1/2	1/2	1		-1	77	F5	5	18
6	6	22	22	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1		2	74	D5	5	19
6	6	23	23	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		2	74	D5	5	17
7	7	24	24	2.0	0	0	4/4	5	1	1/2	1/2	1	-1	-2	46	Bb2	2	26
7	7	24	24	2.0	0	0	4/4	2	1	1/2	1/2	1		-2	70	Bb4	4	23
