mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	1.0	0	0	3/2	3	1	1/4	1/4	1		1	43	G2	2	3
1	1	0	2.0	0	0	3/2	5	1	1/2	1/2	1		1	43	G2	2	11
1	1	0	2.0	0	0	3/2	1	1	1/2	1/2	1		1	67	G4	4	0
1	1	1	1.0	1/4	1/4	3/2	3	1	1/4	1/4	1		3	45	A2	2	4
1	1	2	1.0	1/2	1/2	3/2	3	1	1/4	1/4	1		-2	46	Bb2	2	5
1	1	2	2.0	1/2	1/2	3/2	5	1	1/2	1/2	1		-2	46	Bb2	2	12
1	1	2	2.0	1/2	1/2	3/2	1	1	1/2	1/2	1		1	67	G4	4	1
1	1	3	1.0	3/4	3/4	3/2	3	1	1/4	1/4	1		0	48	C3	3	6
1	1	4	0.5	1	1	3/2	3	1	1/8	1/8	1		2	50	D3	3	7
1	1	4	2.0	1	1	3/2	5	1	1/2	1/2	1		2	50	D3	3	13
1	1	4	2.0	1	1	3/2	1	1	1/2	1/2	1		-1	65	F4	4	2
1	1	9/2	0.5	9/8	9/8	3/2	3	1	1/8	1/8	1		4	52	E3	3	8
1	1	5	0.5	5/4	5/4	3/2	3	1	1/8	1/8	1		-1	53	F3	3	9
1	1	11/2	0.5	11/8	11/8	3/2	3	1	1/8	1/8	1		2	50	D3	3	10
2	2	6	1.0	0	0	3/2	4	1	1/4	1/4	1		1	43	G2	2	21
2	2	6	2.0	0	0	3/2	5	1	1/2	1/2	1		1	43	G2	2	29
2	2	6	4.0	0	0	3/2	3	1	1	1	1		1	55	G3	3	19
2	2	6	2.0	0	0	3/2	2	1	1/2	1/2	1		1	67	G4	4	16
2	2	6	4.0	0	0	3/2	1	1	1	1	1		-2	70	Bb4	4	14
2	2	7	1.0	1/4	1/4	3/2	4	1	1/4	1/4	1		3	45	A2	2	22
2	2	8	1.0	1/2	1/2	3/2	4	1	1/4	1/4	1		-2	46	Bb2	2	23
2	2	8	2.0	1/2	1/2	3/2	5	1	1/2	1/2	1		-2	46	Bb2	2	30
2	2	8	2.0	1/2	1/2	3/2	2	1	1/2	1/2	1		1	67	G4	4	17
2	2	9	1.0	3/4	3/4	3/2	4	1	1/4	1/4	1		0	48	C3	3	24
2	2	10	0.5	1	1	3/2	4	1	1/8	1/8	1		2	50	D3	3	25
2	2	10	2.0	1	1	3/2	3	1	1/2	1/2	1		2	50	D3	3	20
2	2	10	2.0	1	1	3/2	5	1	1/2	1/2	1		2	50	D3	3	31
2	2	10	2.0	1	1	3/2	2	1	1/2	1/2	1		-1	65	F4	4	18
2	2	10	2.0	1	1	3/2	1	1	1/2	1/2	1		3	69	A4	4	15
2	2	21/2	0.5	9/8	9/8	3/2	4	1	1/8	1/8	1		4	52	E3	3	26
2	2	11	0.5	5/4	5/4	3/2	4	1	1/8	1/8	1		-1	53	F3	3	27
2	2	23/2	0.5	11/8	11/8	3/2	4	1	1/8	1/8	1		2	50	D3	3	28
3	3	12	1.0	0	0	3/2	3	1	1/4	1/4	1		1	43	G2	2	37
3	3	12	2.0	0	0	3/2	5	1	1/2	1/2	1		1	43	G2	2	47
3	3	12	4.0	0	0	3/2	4	1	1	1	1		1	55	G3	3	45
3	3	12	2.0	0	0	3/2	1	1	1/2	1/2	1		1	67	G4	4	32
3	3	12	4.0	0	0	3/2	2	1	1	1	1		-2	70	Bb4	4	35
3	3	13	1.0	1/4	1/4	3/2	3	1	1/4	1/4	1		3	45	A2	2	38
3	3	14	1.0	1/2	1/2	3/2	3	1	1/4	1/4	1		-2	46	Bb2	2	39
3	3	14	2.0	1/2	1/2	3/2	5	1	1/2	1/2	1		-2	46	Bb2	2	48
3	3	14	2.0	1/2	1/2	3/2	1	1	1/2	1/2	1		1	67	G4	4	33
3	3	15	1.0	3/4	3/4	3/2	3	1	1/4	1/4	1		0	48	C3	3	40
3	3	16	0.5	1	1	3/2	3	1	1/8	1/8	1		2	50	D3	3	41
3	3	16	2.0	1	1	3/2	4	1	1/2	1/2	1		2	50	D3	3	46
3	3	16	2.0	1	1	3/2	5	1	1/2	1/2	1		2	50	D3	3	49
3	3	16	2.0	1	1	3/2	1	1	1/2	1/2	1		-1	65	F4	4	34
3	3	16	2.0	1	1	3/2	2	1	1/2	1/2	1		3	69	A4	4	36
3	3	33/2	0.5	9/8	9/8	3/2	3	1	1/8	1/8	1		4	52	E3	3	42
3	3	17	0.5	5/4	5/4	3/2	3	1	1/8	1/8	1		-1	53	F3	3	43
3	3	35/2	0.5	11/8	11/8	3/2	3	1	1/8	1/8	1		2	50	D3	3	44
4	4	18	1.0	0	0	3/2	4	1	1/4	1/4	1		1	43	G2	2	57
4	4	18	2.0	0	0	3/2	5	1	1/2	1/2	1		1	43	G2	2	65
4	4	18	4.0	0	0	3/2	3	1	1	1	1		1	55	G3	3	55
4	4	18	2.0	0	0	3/2	2	1	1/2	1/2	1		1	67	G4	4	52
4	4	18	4.0	0	0	3/2	1	1	1	1	1		-2	70	Bb4	4	50
4	4	19	1.0	1/4	1/4	3/2	4	1	1/4	1/4	1		3	45	A2	2	58
4	4	20	1.0	1/2	1/2	3/2	4	1	1/4	1/4	1		-2	46	Bb2	2	59
4	4	20	2.0	1/2	1/2	3/2	5	1	1/2	1/2	1		-2	46	Bb2	2	66
4	4	20	2.0	1/2	1/2	3/2	2	1	1/2	1/2	1		1	67	G4	4	53
4	4	21	1.0	3/4	3/4	3/2	4	1	1/4	1/4	1		0	48	C3	3	60
4	4	22	0.5	1	1	3/2	4	1	1/8	1/8	1		2	50	D3	3	61
4	4	22	2.0	1	1	3/2	3	1	1/2	1/2	1		2	50	D3	3	56
4	4	22	2.0	1	1	3/2	5	1	1/2	1/2	1		2	50	D3	3	67
4	4	22	2.0	1	1	3/2	2	1	1/2	1/2	1		-1	65	F4	4	54
4	4	22	2.0	1	1	3/2	1	1	1/2	1/2	1		3	69	A4	4	51
4	4	45/2	0.5	9/8	9/8	3/2	4	1	1/8	1/8	1		4	52	E3	3	62
4	4	23	0.5	5/4	5/4	3/2	4	1	1/8	1/8	1		-1	53	F3	3	63
4	4	47/2	0.5	11/8	11/8	3/2	4	1	1/8	1/8	1		2	50	D3	3	64
5	5	24	3.0	0	0	3/2	4	1	3/4	1/2	3/2		1	55	G3	3	73
5	5	24	4.0	0	0	3/2	5	1	1	1	1		1	55	G3	3	80
5	5	24	2.0	0	0	3/2	1	1	1/2	1/2	1		1	67	G4	4	68
5	5	24	4.0	0	0	3/2	2	1	1	1	1		-2	70	Bb4	4	71
5	5	26	2.0	1/2	1/2	3/2	1	1	1/2	1/2	1		1	67	G4	4	69
5	5	27	0.5	3/4	3/4	3/2	4	1	1/8	1/8	1		-1	53	F3	3	74
5	5	55/2	0.5	7/8	7/8	3/2	4	1	1/8	1/8	1		4	52	E3	3	75
5	5	28	0.5	1	1	3/2	4	1	1/8	1/8	1		2	50	D3	3	76
5	5	28	2.0	1	1	3/2	5	1	1/2	1/2	1		2	50	D3	3	81
5	5	28	2.0	1	1	3/2	1	1	1/2	1/2	1		-1	65	F4	4	70
5	5	28	2.0	1	1	3/2	2	1	1/2	1/2	1		3	69	A4	4	72
5	5	57/2	0.5	9/8	9/8	3/2	4	1	1/8	1/8	1		-3	51	Eb3	3	77
5	5	29	0.5	5/4	5/4	3/2	4	1	1/8	1/8	1		0	48	C3	3	78
5	5	59/2	0.5	11/8	11/8	3/2	4	1	1/8	1/8	1		2	50	D3	3	79
6	6	30	3.0	0	0	3/2	4	1	3/4	1/2	3/2		-2	46	Bb2	2	88
6	6	30	4.0	0	0	3/2	5	1	1	1	1		-2	46	Bb2	2	92
6	6	30	4.0	0	0	3/2	3	1	1	1	1		-1	53	F3	3	86
6	6	30	4.0	0	0	3/2	2	1	1	1	1		2	62	D4	4	84
6	6	30	4.0	0	0	3/2	1	1	1	1	1		-2	70	Bb4	4	82
6	6	33	0.5	3/4	3/4	3/2	4	1	1/8	1/8	1		3	45	A2	2	89
6	6	67/2	0.5	7/8	7/8	3/2	4	1	1/8	1/8	1		1	43	G2	2	90
6	6	34	2.0	1	1	3/2	4	1	1/2	1/2	1		-1	41	F2	2	91
6	6	34	2.0	1	1	3/2	5	1	1/2	1/2	1		-1	41	F2	2	93
6	6	34	2.0	1	1	3/2	3	1	1/2	1/2	1		-1	53	F3	3	87
6	6	34	2.0	1	1	3/2	2	1	1/2	1/2	1		-1	65	F4	4	85
6	6	34	2.0	1	1	3/2	1	1	1/2	1/2	1		3	69	A4	4	83
7	7	36	2.0	0	0	3/2	4	1	1/2	1/2	1		1	43	G2	2	100
7	7	36	2.0	0	0	3/2	5	1	1/2	1/2	1		1	43	G2	2	102
7	7	36	2.0	0	0	3/2	3	1	1/2	1/2	1		-2	46	Bb2	2	98
7	7	36	2.0	0	0	3/2	1	1	1/2	1/2	1		1	67	G4	4	94
7	7	36	2.0	0	0	3/2	2	1	1/2	1/2	1		-2	70	Bb4	4	96
7	7	38	4.0	1/2	1/2	3/2	3	1	1	1	1		2	50	D3	3	99
7	7	38	4.0	1/2	1/2	3/2	4	1	1	1	1		2	50	D3	3	101
7	7	38	4.0	1/2	1/2	3/2	5	1	1	1	1		2	50	D3	3	103
7	7	38	4.0	1/2	1/2	3/2	1	1	1	1	1		6	66	F#4	4	95
7	7	38	4.0	1/2	1/2	3/2	2	1	1	1	1		3	69	A4	4	97
8	8	42	4.0	0	0	3/2	4	1	1	1	1		1	43	G2	2	107
