mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	0	4/4	3	1	3/4	1/2	3/2		1	43		1
1	1	0	0	4/4	1	1	1	1	1	1	2	62		0
1	1	3/4	3/4	4/4	3	1	1/4	1/4	1		3	45		2
2	2	0	0	4/4	3	1	1/2	1/2	1		5	47		6
2	2	0	0	4/4	1	1	1/2	1/2	1	-1	2	62		3
2	2	1/2	1/2	4/4	3	1	1/2	1/2	1		1	43		7
2	2	1/2	1/2	4/4	1	1	1/4	1/4	1		5	59		4
2	2	3/4	3/4	4/4	1	1	1/4	1/4	1		5	59		5
3	3	0	0	4/4	3	1	1/2	1/2	1	1	2	50		9
3	3	0	0	4/4	1	1	1	1	1		3	57		8
3	3	1/2	1/2	4/4	3	1	1/2	1/2	1	-1	2	50		10
4	4	0	0	4/4	3	1	1/2	1/2	1		4	52		14
4	4	0	0	4/4	1	1	1/2	1/2	1		1	55		11
4	4	1/2	1/2	4/4	3	1	1/2	1/2	1	1	0	48		15
4	4	1/2	1/2	4/4	1	1	1/4	1/4	1		0	60		12
4	4	3/4	3/4	4/4	1	1	1/4	1/4	1		2	62		13
5	5	0	0	4/4	3	1	1/2	1/2	1	-1	0	48		19
5	5	0	0	4/4	1	1	1/4	1/4	1		4	64		16
5	5	1/4	1/4	4/4	1	1	1/4	1/4	1		-1	65		17
5	5	1/2	1/2	4/4	3	1	1/2	1/2	1		5	47		20
5	5	1/2	1/2	4/4	1	1	1/2	1/2	1	1	1	67		18
6	6	0	0	4/4	3	1	1/2	1/2	1	1	2	50		24
6	6	0	0	4/4	2	1	1	1	1	1	2	62		23
6	6	0	0	4/4	1	1	1/2	1/2	1	-1	1	67		21
6	6	1/2	1/2	4/4	3	1	1/2	1/2	1	-1	2	50		25
6	6	1/2	1/2	4/4	1	1	1/2	1/2	1		6	66		22
7	7	0	0	4/4	3	1	1/2	1/2	1		1	43		30
7	7	0	0	4/4	2	1	1/2	1/2	1	-1	2	62		27
7	7	0	0	4/4	1	1	1	1	1		1	67		26
7	7	1/2	1/2	4/4	3	1	1/2	1/2	1	1	1	55		31
7	7	1/2	1/2	4/4	2	1	1/4	1/4	1		5	59		28
7	7	3/4	3/4	4/4	2	1	1/4	1/4	1		5	59		29
8	8	0	0	4/4	3	1	1/2	1/2	1	-1	1	55		33
8	8	0	0	4/4	2	1	1	1	1		3	57		32
8	8	1/2	1/2	4/4	3	1	1/2	1/2	1		6	54		34
9	9	0	0	4/4	2	1	1/2	1/2	1		1	55		36
9	9	0	0	4/4	3	1	1/2	1/2	1		1	55		39
9	9	1/2	1/2	4/4	3	1	1/2	1/2	1	1	4	52		40
9	9	1/2	1/2	4/4	2	1	1/4	1/4	1		1	55		37
9	9	1/2	1/2	4/4	1	1	1/2	1/2	1	1	1	67		35
9	9	3/4	3/4	4/4	2	1	1/4	1/4	1		3	57		38
10	10	0	0	4/4	3	1	1/2	1/2	1	-1	4	52		47
10	10	0	0	4/4	2	1	1/4	1/4	1		5	59		44
10	10	0	0	4/4	1	1	1/2	1/2	1	-1	1	67		41
10	10	1/4	1/4	4/4	2	1	1/4	1/4	1		0	60		45
10	10	1/2	1/2	4/4	3	1	1/2	1/2	1		2	50		48
10	10	1/2	1/2	4/4	2	1	1/2	1/2	1	1	2	62		46
10	10	1/2	1/2	4/4	1	1	1/4	1/4	1		-1	65		42
10	10	3/4	3/4	4/4	1	1	1/4	1/4	1		-1	65		43
11	11	0	0	4/4	3	1	1/2	1/2	1	1	3	57		52
11	11	0	0	4/4	2	1	1/2	1/2	1	-1	2	62		50
11	11	0	0	4/4	1	1	1	1	1		4	64		49
11	11	1/2	1/2	4/4	3	1	1/2	1/2	1	-1	3	57		53
11	11	1/2	1/2	4/4	2	1	1/2	1/2	1		7	61		51
12	12	0	0	4/4	3	1	3/4	1/2	3/2		2	50		57
12	12	0	0	4/4	1	1	1/2	1/2	1		2	62		54
12	12	0	0	4/4	2	1	1	1	1		2	62		56
12	12	1/2	1/2	4/4	1	1	1/2	1/2	1	1	2	62		55
12	12	3/4	3/4	4/4	3	1	1/4	1/4	1		0	48		58
13	13	0	0	4/4	3	1	1/2	1/2	1		5	47		63
13	13	0	0	4/4	1	1	1/2	1/2	1	-1	2	62		59
13	13	1/2	1/2	4/4	3	1	1/2	1/2	1		0	48		64
13	13	1/2	1/2	4/4	1	1	1/4	1/4	1		0	60		60
13	13	1/2	1/2	4/4	2	1	1/2	1/2	1	1	4	64		62
13	13	3/4	3/4	4/4	1	1	1/4	1/4	1		0	60		61
14	14	0	0	4/4	3	1	1	1	1	1	4	52		70
14	14	0	0	4/4	1	1	1/2	1/2	1		5	59		65
14	14	0	0	4/4	2	1	1/2	1/2	1	-1	4	64		67
14	14	1/2	1/2	4/4	1	1	1/2	1/2	1	1	3	57		66
14	14	1/2	1/2	4/4	2	1	1/4	1/4	1		0	60		68
14	14	3/4	3/4	4/4	2	1	1/4	1/4	1		0	60		69
15	15	0	0	4/4	3	1	1	1	1	-1	4	52		74
15	15	0	0	4/4	1	1	1/2	1/2	1	-1	3	57		71
15	15	0	0	4/4	2	1	1	1	1		5	59		73
15	15	1/2	1/2	4/4	1	1	1/2	1/2	1		8	56		72
16	16	0	0	4/4	3	1	1/2	1/2	1		3	45		77
16	16	0	0	4/4	1	1	1	1	1		3	57		75
16	16	0	0	4/4	2	1	1	1	1		3	57		76
16	16	1/2	1/2	4/4	3	1	1/4	1/4	1		3	57		78
16	16	3/4	3/4	4/4	3	1	1/4	1/4	1		1	55		79
17	17	0	0	4/4	3	1	1/4	1/4	1		-1	53		84
17	17	0	0	4/4	1	1	1/4	1/4	1		3	57		80
17	17	1/4	1/4	4/4	3	1	1/4	1/4	1		1	55		85
17	17	1/4	1/4	4/4	1	1	1/4	1/4	1		5	59		81
17	17	1/2	1/2	4/4	3	1	1/4	1/4	1		3	57		86
17	17	1/2	1/2	4/4	1	1	1/4	1/4	1		0	60		82
17	17	3/4	3/4	4/4	3	1	1/4	1/4	1		5	59		87
17	17	3/4	3/4	4/4	1	1	1/4	1/4	1		2	62		83
18	18	0	0	4/4	2	1	1/4	1/4	1		0	60		91
18	18	0	0	4/4	3	1	1/2	1/2	1		0	60		95
18	18	0	0	4/4	1	1	3/8	1/4	3/2		4	64		88
18	18	1/4	1/4	4/4	2	1	1/4	1/4	1		2	62		92
18	18	3/8	3/8	4/4	1	1	1/8	1/8	1		2	62		89
18	18	1/2	1/2	4/4	3	1	1/2	1/2	1		3	57		96
18	18	1/2	1/2	4/4	1	1	1/2	1/2	1	1	0	60		90
18	18	1/2	1/2	4/4	2	1	1/4	1/4	1		4	64		93
18	18	3/4	3/4	4/4	2	1	1/4	1/4	1		-1	65		94
19	19	0	0	4/4	3	1	1/2	1/2	1	1	1	55		100
19	19	0	0	4/4	1	1	1/2	1/2	1	-1	0	60		97
19	19	0	0	4/4	2	1	1	1	1		1	67		99
19	19	1/2	1/2	4/4	3	1	1/2	1/2	1	-1	1	55		101
19	19	1/2	1/2	4/4	1	1	1/2	1/2	1		5	59		98
20	20	0	0	4/4	3	1	1/4	1/4	1		0	48		107
20	20	0	0	4/4	1	1	1/2	1/2	1		0	60		102
20	20	0	0	4/4	2	1	1/2	1/2	1		4	64		105
20	20	1/4	1/4	4/4	3	1	1/4	1/4	1		2	50		108
20	20	1/2	1/2	4/4	3	1	1/4	1/4	1		4	52		109
20	20	1/2	1/2	4/4	1	1	1/4	1/4	1		1	55		103
