mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	4/4	1	1	1	1	1		1	55	0
1	1	0	0	4/4	4	1	1	1	1		1	55	1
2	2	0	0	4/4	1	1	1/2	1/2	1		6	54	2
2	2	0	0	4/4	4	1	1/2	1/2	1		6	54	4
2	2	1/2	1/2	4/4	4	1	1/2	1/2	1		1	55	5
2	2	3/4	3/4	4/4	1	1	1/4	1/4	1		1	55	3
3	3	0	0	4/4	1	1	1/2	1/2	1		-3	51	6
3	3	0	0	4/4	4	1	1/2	1/2	1		-3	51	10
3	3	0	0	4/4	2	1	1	1	1		1	55	9
3	3	1/2	1/2	4/4	1	1	1/4	1/4	1		0	48	7
3	3	1/2	1/2	4/4	4	1	1/4	1/4	1		0	48	11
3	3	3/4	3/4	4/4	1	1	1/4	1/4	1		1	43	8
3	3	3/4	3/4	4/4	4	1	1/4	1/4	1		1	43	12
4	4	0	0	4/4	1	1	1/2	1/2	1		2	50	13
4	4	0	0	4/4	4	1	1/2	1/2	1		2	50	17
4	4	0	0	4/4	2	1	1/2	1/2	1		6	54	15
4	4	1/2	1/2	4/4	1	1	1/2	1/2	1		1	43	14
4	4	1/2	1/2	4/4	4	1	1/2	1/2	1		1	43	18
4	4	3/4	3/4	4/4	2	1	1/4	1/4	1		1	55	16
5	5	0	0	4/4	2	1	1/2	1/2	1		-3	51	19
5	5	0	0	4/4	4	1	1/2	1/2	1		-3	51	23
5	5	0	0	4/4	3	1	1	1	1		1	55	22
5	5	1/2	1/2	4/4	2	1	1/4	1/4	1		0	48	20
5	5	1/2	1/2	4/4	4	1	1/4	1/4	1		0	48	24
5	5	3/4	3/4	4/4	2	1	1/4	1/4	1		1	43	21
5	5	3/4	3/4	4/4	4	1	1/4	1/4	1		1	43	25
6	6	0	0	4/4	2	1	1/2	1/2	1		2	50	26
6	6	0	0	4/4	4	1	1/2	1/2	1		2	50	30
6	6	0	0	4/4	3	1	1/2	1/2	1		6	54	28
6	6	1/2	1/2	4/4	2	1	1/2	1/2	1		1	43	27
6	6	1/2	1/2	4/4	4	1	1/2	1/2	1		1	43	31
6	6	3/4	3/4	4/4	3	1	1/4	1/4	1		1	55	29
7	7	0	0	4/4	3	1	1/2	1/2	1		-3	51	33
7	7	0	0	4/4	4	1	1/2	1/2	1		-3	51	36
7	7	0	0	4/4	1	1	1	1	1		-2	58	32
7	7	1/2	1/2	4/4	3	1	1/4	1/4	1		2	50	34
7	7	1/2	1/2	4/4	4	1	1/4	1/4	1		2	50	37
