mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	4.0	0	0	4/4	3	1	1	1	1		-1	53	F3	3	1
1	1	0	4.0	0	0	4/4	1	1	1	1	1		0	60	C4	4	0
2	2	4	2.0	0	0	4/4	3	1	1/2	1/2	1		-2	46	Bb2	2	4
2	2	4	2.0	0	0	4/4	1	1	1/2	1/2	1		2	62	D4	4	2
2	2	6	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		0	48	C3	3	5
2	2	6	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1		1	55	G3	3	3
3	3	8	2.0	0	0	4/4	3	1	1/2	1/2	1		-1	53	F3	3	8
3	3	8	3.0	0	0	4/4	1	1	3/4	1/2	3/2		3	57	A3	3	6
3	3	10	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		-2	46	Bb2	2	9
3	3	11	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		1	55	G3	3	7
4	4	12	2.0	0	0	4/4	3	1	1/2	1/2	1	1	0	48	C3	3	11
4	4	12	4.0	0	0	4/4	1	1	1	1	1		1	55	G3	3	10
4	4	14	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1	-1	0	48	C3	3	12
5	5	16	2.0	0	0	4/4	1	1	1/2	1/2	1		-1	53	F3	3	13
5	5	16	2.0	0	0	4/4	3	1	1/2	1/2	1		-1	53	F3	3	16
5	5	16	4.0	0	0	4/4	2	1	1	1	1		0	60	C4	4	15
5	5	18	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		-1	41	F2	2	17
5	5	19	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		-1	53	F3	3	14
6	6	20	2.0	0	0	4/4	3	1	1/2	1/2	1		-2	46	Bb2	2	23
6	6	20	1.5	0	0	4/4	1	1	3/8	1/4	3/2		2	50	D3	3	18
6	6	20	2.0	0	0	4/4	2	1	1/2	1/2	1		2	62	D4	4	21
6	6	43/2	0.5	3/8	3/8	4/4	1	1	1/8	1/8	1		2	50	D3	3	19
6	6	22	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		0	48	C3	3	24
6	6	22	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1		4	52	E3	3	20
6	6	22	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1		1	55	G3	3	22
7	7	24	2.0	0	0	4/4	1	1	1/2	1/2	1		-1	53	F3	3	25
7	7	24	2.0	0	0	4/4	3	1	1/2	1/2	1		-1	53	F3	3	28
7	7	24	3.0	0	0	4/4	2	1	3/4	1/2	3/2		3	57	A3	3	26
7	7	26	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		-2	46	Bb2	2	29
7	7	27	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		1	55	G3	3	27
8	8	28	2.0	0	0	4/4	3	1	1/2	1/2	1	1	0	48	C3	3	32
8	8	28	4.0	0	0	4/4	2	1	1	1	1		1	55	G3	3	31
8	8	30	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1	-1	0	48	C3	3	33
8	8	31	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		0	60	C4	4	30
9	9	32	2.0	0	0	4/4	3	1	1/2	1/2	1		-1	41	F2	2	38
9	9	32	2.0	0	0	4/4	2	1	1/2	1/2	1		-1	53	F3	3	37
9	9	32	1.5	0	0	4/4	1	1	3/8	1/4	3/2		3	57	A3	3	34
9	9	67/2	0.5	3/8	3/8	4/4	1	1	1/8	1/8	1		3	57	A3	3	35
9	9	34	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		1	43	G2	2	39
9	9	34	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1		5	59	B3	3	36
10	10	36	2.0	0	0	4/4	3	1	1/2	1/2	1		0	48	C3	3	42
10	10	36	4.0	0	0	4/4	1	1	1	1	1		0	60	C4	4	40
10	10	38	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		3	57	A3	3	43
10	10	39	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		0	60	C4	4	41
11	11	40	1.0	0	0	4/4	3	1	1/4	1/4	1		-1	53	F3	3	47
11	11	40	1.5	0	0	4/4	2	1	3/8	1/4	3/2		3	57	A3	3	44
11	11	41	1.0	1/4	1/4	4/4	3	1	1/4	1/4	1		3	57	A3	3	48
11	11	83/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		3	57	A3	3	45
11	11	42	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		1	55	G3	3	49
11	11	42	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1		5	59	B3	3	46
12	12	44	2.0	0	0	4/4	3	1	1/2	1/2	1		0	48	C3	3	53
12	12	44	2.0	0	0	4/4	2	1	1/2	1/2	1		0	60	C4	4	51
12	12	46	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		3	45	A2	2	54
12	12	47	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		-1	53	F3	3	52
12	12	47	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		0	60	C4	4	50
13	13	48	1.0	0	0	4/4	3	1	1/4	1/4	1		-2	46	Bb2	2	61
13	13	48	1.5	0	0	4/4	2	1	3/8	1/4	3/2		2	50	D3	3	58
13	13	48	1.5	0	0	4/4	1	1	3/8	1/4	3/2		-2	58	Bb3	3	55
13	13	49	1.0	1/4	1/4	4/4	3	1	1/4	1/4	1		2	50	D3	3	62
13	13	99/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		2	50	D3	3	59
13	13	99/2	0.5	3/8	3/8	4/4	1	1	1/8	1/8	1		-1	53	F3	3	56
13	13	50	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		0	48	C3	3	63
13	13	50	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1		4	52	E3	3	60
13	13	50	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1		1	55	G3	3	57
14	14	52	4.0	0	0	4/4	3	1	1	1	1		-1	41	F2	2	66
14	14	52	4.0	0	0	4/4	2	1	1	1	1		-1	53	F3	3	65
14	14	52	4.0	0	0	4/4	1	1	1	1	1		3	57	A3	3	64
15	15	56	4.0	0	0	4/4	3	1	1	1	1		0	48	C3	3	70
15	15	57	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		1	55	G3	3	67
15	15	58	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		1	55	G3	3	68
15	15	59	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		1	55	G3	3	69
16	16	60	2.0	0	0	4/4	3	1	1/2	1/2	1		-1	41	F2	2	74
16	16	60	2.0	0	0	4/4	1	1	1/2	1/2	1		3	57	A3	3	71
16	16	62	1.0	1/2	1/2	4/4	3	1	1/4	1/4	1		-1	41	F2	2	75
16	16	62	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		3	57	A3	3	72
16	16	63	1.0	3/4	3/4	4/4	3	1	1/4	1/4	1		4	40	E2	2	76
16	16	63	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		1	55	G3	3	73
17	17	64	2.0	0	0	4/4	3	1	1/2	1/2	1		-1	41	F2	2	78
17	17	64	4.0	0	0	4/4	1	1	1	1	1		-1	53	F3	3	77
17	17	66	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1	1	-2	46	Bb2	2	79
18	18	68	2.0	0	0	4/4	3	1	1/2	1/2	1	-1	-2	46	Bb2	2	82
18	18	68	2.0	0	0	4/4	1	1	1/2	1/2	1		2	50	D3	3	80
18	18	70	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		3	45	A2	2	83
18	18	70	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1		4	52	E3	3	81
19	19	72	4.0	0	0	4/4	3	1	1	1	1		2	50	D3	3	85
19	19	72	4.0	0	0	4/4	1	1	1	1	1		-1	53	F3	3	84
20	20	76	2.0	0	0	4/4	3	1	1/2	1/2	1		0	48	C3	3	88
20	20	76	4.0	0	0	4/4	1	1	1	1	1		4	52	E3	3	86
20	20	76	4.0	0	0	4/4	2	1	1	1	1		0	60	C4	4	87
20	20	78	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		0	48	C3	3	89
21	21	80	2.0	0	0	4/4	3	1	1/2	1/2	1		-2	46	Bb2	2	92
21	21	80	2.0	0	0	4/4	2	1	1/2	1/2	1		2	62	D4	4	90
21	21	82	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		0	48	C3	3	93
21	21	82	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1		1	55	G3	3	91
22	22	84	2.0	0	0	4/4	3	1	1/2	1/2	1		-1	53	F3	3	98
22	22	84	2.0	0	0	4/4	2	1	1/2	1/2	1		3	57	A3	3	95
22	22	84	4.0	0	0	4/4	1	1	1	1	1		0	60	C4	4	94
22	22	86	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		-1	41	F2	2	99
22	22	86	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		-1	53	F3	3	96
22	22	87	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1	1	-1	53	F3	3	97
23	23	88	2.0	0	0	4/4	3	1	1/2	1/2	1		-2	46	Bb2	2	106
23	23	88	1.0	0	0	4/4	2	1	1/4	1/4	1	-1	-1	53	F3	3	102
23	23	88	2.0	0	0	4/4	1	1	1/2	1/2	1		2	62	D4	4	100
23	23	89	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		4	52	E3	3	103
23	23	179/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		2	50	D3	3	104
23	23	90	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		0	48	C3	3	107
23	23	90	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1		4	52	E3	3	105
23	23	90	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1		1	55	G3	3	101
24	24	92	2.0	0	0	4/4	3	1	1/2	1/2	1		-1	41	F2	2	113
24	24	92	2.0	0	0	4/4	2	1	1/2	1/2	1		-1	53	F3	3	111
24	24	92	2.0	0	0	4/4	1	1	1/2	1/2	1		3	57	A3	3	108
24	24	94	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		-1	41	F2	2	114
24	24	94	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		-1	53	F3	3	109
24	24	94	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1		3	57	A3	3	112
24	24	95	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1	1	-1	53	F3	3	110
25	25	96	2.0	0	0	4/4	3	1	1/2	1/2	1	1	0	48	C3	3	120
25	25	96	1.0	0	0	4/4	1	1	1/4	1/4	1	-1	-1	53	F3	3	115
25	25	96	4.0	0	0	4/4	2	1	1	1	1		1	55	G3	3	119
25	25	97	0.5	1/4	1/4	4/4	1	1	1/8	1/8	1		4	52	E3	3	116
25	25	195/2	0.5	3/8	3/8	4/4	1	1	1/8	1/8	1		2	50	D3	3	117
25	25	98	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1	-1	0	48	C3	3	121
25	25	98	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1		4	52	E3	3	118
26	26	100	2.0	0	0	4/4	3	1	1/2	1/2	1		-1	41	F2	2	126
26	26	100	2.0	0	0	4/4	1	1	1/2	1/2	1		-1	53	F3	3	122
26	26	100	2.0	0	0	4/4	2	1	1/2	1/2	1		-1	53	F3	3	124
26	26	103	1.0	3/4	3/4	4/4	3	1	1/4	1/4	1		-1	41	F2	2	127
26	26	103	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		-1	53	F3	3	125
26	26	103	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		3	57	A3	3	123
27	27	104	1.0	0	0	4/4	3	1	1/4	1/4	1		-2	46	Bb2	2	134
27	27	104	1.5	0	0	4/4	2	1	3/8	1/4	3/2		2	50	D3	3	131
27	27	104	1.5	0	0	4/4	1	1	3/8	1/4	3/2		-1	53	F3	3	128
27	27	105	1.0	1/4	1/4	4/4	3	1	1/4	1/4	1		2	50	D3	3	135
27	27	211/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		2	50	D3	3	132
27	27	211/2	0.5	3/8	3/8	4/4	1	1	1/8	1/8	1		-1	53	F3	3	129
27	27	106	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		0	48	C3	3	136
27	27	106	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1		4	52	E3	3	133
27	27	106	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1		1	55	G3	3	130
28	28	108	4.0	0	0	4/4	3	1	1	1	1		-1	41	F2	2	139
28	28	108	4.0	0	0	4/4	2	1	1	1	1		-1	53	F3	3	138
28	28	108	4.0	0	0	4/4	1	1	1	1	1		3	57	A3	3	137
29	29	112	2.0	0	0	4/4	3	1	1/2	1/2	1		-1	53	F3	3	143
29	29	113	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		0	60	C4	4	140
29	29	114	1.0	1/2	1/2	4/4	3	1	1/4	1/4	1		-1	53	F3	3	144
29	29	114	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		0	60	C4	4	141
29	29	115	1.0	3/4	3/4	4/4	3	1	1/4	1/4	1		-1	53	F3	3	145
29	29	115	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		0	60	C4	4	142
30	30	116	2.0	0	0	4/4	3	1	1/2	1/2	1		-2	58	Bb3	3	149
30	30	116	2.0	0	0	4/4	2	1	1/2	1/2	1		2	62	D4	4	146
30	30	118	1.0	1/2	1/2	4/4	3	1	1/4	1/4	1		-2	58	Bb3	3	150
30	30	118	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		2	62	D4	4	147
30	30	119	1.0	3/4	3/4	4/4	3	1	1/4	1/4	1		3	57	A3	3	151
30	30	119	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		0	60	C4	4	148
31	31	120	2.0	0	0	4/4	3	1	1/2	1/2	1		1	55	G3	3	153
31	31	120	4.0	0	0	4/4	2	1	1	1	1		-2	58	Bb3	3	152
31	31	122	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1	1	1	55	G3	3	154
32	32	124	2.0	0	0	4/4	2	1	1/2	1/2	1		1	55	G3	3	155
32	32	124	2.0	0	0	4/4	3	1	1/2	1/2	1	-1	1	55	G3	3	157
32	32	126	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		6	54	F#3	3	158
32	32	126	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1		3	57	A3	3	156
33	33	128	4.0	0	0	4/4	3	1	1	1	1		1	55	G3	3	160
33	33	128	4.0	0	0	4/4	2	1	1	1	1		-2	58	Bb3	3	159
34	34	132	2.0	0	0	4/4	3	1	1/2	1/2	1		2	50	D3	3	163
34	34	132	2.0	0	0	4/4	2	1	1/2	1/2	1		3	57	A3	3	161
34	34	134	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		-3	51	Eb3	3	164
34	34	134	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1		1	55	G3	3	162
35	35	136	4.0	0	0	4/4	3	1	1	1	1		2	50	D3	3	167
35	35	136	3.0	0	0	4/4	2	1	3/4	1/2	3/2		3	57	A3	3	165
35	35	139	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		3	57	A3	3	166
36	36	140	2.0	0	0	4/4	3	1	1/2	1/2	1		1	43	G2	2	172
36	36	140	4.0	0	0	4/4	2	1	1	1	1		1	55	G3	3	171
36	36	141	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		2	62	D4	4	168
36	36	142	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		1	55	G3	3	173
36	36	142	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		2	62	D4	4	169
36	36	143	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		2	62	D4	4	170
37	37	144	4.0	0	0	4/4	3	1	1	1	1		-3	51	Eb3	3	177
37	37	144	2.0	0	0	4/4	1	1	1/2	1/2	1		-3	63	Eb4	4	174
37	37	146	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		-3	63	Eb4	4	175
37	37	147	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		2	62	D4	4	176
38	38	148	4.0	0	0	4/4	3	1	1	1	1		-1	53	F3	3	179
38	38	148	4.0	0	0	4/4	1	1	1	1	1		0	60	C4	4	178
39	39	152	2.0	0	0	4/4	3	1	1/2	1/2	1		-2	58	Bb3	3	182
39	39	152	2.0	0	0	4/4	1	1	1/2	1/2	1		2	62	D4	4	180
39	39	154	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		3	57	A3	3	183
39	39	154	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1		0	60	C4	4	181
40	40	156	4.0	0	0	4/4	3	1	1	1	1		1	55	G3	3	186
40	40	156	4.0	0	0	4/4	1	1	1	1	1		-2	58	Bb3	3	184
40	40	158	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1		2	62	D4	4	185
41	41	160	4.0	0	0	4/4	3	1	1	1	1		2	50	D3	3	192
41	41	160	2.0	0	0	4/4	1	1	1/2	1/2	1		3	57	A3	3	187
41	41	160	1.5	0	0	4/4	2	1	3/8	1/4	3/2		-1	65	F4	4	189
41	41	323/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		4	64	E4	4	190
41	41	162	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1	1	2	62	D4	4	191
41	41	162	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1		-1	65	F4	4	188
42	42	164	2.0	0	0	4/4	3	1	1/2	1/2	1	1	3	57	A3	3	197
42	42	164	2.0	0	0	4/4	2	1	1/2	1/2	1	-1	2	62	D4	4	195
42	42	164	3.0	0	0	4/4	1	1	3/4	1/2	3/2		4	64	E4	4	193
42	42	166	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1	-1	3	57	A3	3	198
42	42	166	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1		7	61	C#4	4	196
42	42	167	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		4	64	E4	4	194
43	43	168	4.0	0	0	4/4	3	1	1	1	1		2	50	D3	3	201
