mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	4.0	0	0	2/2	2	1	1	1	1		2	50	D3	3	4
1	1	0	2.0	0	0	2/2	1	1	1/2	1/2	1		3	57	A3	3	0
1	1	5/2	0.5	5/8	5/8	2/2	1	1	1/8	1/8	1		3	57	A3	3	1
1	1	3	0.5	3/4	3/4	2/2	1	1	1/8	1/8	1		3	57	A3	3	2
1	1	7/2	0.5	7/8	7/8	2/2	1	1	1/8	1/8	1		3	57	A3	3	3
2	2	4	2.0	0	0	2/2	2	1	1/2	1/2	1		1	43	G2	2	10
2	2	4	0.5	0	0	2/2	1	1	1/8	1/8	1		-2	58	Bb3	3	5
2	2	9/2	0.5	1/8	1/8	2/2	1	1	1/8	1/8	1		1	55	G3	3	6
2	2	5	0.5	1/4	1/4	2/2	1	1	1/8	1/8	1		1	55	G3	3	7
2	2	11/2	0.5	3/8	3/8	2/2	1	1	1/8	1/8	1		1	55	G3	3	8
2	2	6	2.0	1/2	1/2	2/2	2	1	1/2	1/2	1		-1	41	F2	2	11
2	2	6	2.0	1/2	1/2	2/2	1	1	1/2	1/2	1		3	57	A3	3	9
3	3	8	2.0	0	0	2/2	2	1	1/2	1/2	1	1	0	48	C3	3	13
3	3	8	4.0	0	0	2/2	1	1	1	1	1		1	55	G3	3	12
3	3	10	2.0	1/2	1/2	2/2	2	1	1/2	1/2	1	-1	0	48	C3	3	14
4	4	12	4.0	0	0	2/2	2	1	1	1	1		-1	41	F2	2	16
4	4	12	4.0	0	0	2/2	1	1	1	1	1		-1	53	F3	3	15
5	5	16	4.0	0	0	2/2	2	1	1	1	1		-1	53	F3	3	21
5	5	16	2.0	0	0	2/2	1	1	1/2	1/2	1		0	60	C4	4	17
5	5	37/2	0.5	5/8	5/8	2/2	1	1	1/8	1/8	1		0	60	C4	4	18
5	5	19	0.5	3/4	3/4	2/2	1	1	1/8	1/8	1		0	60	C4	4	19
5	5	39/2	0.5	7/8	7/8	2/2	1	1	1/8	1/8	1		0	60	C4	4	20
6	6	20	2.0	0	0	2/2	2	1	1/2	1/2	1		-2	46	Bb2	2	27
6	6	20	0.5	0	0	2/2	1	1	1/8	1/8	1		2	62	D4	4	22
6	6	41/2	0.5	1/8	1/8	2/2	1	1	1/8	1/8	1		-2	58	Bb3	3	23
6	6	21	0.5	1/4	1/4	2/2	1	1	1/8	1/8	1		-2	58	Bb3	3	24
6	6	43/2	0.5	3/8	3/8	2/2	1	1	1/8	1/8	1		-2	58	Bb3	3	25
6	6	22	2.0	1/2	1/2	2/2	2	1	1/2	1/2	1		3	45	A2	2	28
6	6	22	2.0	1/2	1/2	2/2	1	1	1/2	1/2	1		0	60	C4	4	26
7	7	24	1.0	0	0	2/2	2	1	1/4	1/4	1	1	2	50	D3	3	30
7	7	24	4.0	0	0	2/2	1	1	1	1	1		3	57	A3	3	29
7	7	25	2.0	1/4	1/4	2/2	2	1	1/2	1/2	1	0	2	50	D3	3	31
7	7	27	1.0	3/4	3/4	2/2	2	1	1/4	1/4	1	-1	2	50	D3	3	32
8	8	28	2.0	0	0	2/2	2	1	1/2	1/2	1		1	43	G2	2	35
8	8	28	2.0	0	0	2/2	1	1	1/2	1/2	1		1	55	G3	3	33
8	8	30	2.0	1/2	1/2	2/2	2	1	1/2	1/2	1		-1	41	F2	2	36
8	8	31	1.0	3/4	3/4	2/2	1	1	1/4	1/4	1		0	48	C3	3	34
9	9	32	1.0	0	0	2/2	2	1	1/4	1/4	1		-2	46	Bb2	2	42
9	9	32	1.0	0	0	2/2	1	1	1/4	1/4	1		2	50	D3	3	37
9	9	33	1.0	1/4	1/4	2/2	2	1	1/4	1/4	1		3	45	A2	2	43
9	9	33	0.5	1/4	1/4	2/2	1	1	1/8	1/8	1		4	52	E3	3	38
9	9	67/2	0.5	3/8	3/8	2/2	1	1	1/8	1/8	1		4	52	E3	3	39
9	9	34	1.0	1/2	1/2	2/2	2	1	1/4	1/4	1		2	50	D3	3	44
9	9	34	1.0	1/2	1/2	2/2	1	1	1/4	1/4	1		-1	53	F3	3	40
9	9	35	1.0	3/4	3/4	2/2	2	1	1/4	1/4	1		0	48	C3	3	45
9	9	35	1.0	3/4	3/4	2/2	1	1	1/4	1/4	1		1	55	G3	3	41
10	10	36	2.0	0	0	2/2	2	1	1/2	1/2	1		-1	53	F3	3	49
10	10	36	2.0	0	0	2/2	1	1	1/2	1/2	1		3	57	A3	3	46
10	10	38	1.0	1/2	1/2	2/2	2	1	1/4	1/4	1		0	48	C3	3	50
10	10	38	1.0	1/2	1/2	2/2	1	1	1/4	1/4	1		1	55	G3	3	47
10	10	39	1.0	3/4	3/4	2/2	2	1	1/4	1/4	1		2	50	D3	3	51
10	10	39	1.0	3/4	3/4	2/2	1	1	1/4	1/4	1		-1	53	F3	3	48
11	11	40	1.0	0	0	2/2	2	1	1/4	1/4	1	1	3	45	A2	2	53
11	11	40	4.0	0	0	2/2	1	1	1	1	1		4	52	E3	3	52
