mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	3.0	0	0	2/2	1	1	3/4	1/2	3/2		3	57	A3	3	0
1	1	0	0	3.0	0	0	2/2	2	1	3/4	1/2	3/2		3	57	A3	3	3
1	1	3	3	0.5	3/4	3/4	2/2	1	1	1/8	1/8	1		7	49	C#3	3	1
1	1	3	3	0.5	3/4	3/4	2/2	2	1	1/8	1/8	1		7	49	C#3	3	4
1	1	7/2	7/2	0.5	7/8	7/8	2/2	1	1	1/8	1/8	1		7	49	C#3	3	2
1	1	7/2	7/2	0.5	7/8	7/8	2/2	2	1	1/8	1/8	1		7	49	C#3	3	5
2	2	4	4	0.5	0	0	2/2	1	1	1/8	1/8	1		2	50	D3	3	6
2	2	4	4	4.0	0	0	2/2	2	1	1	1	1		2	50	D3	3	14
2	2	9/2	9/2	0.5	1/8	1/8	2/2	1	1	1/8	1/8	1		3	45	A2	2	7
2	2	5	5	0.5	1/4	1/4	2/2	1	1	1/8	1/8	1		5	47	B2	2	8
2	2	11/2	11/2	0.5	3/8	3/8	2/2	1	1	1/8	1/8	1		0	48	C3	3	9
2	2	6	6	0.5	1/2	1/2	2/2	1	1	1/8	1/8	1		2	50	D3	3	10
2	2	13/2	13/2	0.5	5/8	5/8	2/2	1	1	1/8	1/8	1		4	52	E3	3	11
2	2	7	7	0.5	3/4	3/4	2/2	1	1	1/8	1/8	1		-1	53	F3	3	12
2	2	15/2	15/2	0.5	7/8	7/8	2/2	1	1	1/8	1/8	1		1	55	G3	3	13
3	3	8	8	2.0	0	0	2/2	2	1	1/2	1/2	1		3	45	A2	2	18
3	3	8	8	1.0	0	0	2/2	1	1	1/4	1/4	1		3	57	A3	3	15
3	3	9	9	1.0	1/4	1/4	2/2	1	1	1/4	1/4	1		3	45	A2	2	16
3	3	11	11	1.0	3/4	3/4	2/2	2	1	1/4	1/4	1	1	3	45	A2	2	19
3	3	11	11	1.0	3/4	3/4	2/2	1	1	1/4	1/4	1	1	3	57	A3	3	17
4	4	12	12	1.0	0	0	2/2	2	1	1/4	1/4	1	-1	3	45	A2	2	26
4	4	12	12	0.5	0	0	2/2	1	1	1/8	1/8	1	-1	3	57	A3	3	20
4	4	25/2	25/2	0.5	1/8	1/8	2/2	1	1	1/8	1/8	1		4	52	E3	3	21
4	4	13	13	2.0	1/4	1/4	2/2	2	1	1/2	1/2	1		3	57	A3	3	27
4	4	13	13	1.5	1/4	1/4	2/2	1	1	3/8	1/4	3/2		0	60	C4	4	22
4	4	29/2	29/2	0.5	5/8	5/8	2/2	1	1	1/8	1/8	1		5	59	B3	3	23
4	4	15	15	1.0	3/4	3/4	2/2	2	1	1/4	1/4	1		1	55	G3	3	28
4	4	15	15	0.5	3/4	3/4	2/2	1	1	1/8	1/8	1		3	57	A3	3	24
