mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	4/4	3	1	1	1	1		1	55	2
1	1	0	0	4/4	1	1	3/4	1/2	3/2		2	74	0
1	1	3/4	3/4	4/4	1	1	1/4	1/4	1		2	74	1
2	2	0	0	4/4	3	1	1/2	1/2	1		1	55	5
2	2	0	0	4/4	1	1	1/2	1/2	1		5	71	3
2	2	1/2	1/2	4/4	3	1	1/2	1/2	1		4	52	6
2	2	1/2	1/2	4/4	1	1	1/2	1/2	1		4	76	4
3	3	0	0	4/4	3	1	3/4	1/2	3/2		-1	53	9
3	3	0	0	4/4	1	1	1/2	1/2	1		0	72	7
3	3	1/2	1/2	4/4	1	1	1/2	1/2	1		3	69	8
3	3	3/4	3/4	4/4	3	1	1/4	1/4	1		4	52	10
4	4	0	0	4/4	3	1	1/2	1/2	1		2	50	13
4	4	0	0	4/4	1	1	1/2	1/2	1		2	74	11
4	4	1/2	1/2	4/4	3	1	1/2	1/2	1	1	1	55	14
4	4	1/2	1/2	4/4	1	1	1/2	1/2	1		5	71	12
5	5	0	0	4/4	3	1	1/2	1/2	1	-1	1	55	18
5	5	0	0	4/4	2	1	3/4	1/2	3/2		2	62	16
5	5	0	0	4/4	1	1	1	1	1		3	69	15
5	5	1/2	1/2	4/4	3	1	1/2	1/2	1		6	54	19
5	5	3/4	3/4	4/4	2	1	1/4	1/4	1		2	62	17
6	6	0	0	4/4	3	1	1/2	1/2	1		1	55	22
6	6	0	0	4/4	2	1	1/2	1/2	1		5	59	20
6	6	1/2	1/2	4/4	3	1	1/2	1/2	1		4	52	23
6	6	1/2	1/2	4/4	2	1	1/2	1/2	1		4	64	21
7	7	0	0	4/4	3	1	1/4	1/4	1		3	57	26
7	7	0	0	4/4	2	1	1/2	1/2	1		0	60	24
7	7	1/4	1/4	4/4	3	1	1/4	1/4	1		1	55	27
7	7	1/2	1/2	4/4	3	1	1/4	1/4	1		-1	53	28
7	7	1/2	1/2	4/4	2	1	1/2	1/2	1		3	57	25
7	7	3/4	3/4	4/4	3	1	1/4	1/4	1		4	52	29
8	8	0	0	4/4	3	1	1/2	1/2	1		2	50	32
8	8	0	0	4/4	2	1	1/2	1/2	1		2	62	30
8	8	1/2	1/2	4/4	3	1	1/2	1/2	1		1	43	33
8	8	1/2	1/2	4/4	2	1	1/2	1/2	1		5	59	31
9	9	0	0	4/4	3	1	1	1	1		2	50	36
