mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	4.0	0	0	4/4	6	1	1	1	1		1	55	G3	3	2
1	1	2	2	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		1	67	G4	4	0
1	1	3	3	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		-2	70	Bb4	4	1
2	2	4	4	4.0	0	0	4/4	6	1	1	1	1		2	50	D3	3	5
2	2	4	4	3.0	0	0	4/4	1	1	3/4	1/2	3/2		6	66	F#4	4	3
2	2	7	7	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		6	66	F#4	4	4
3	3	8	8	1.0	0	0	4/4	6	1	1/4	1/4	1		2	50	D3	3	9
3	3	8	8	1.0	0	0	4/4	1	1	1/4	1/4	1		6	66	F#4	4	6
3	3	9	9	2.0	1/4	1/4	4/4	6	1	1/2	1/2	1		0	48	C3	3	10
3	3	9	9	2.0	1/4	1/4	4/4	1	1	1/2	1/2	1		4	64	E4	4	7
3	3	11	11	1.0	3/4	3/4	4/4	6	1	1/4	1/4	1		2	50	D3	3	11
3	3	11	11	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		6	66	F#4	4	8
4	4	12	12	4.0	0	0	4/4	6	1	1	1	1		-3	51	Eb3	3	15
4	4	12	12	4.0	0	0	4/4	1	1	1	1	1		1	67	G4	4	12
4	4	14	14	1.0	1/2	1/2	4/4	5	1	1/4	1/4	1		-3	51	Eb3	3	13
4	4	15	15	1.0	3/4	3/4	4/4	5	1	1/4	1/4	1		1	55	G3	3	14
5	5	16	16	3.0	0	0	4/4	5	1	3/4	1/2	3/2		2	50	D3	3	17
5	5	16	16	3.0	0	0	4/4	6	1	3/4	1/2	3/2		2	50	D3	3	19
5	5	16	16	4.0	0	0	4/4	1	1	1	1	1		3	69	A4	4	16
5	5	19	19	1.0	3/4	3/4	4/4	5	1	1/4	1/4	1		2	50	D3	3	18
5	5	19	19	1.0	3/4	3/4	4/4	6	1	1/4	1/4	1		2	50	D3	3	20
6	6	20	20	1.0	0	0	4/4	5	1	1/4	1/4	1		2	50	D3	3	21
6	6	20	20	1.0	0	0	4/4	6	1	1/4	1/4	1		2	50	D3	3	24
6	6	21	21	2.0	1/4	1/4	4/4	5	1	1/2	1/2	1		0	48	C3	3	22
6	6	21	21	2.0	1/4	1/4	4/4	6	1	1/2	1/2	1		0	48	C3	3	25
6	6	23	23	1.0	3/4	3/4	4/4	5	1	1/4	1/4	1		3	45	A2	2	23
6	6	23	23	1.0	3/4	3/4	4/4	6	1	1/4	1/4	1		3	45	A2	2	26
7	7	24	24	4.0	0	0	4/4	5	1	1	1	1		1	43	G2	2	31
7	7	24	24	4.0	0	0	4/4	6	1	1	1	1		1	43	G2	2	32
7	7	26	26	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		1	67	G4	4	29
7	7	26	26	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		-2	70	Bb4	4	27
7	7	27	27	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		-2	70	Bb4	4	30
7	7	27	27	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		2	74	D5	5	28
8	8	28	28	4.0	0	0	4/4	5	1	1	1	1		2	50	D3	3	37
8	8	28	28	4.0	0	0	4/4	6	1	1	1	1		2	50	D3	3	38
8	8	28	28	3.0	0	0	4/4	2	1	3/4	1/2	3/2		6	66	F#4	4	35
8	8	28	28	3.0	0	0	4/4	1	1	3/4	1/2	3/2		3	69	A4	4	33
8	8	31	31	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		6	66	F#4	4	36
8	8	31	31	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		3	69	A4	4	34
9	9	32	32	2.0	0	0	4/4	6	1	1/2	1/2	1		2	50	D3	3	47
9	9	32	32	2.0	0	0	4/4	2	1	1/2	1/2	1		6	66	F#4	4	42
9	9	32	32	2.0	0	0	4/4	1	1	1/2	1/2	1		3	69	A4	4	39
9	9	34	34	1.0	1/2	1/2	4/4	5	1	1/4	1/4	1		-2	46	Bb2	2	45
