mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	4.0	0	0	4/4	2	1	1	1	1		2	50	D3	3	6
1	1	0	0	0.75	0	0	4/4	1	1	3/16	1/8	3/2		2	74	D5	5	0
1	1	3/4	3/4	0.25	3/16	3/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	1
1	1	1	1	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		2	74	D5	5	2
1	1	2	2	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		2	74	D5	5	3
1	1	3	3	0.5	3/4	3/4	4/4	1	1	1/8	1/8	1		2	74	D5	5	4
1	1	7/2	7/2	0.5	7/8	7/8	4/4	1	1	1/8	1/8	1		7	73	C#5	5	5
2	2	4	4	4.0	0	0	4/4	2	1	1	1	1		2	50	D3	3	10
2	2	4	4	1.0	0	0	4/4	1	1	1/4	1/4	1		2	74	D5	5	7
2	2	5	5	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		2	74	D5	5	8
2	2	7	7	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1	1	2	74	D5	5	9
3	3	8	8	4.0	0	0	4/4	2	1	1	1	1		2	50	D3	3	16
3	3	8	8	1.0	0	0	4/4	1	1	1/4	1/4	1	-1	2	74	D5	5	11
3	3	9	9	0.5	1/4	1/4	4/4	1	1	1/8	1/8	1		2	74	D5	5	12
3	3	19/2	19/2	0.5	3/8	3/8	4/4	1	1	1/8	1/8	1		7	73	C#5	5	13
3	3	10	10	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		2	74	D5	5	14
3	3	11	11	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		2	74	D5	5	15
4	4	12	12	4.0	0	0	4/4	2	1	1	1	1		3	45	A2	2	21
4	4	13	13	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		0	72	C5	5	17
