mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	2.0	0	0	4/4	1	1	1/2	1/2	1		-1	53	F3	3	0
1	1	0	0	2.0	0	0	4/4	3	1	1/2	1/2	1		-1	53	F3	3	3
1	1	2	2	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		-1	53	F3	3	1
1	1	2	2	1.0	1/2	1/2	4/4	3	1	1/4	1/4	1		-1	53	F3	3	4
1	1	3	3	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1	1	-1	53	F3	3	2
1	1	3	3	1.0	3/4	3/4	4/4	3	1	1/4	1/4	1	1	-1	53	F3	3	5
2	2	4	4	1.0	0	0	4/4	1	1	1/4	1/4	1	-1	-1	53	F3	3	6
2	2	4	4	1.0	0	0	4/4	3	1	1/4	1/4	1	-1	-1	53	F3	3	9
2	2	5	5	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		-1	53	F3	3	7
2	2	5	5	1.0	1/4	1/4	4/4	3	1	1/4	1/4	1		-1	53	F3	3	10
2	2	6	6	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1		4	52	E3	3	8
2	2	6	6	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		4	52	E3	3	11
3	3	8	8	2.0	0	0	4/4	1	1	1/2	1/2	1		-1	53	F3	3	12
3	3	8	8	2.0	0	0	4/4	3	1	1/2	1/2	1		-1	53	F3	3	14
3	3	10	10	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1		2	50	D3	3	13
3	3	10	10	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		2	50	D3	3	15
4	4	12	12	2.0	0	0	4/4	1	1	1/2	1/2	1		-2	46	Bb2	2	16
4	4	12	12	2.0	0	0	4/4	3	1	1/2	1/2	1		-2	46	Bb2	2	18
4	4	14	14	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1		3	45	A2	2	17
4	4	14	14	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		3	45	A2	2	19
5	5	16	16	4.0	0	0	4/4	1	1	1	1	1		1	43	G2	2	20
5	5	16	16	4.0	0	0	4/4	3	1	1	1	1		1	43	G2	2	21
6	6	20	20	2.0	0	0	4/4	1	1	1/2	1/2	1		-1	41	F2	2	22
6	6	20	20	2.0	0	0	4/4	3	1	1/2	1/2	1		-1	41	F2	2	24
6	6	22	22	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		-1	41	F2	2	25
