mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	0	4/4	3	1	1	1	1	1	1	43		1
1	1	0	0	4/4	1	1	1	1	1	1	1	67		0
2	2	0	0	4/4	3	1	1	1	1	-1	1	43		5
2	2	0	0	4/4	1	1	1/2	1/2	1	-1	1	67		2
2	2	1/2	1/2	4/4	1	1	1/4	1/4	1		3	69		3
2	2	3/4	3/4	4/4	1	1	1/4	1/4	1		-2	70		4
3	3	0	0	4/4	3	1	1	1	1	1	2	50		8
3	3	0	0	4/4	1	1	1/2	1/2	1		6	66		6
3	3	1/2	1/2	4/4	1	1	1/2	1/2	1	1	1	67		7
4	4	0	0	4/4	3	1	1	1	1	-1	2	50		11
4	4	0	0	4/4	1	1	1/2	1/2	1	-1	1	67		9
4	4	1/2	1/2	4/4	1	1	1/2	1/2	1		6	66		10
5	5	0	0	4/4	3	1	1	1	1		1	43		13
5	5	0	0	4/4	1	1	1	1	1		1	67		12
6	6	0	0	4/4	3	1	1/2	1/2	1		-2	46		18
6	6	0	0	4/4	1	1	1/4	1/4	1		2	62		14
6	6	1/4	1/4	4/4	1	1	1/8	1/8	1		4	64		15
6	6	3/8	3/8	4/4	1	1	1/8	1/8	1		2	62		16
6	6	1/2	1/2	4/4	3	1	1/2	1/2	1		5	47		19
6	6	1/2	1/2	4/4	1	1	1/2	1/2	1	1	1	67		17
7	7	0	0	4/4	3	1	1/2	1/2	1		0	48		26
7	7	0	0	4/4	1	1	1/8	1/8	1	-1	1	67		20
7	7	1/8	1/8	4/4	1	1	1/8	1/8	1		1	67		21
7	7	1/4	1/4	4/4	1	1	1/8	1/8	1		-1	65		22
7	7	3/8	3/8	4/4	1	1	1/8	1/8	1		4	64		23
7	7	1/2	1/2	4/4	3	1	1/2	1/2	1		7	49		27
7	7	1/2	1/2	4/4	1	1	1/4	1/4	1		3	69		24
7	7	3/4	3/4	4/4	1	1	1/4	1/4	1		3	69		25
8	8	0	0	4/4	3	1	1/2	1/2	1	1	2	50		32
8	8	0	0	4/4	1	1	1/4	1/4	1		-1	65		28
8	8	1/4	1/4	4/4	1	1	1/8	1/8	1		1	67		29
8	8	3/8	3/8	4/4	1	1	1/8	1/8	1		-1	65		30
8	8	1/2	1/2	4/4	3	1	1/2	1/2	1	-1	2	50		33
8	8	1/2	1/2	4/4	1	1	1/2	1/2	1	1	-2	70		31
9	9	0	0	4/4	3	1	1/2	1/2	1		-3	51		40
9	9	0	0	4/4	1	1	1/8	1/8	1	-1	-2	70		34
9	9	1/8	1/8	4/4	1	1	1/8	1/8	1		-2	70		35
9	9	1/4	1/4	4/4	1	1	1/8	1/8	1		3	69		36
9	9	3/8	3/8	4/4	1	1	1/8	1/8	1		1	67		37
9	9	1/2	1/2	4/4	3	1	1/2	1/2	1		4	52		41
9	9	1/2	1/2	4/4	1	1	1/4	1/4	1		0	72		38
9	9	3/4	3/4	4/4	1	1	1/4	1/4	1		0	72		39
10	10	0	0	4/4	3	1	1/2	1/2	1		-1	53		45
10	10	1/4	1/4	4/4	1	1	1/4	1/4	1		0	72		42
10	10	1/2	1/2	4/4	3	1	1/2	1/2	1		-2	46		46
10	10	1/2	1/2	4/4	1	1	1/4	1/4	1		2	74		43
10	10	3/4	3/4	4/4	1	1	1/4	1/4	1	1	-2	70		44
11	11	0	0	4/4	3	1	1	1	1		-1	53		51
11	11	0	0	4/4	1	1	1/4	1/4	1	-1	-2	70		47
11	11	1/4	1/4	4/4	1	1	1/8	1/8	1		3	69		48
11	11	3/8	3/8	4/4	1	1	1/8	1/8	1		1	67		49
11	11	1/2	1/2	4/4	1	1	1/2	1/2	1		3	69		50
12	12	0	0	4/4	3	1	1	1	1		-2	46		53
12	12	0	0	4/4	1	1	1	1	1		-2	70		52
13	13	0	0	4/4	3	1	1	1	1	1	1	43		55
13	13	0	0	4/4	2	1	1	1	1	1	1	67		54
14	14	0	0	4/4	3	1	1	1	1	-1	1	43		60
14	14	0	0	4/4	2	1	1/2	1/2	1	-1	1	67		57
14	14	0	0	4/4	1	1	1	1	1	1	-2	70		56
14	14	1/2	1/2	4/4	2	1	1/4	1/4	1		3	69		58
14	14	3/4	3/4	4/4	2	1	1/4	1/4	1		-2	70		59
15	15	0	0	4/4	3	1	1	1	1		2	50		66
15	15	0	0	4/4	2	1	1/2	1/2	1		6	66		64
15	15	0	0	4/4	1	1	1/2	1/2	1	-1	-2	70		61
15	15	1/2	1/2	4/4	2	1	1/2	1/2	1	1	1	67		65
15	15	1/2	1/2	4/4	1	1	1/4	1/4	1		0	72		62
15	15	3/4	3/4	4/4	1	1	1/4	1/4	1		2	74		63
16	16	0	0	4/4	3	1	1	1	1		2	50		71
16	16	0	0	4/4	2	1	1/2	1/2	1	-1	1	67		69
16	16	0	0	4/4	1	1	1/2	1/2	1		3	69		67
16	16	1/2	1/2	4/4	2	1	1/2	1/2	1		6	66		70
16	16	1/2	1/2	4/4	1	1	1/2	1/2	1		3	69		68
17	17	0	0	4/4	3	1	1	1	1		1	43		74
17	17	0	0	4/4	1	1	1	1	1		1	67		72
17	17	0	0	4/4	2	1	1	1	1		1	67		73
18	18	0	0	4/4	3	1	1/2	1/2	1		-2	46		82
18	18	0	0	4/4	2	1	1/4	1/4	1		2	62		78
18	18	1/4	1/4	4/4	2	1	1/8	1/8	1		4	64		79
18	18	3/8	3/8	4/4	2	1	1/8	1/8	1		2	62		80
18	18	1/2	1/2	4/4	3	1	1/2	1/2	1		5	47		83
18	18	1/2	1/2	4/4	1	1	1/4	1/4	1		2	62		75
18	18	1/2	1/2	4/4	2	1	1/2	1/2	1	1	1	67		81
18	18	3/4	3/4	4/4	1	1	1/8	1/8	1		4	64		76
18	18	7/8	7/8	4/4	1	1	1/8	1/8	1		2	62		77
19	19	0	0	4/4	3	1	1/2	1/2	1		0	48		95
19	19	0	0	4/4	2	1	1/8	1/8	1	-1	1	67		89
19	19	0	0	4/4	1	1	1/2	1/2	1	1	1	67		84
19	19	1/8	1/8	4/4	2	1	1/8	1/8	1		1	67		90
19	19	1/4	1/4	4/4	2	1	1/8	1/8	1		-1	65		91
19	19	3/8	3/8	4/4	2	1	1/8	1/8	1		4	64		92
19	19	1/2	1/2	4/4	3	1	1/2	1/2	1		7	49		96
19	19	1/2	1/2	4/4	1	1	1/8	1/8	1	-1	1	67		85
19	19	1/2	1/2	4/4	2	1	1/4	1/4	1		3	69		93
19	19	5/8	5/8	4/4	1	1	1/8	1/8	1		1	67		86
19	19	3/4	3/4	4/4	1	1	1/8	1/8	1		-1	65		87
19	19	3/4	3/4	4/4	2	1	1/4	1/4	1		3	69		94
19	19	7/8	7/8	4/4	1	1	1/8	1/8	1		4	64		88
20	20	0	0	4/4	3	1	1/2	1/2	1		2	50		106
20	20	0	0	4/4	2	1	1/4	1/4	1		-1	65		102
20	20	0	0	4/4	1	1	1/4	1/4	1		3	69		97
20	20	1/4	1/4	4/4	2	1	1/8	1/8	1		1	67		103
20	20	1/4	1/4	4/4	1	1	1/4	1/4	1		3	69		98
20	20	3/8	3/8	4/4	2	1	1/8	1/8	1		-1	65		104
20	20	1/2	1/2	4/4	3	1	1/2	1/2	1		2	50		107
20	20	1/2	1/2	4/4	1	1	1/4	1/4	1		-1	65		99
20	20	1/2	1/2	4/4	2	1	1/2	1/2	1	1	-2	70		105
20	20	3/4	3/4	4/4	1	1	1/8	1/8	1		1	67		100
20	20	7/8	7/8	4/4	1	1	1/8	1/8	1		-1	65		101
21	21	0	0	4/4	3	1	1/2	1/2	1		-3	51		119
21	21	0	0	4/4	2	1	1/8	1/8	1	-1	-2	70		113
21	21	0	0	4/4	1	1	1/2	1/2	1	1	-2	70		108
21	21	1/8	1/8	4/4	2	1	1/8	1/8	1		-2	70		114
21	21	1/4	1/4	4/4	2	1	1/8	1/8	1		3	69		115
21	21	3/8	3/8	4/4	2	1	1/8	1/8	1		1	67		116
21	21	1/2	1/2	4/4	3	1	1/2	1/2	1		4	52		120
21	21	1/2	1/2	4/4	1	1	1/8	1/8	1	-1	-2	70		109
21	21	1/2	1/2	4/4	2	1	1/4	1/4	1		0	72		117
21	21	5/8	5/8	4/4	1	1	1/8	1/8	1		-2	70		110
21	21	3/4	3/4	4/4	1	1	1/8	1/8	1		3	69		111
21	21	3/4	3/4	4/4	2	1	1/4	1/4	1		0	72		118
21	21	7/8	7/8	4/4	1	1	1/8	1/8	1		1	67		112
22	22	0	0	4/4	3	1	1/2	1/2	1		-1	53		128
22	22	0	0	4/4	1	1	1/4	1/4	1		0	72		121
22	22	1/4	1/4	4/4	2	1	1/4	1/4	1		3	69		125
22	22	1/4	1/4	4/4	1	1	1/4	1/4	1		0	72		122
22	22	1/2	1/2	4/4	3	1	1/4	1/4	1		-2	46		129
22	22	1/2	1/2	4/4	2	1	1/4	1/4	1		-2	70		126
22	22	1/2	1/2	4/4	1	1	1/4	1/4	1		2	74		123
22	22	3/4	3/4	4/4	3	1	1/4	1/4	1		-3	51		130
22	22	3/4	3/4	4/4	2	1	1/4	1/4	1	1	-2	70		127
22	22	3/4	3/4	4/4	1	1	1/4	1/4	1		-3	75		124
23	23	0	0	4/4	3	1	1	1	1		-1	53		136
23	23	0	0	4/4	2	1	1/4	1/4	1	-1	-2	70		132
23	23	0	0	4/4	1	1	1	1	1		0	72		131
23	23	1/4	1/4	4/4	2	1	1/8	1/8	1		3	69		133
23	23	3/8	3/8	4/4	2	1	1/8	1/8	1		1	67		134
23	23	1/2	1/2	4/4	2	1	1/2	1/2	1		3	69		135
24	24	0	0	4/4	3	1	1	1	1		-2	46		139
24	24	0	0	4/4	1	1	1	1	1		-2	70		137
24	24	0	0	4/4	2	1	1	1	1		-2	70		138
25	25	0	0	4/4	3	1	1/2	1/2	1		2	50		145
25	25	1/4	1/4	4/4	1	1	1/4	1/4	1		3	69		140
25	25	1/2	1/2	4/4	3	1	1/4	1/4	1		-2	46		146
25	25	1/2	1/2	4/4	1	1	1/4	1/4	1		-2	70		141
25	25	1/2	1/2	4/4	2	1	1/4	1/4	1		2	74		143
25	25	3/4	3/4	4/4	3	1	1/4	1/4	1		0	48		147
25	25	3/4	3/4	4/4	1	1	1/4	1/4	1	1	1	67		142
25	25	3/4	3/4	4/4	2	1	1/4	1/4	1		-3	75		144
26	26	0	0	4/4	3	1	1	1	1		3	45		153
26	26	0	0	4/4	1	1	1/4	1/4	1	-1	1	67		148
26	26	0	0	4/4	2	1	1	1	1		0	72		152
26	26	1/4	1/4	4/4	1	1	1/8	1/8	1		6	66		149
26	26	3/8	3/8	4/4	1	1	1/8	1/8	1		4	64		150
26	26	1/2	1/2	4/4	1	1	1/2	1/2	1		6	66		151
27	27	0	0	4/4	3	1	1	1	1		1	43		156
27	27	0	0	4/4	1	1	1	1	1		1	67		154
27	27	0	0	4/4	2	1	1	1	1		5	71		155
28	28	0	0	3/2	3	1	1	1	1		0	48		159
28	28	1/2	1/2	3/2	1	1	1/2	1/2	1		0	72		157
28	28	1	1	3/2	3	1	1/2	1/2	1		0	48		160
28	28	1	1	3/2	1	1	1/2	1/2	1		1	67		158
29	29	0	0	3/2	3	1	1/2	1/2	1		-1	41		166
29	29	0	0	3/2	1	1	1/2	1/2	1		3	69		161
29	29	1/2	1/2	3/2	3	1	1	1	1		0	48		167
29	29	1/2	1/2	3/2	1	1	1/2	1/2	1		1	67		162
29	29	1/2	1/2	3/2	2	1	1/2	1/2	1		0	72		164
29	29	1	1	3/2	1	1	1/2	1/2	1		4	64		163
29	29	1	1	3/2	2	1	1/2	1/2	1		1	67		165
30	30	0	0	3/2	3	1	1/2	1/2	1		-1	53		173
30	30	0	0	3/2	1	1	1/2	1/2	1		-1	65		168
30	30	0	0	3/2	2	1	1/2	1/2	1		3	69		170
30	30	1/2	1/2	3/2	3	1	1	1	1		0	48		174
30	30	1/2	1/2	3/2	1	1	1/2	1/2	1		4	64		169
30	30	1/2	1/2	3/2	2	1	1/2	1/2	1		1	67		171
30	30	1	1	3/2	2	1	1/2	1/2	1		4	64		172
31	31	0	0	3/2	3	1	1/2	1/2	1		-1	41		179
31	31	0	0	3/2	2	1	1/2	1/2	1		-1	65		177
31	31	1/2	1/2	3/2	3	1	1/2	1/2	1		0	48		180
31	31	1/2	1/2	3/2	2	1	1/2	1/2	1		4	64		178
31	31	1/2	1/2	3/2	1	1	1/2	1/2	1		0	72		175
31	31	1	1	3/2	3	1	1/2	1/2	1		2	50		181
31	31	1	1	3/2	1	1	1/2	1/2	1		3	69		176
32	32	0	0	3/2	3	1	1/2	1/2	1		1	43		187
32	32	0	0	3/2	1	1	1/2	1/2	1		-2	70		182
32	32	1/2	1/2	3/2	3	1	1	1	1		2	50		188
32	32	1/2	1/2	3/2	1	1	1/2	1/2	1		3	69		183
32	32	1/2	1/2	3/2	2	1	1/2	1/2	1		2	74		185
32	32	1	1	3/2	1	1	1/2	1/2	1		6	66		184
32	32	1	1	3/2	2	1	1/2	1/2	1		3	69		186
33	33	0	0	3/2	3	1	1/2	1/2	1		1	55		195
33	33	0	0	3/2	1	1	1/2	1/2	1		1	67		189
