mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	4.0	0	0	4/4	2	1	1	1	1		1	43	G2	2	5
1	1	1	1	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		1	55	G3	3	0
1	1	2	2	0.5	1/2	1/2	4/4	1	1	1/8	1/8	1		2	50	D3	3	1
1	1	5/2	5/2	0.5	5/8	5/8	4/4	1	1	1/8	1/8	1		2	50	D3	3	2
1	1	3	3	0.5	3/4	3/4	4/4	1	1	1/8	1/8	1		2	50	D3	3	3
1	1	7/2	7/2	0.5	7/8	7/8	4/4	1	1	1/8	1/8	1		4	52	E3	3	4
2	2	4	4	4.0	0	0	4/4	2	1	1	1	1		2	50	D3	3	9
2	2	4	4	1.5	0	0	4/4	1	1	3/8	1/4	3/2		6	54	F#3	3	6
2	2	11/2	11/2	0.5	3/8	3/8	4/4	1	1	1/8	1/8	1		6	54	F#3	3	7
2	2	6	6	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1		6	54	F#3	3	8
3	3	8	8	2.0	0	0	4/4	2	1	1/2	1/2	1		1	43	G2	2	15
3	3	9	9	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		-2	58	Bb3	3	10
3	3	10	10	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		2	50	D3	3	16
3	3	10	10	0.5	1/2	1/2	4/4	1	1	1/8	1/8	1		6	54	F#3	3	11
3	3	21/2	21/2	0.5	5/8	5/8	4/4	1	1	1/8	1/8	1		6	54	F#3	3	12
3	3	11	11	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		-3	51	Eb3	3	17
3	3	11	11	0.5	3/4	3/4	4/4	1	1	1/8	1/8	1		6	54	F#3	3	13
3	3	23/2	23/2	0.5	7/8	7/8	4/4	1	1	1/8	1/8	1		1	55	G3	3	14
4	4	12	12	2.0	0	0	4/4	2	1	1/2	1/2	1		2	50	D3	3	21
4	4	12	12	1.5	0	0	4/4	1	1	3/8	1/4	3/2		3	57	A3	3	18
4	4	27/2	27/2	0.5	3/8	3/8	4/4	1	1	1/8	1/8	1		3	57	A3	3	19
4	4	14	14	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1		2	50	D3	3	22
4	4	14	14	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1		3	57	A3	3	20
5	5	16	16	2.0	0	0	4/4	2	1	1/2	1/2	1		1	43	G2	2	29
5	5	16	16	0.5	0	0	4/4	1	1	1/8	1/8	1		1	55	G3	3	23
5	5	33/2	33/2	0.5	1/8	1/8	4/4	1	1	1/8	1/8	1		2	50	D3	3	24
5	5	17	17	0.5	1/4	1/4	4/4	1	1	1/8	1/8	1		-2	46	Bb2	2	25
5	5	35/2	35/2	0.5	3/8	3/8	4/4	1	1	1/8	1/8	1		1	43	G2	2	26
5	5	18	18	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		0	48	C3	3	27
5	5	18	18	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		0	48	C3	3	30
5	5	19	19	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		-1	41	F2	2	28
5	5	19	19	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		-1	41	F2	2	31
6	6	20	20	1.0	0	0	4/4	3	1	1/4	1/4	1	1	-1	41	F2	2	39
6	6	41/2	41/2	0.25	1/8	1/8	4/4	2	1	1/16	1/16	1		-1	53	F3	3	32
6	6	83/4	83/4	0.25	3/16	3/16	4/4	2	1	1/16	1/16	1		4	52	E3	3	33
6	6	21	21	2.0	1/4	1/4	4/4	3	1	1/2	1/2	1	0	-1	41	F2	2	40
6	6	21	21	0.25	1/4	1/4	4/4	2	1	1/16	1/16	1		2	50	D3	3	34
6	6	85/4	85/4	0.25	5/16	5/16	4/4	2	1	1/16	1/16	1		0	48	C3	3	35
6	6	43/2	43/2	0.25	3/8	3/8	4/4	2	1	1/16	1/16	1		2	50	D3	3	36
6	6	87/4	87/4	0.25	7/16	7/16	4/4	2	1	1/16	1/16	1		-2	46	Bb2	2	37
6	6	22	22	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1		-1	53	F3	3	38
6	6	23	23	1.0	3/4	3/4	4/4	3	1	1/4	1/4	1	-1	-1	41	F2	2	41
7	7	24	24	1.0	0	0	4/4	2	1	1/4	1/4	1		-2	46	Bb2	2	42
7	7	24	24	2.0	0	0	4/4	3	1	1/2	1/2	1		-2	46	Bb2	2	48
7	7	51/2	51/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		-2	46	Bb2	2	43
7	7	26	26	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		-3	39	Eb2	2	44
7	7	26	26	1.0	1/2	1/2	4/4	3	1	1/4	1/4	1		-3	39	Eb2	2	49
7	7	53/2	53/2	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1		-1	41	F2	2	45
7	7	27	27	0.5	3/4	3/4	4/4	2	1	1/8	1/8	1		1	43	G2	2	46
7	7	27	27	1.0	3/4	3/4	4/4	3	1	1/4	1/4	1		1	43	G2	2	50
7	7	55/2	55/2	0.5	7/8	7/8	4/4	2	1	1/8	1/8	1		3	45	A2	2	47
8	8	28	28	1.0	0	0	4/4	2	1	1/4	1/4	1		-2	46	Bb2	2	51
8	8	28	28	1.0	0	0	4/4	3	1	1/4	1/4	1		-2	46	Bb2	2	57
8	8	29	29	1.0	1/4	1/4	4/4	3	1	1/4	1/4	1		1	43	G2	2	58
8	8	29	29	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		3	45	A2	2	52
8	8	59/2	59/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		1	43	G2	2	53
8	8	30	30	1.5	1/2	1/2	4/4	2	1	3/8	1/4	3/2		2	50	D3	3	54
8	8	30	30	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		2	50	D3	3	59
8	8	63/2	63/2	0.25	7/8	7/8	4/4	2	1	1/16	1/16	1		0	48	C3	3	55
8	8	127/4	127/4	0.25	15/16	15/16	4/4	2	1	1/16	1/16	1		-2	46	Bb2	2	56
9	9	32	32	0.75	0	0	4/4	2	1	3/16	1/8	3/2		3	45	A2	2	60
9	9	32	32	3.0	0	0	4/4	3	1	3/4	1/2	3/2		3	45	A2	2	68
9	9	131/4	131/4	0.25	3/16	3/16	4/4	2	1	1/16	1/16	1		-2	46	Bb2	2	61
9	9	33	33	0.75	1/4	1/4	4/4	2	1	3/16	1/8	3/2		3	45	A2	2	62
9	9	135/4	135/4	0.25	7/16	7/16	4/4	2	1	1/16	1/16	1		-2	46	Bb2	2	63
9	9	34	34	0.75	1/2	1/2	4/4	2	1	3/16	1/8	3/2		3	45	A2	2	64
9	9	139/4	139/4	0.25	11/16	11/16	4/4	2	1	1/16	1/16	1		-2	46	Bb2	2	65
9	9	35	35	0.75	3/4	3/4	4/4	2	1	3/16	1/8	3/2		-1	41	F2	2	66
9	9	35	35	1.0	3/4	3/4	4/4	3	1	1/4	1/4	1		-1	41	F2	2	69
9	9	143/4	143/4	0.25	15/16	15/16	4/4	2	1	1/16	1/16	1		1	43	G2	2	67
10	10	36	36	2.0	0	0	4/4	2	1	1/2	1/2	1		3	45	A2	2	73
10	10	36	36	2.0	0	0	4/4	3	1	1/2	1/2	1		3	45	A2	2	75
10	10	38	38	1.0	1/2	1/2	4/4	3	1	1/4	1/4	1		2	38	D2	2	76
10	10	38	38	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1		2	38	D2	2	74
10	10	77/2	77/2	0.5	5/8	5/8	4/4	1	1	1/8	1/8	1		3	57	A3	3	70
10	10	39	39	1.0	3/4	3/4	4/4	3	1	1/4	1/4	1		2	50	D3	3	77
10	10	39	39	0.5	3/4	3/4	4/4	1	1	1/8	1/8	1		3	57	A3	3	71
10	10	79/2	79/2	0.5	7/8	7/8	4/4	1	1	1/8	1/8	1		3	57	A3	3	72
11	11	40	40	1.0	0	0	4/4	4	1	1/4	1/4	1		1	55	G3	3	89
11	11	40	40	0.5	0	0	4/4	1	1	1/8	1/8	1		-2	58	Bb3	3	78
11	11	81/2	81/2	0.5	1/8	1/8	4/4	1	1	1/8	1/8	1		-2	58	Bb3	3	79
11	11	41	41	1.0	1/4	1/4	4/4	4	1	1/4	1/4	1		4	52	E3	3	90
11	11	41	41	0.5	1/4	1/4	4/4	1	1	1/8	1/8	1		5	59	B3	3	80
