mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	4	4	2.0	1	1	3/2	5	1	1/2	1/2	1		-1	53	F3	3	1
1	1	4	4	2.0	1	1	3/2	1	1	1/2	1/2	1		0	72	C5	5	0
2	2	6	6	4.0	0	0	3/2	5	1	1	1	1		-1	53	F3	3	4
2	2	6	6	4.0	0	0	3/2	1	1	1	1	1		0	72	C5	5	2
2	2	10	10	2.0	1	1	3/2	5	1	1/2	1/2	1		-1	53	F3	3	5
2	2	10	10	2.0	1	1	3/2	1	1	1/2	1/2	1		3	69	A4	4	3
3	3	12	12	4.0	0	0	3/2	5	1	1	1	1		-2	46	Bb2	2	8
3	3	12	12	4.0	0	0	3/2	1	1	1	1	1		-2	70	Bb4	4	6
3	3	16	16	2.0	1	1	3/2	5	1	1/2	1/2	1		3	45	A2	2	9
3	3	16	16	2.0	1	1	3/2	1	1	1/2	1/2	1		0	72	C5	5	7
4	4	18	18	6.0	0	0	3/2	5	1	3/2	1	3/2		-2	46	Bb2	2	11
4	4	18	18	6.0	0	0	3/2	1	1	3/2	1	3/2		2	74	D5	5	10
5	5	24	24	6.0	0	0	3/2	5	1	3/2	1	3/2		-1	53	F3	3	16
5	5	24	24	2.0	0	0	3/2	2	1	1/2	1/2	1		-1	65	F4	4	13
5	5	24	24	4.0	0	0	3/2	1	1	1	1	1		0	72	C5	5	12
5	5	26	26	2.0	1/2	1/2	3/2	2	1	1/2	1/2	1		-1	65	F4	4	14
5	5	28	28	2.0	1	1	3/2	2	1	1/2	1/2	1		3	69	A4	4	15
6	6	30	30	2.0	0	0	3/2	4	1	1/2	1/2	1		-1	53	F3	3	19
6	6	30	30	2.0	0	0	3/2	5	1	1/2	1/2	1		-1	53	F3	3	22
6	6	30	30	4.0	0	0	3/2	2	1	1	1	1		-1	65	F4	4	17
6	6	32	32	2.0	1/2	1/2	3/2	4	1	1/2	1/2	1		-1	53	F3	3	20
6	6	32	32	2.0	1/2	1/2	3/2	5	1	1/2	1/2	1		-1	53	F3	3	23
6	6	34	34	2.0	1	1	3/2	4	1	1/2	1/2	1		3	57	A3	3	21
