mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	4.0	0	0	4/4	3	1	1	1	1	1	1	43	G2	2	10
1	1	0	2.0	0	0	4/4	1	1	1/2	1/2	1	1	2	74	D5	5	0
1	1	2	0.25	1/2	1/2	4/4	1	1	1/16	1/16	1	-1	2	74	D5	5	1
1	1	2	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1	1	2	74	D5	5	9
1	1	9/4	0.25	9/16	9/16	4/4	1	1	1/16	1/16	1		5	71	B4	4	2
1	1	5/2	0.25	5/8	5/8	4/4	1	1	1/16	1/16	1		0	72	C5	5	3
1	1	11/4	0.25	11/16	11/16	4/4	1	1	1/16	1/16	1		3	69	A4	4	4
1	1	3	0.25	3/4	3/4	4/4	1	1	1/16	1/16	1		5	71	B4	4	5
1	1	13/4	0.25	13/16	13/16	4/4	1	1	1/16	1/16	1		1	67	G4	4	6
1	1	7/2	0.25	7/8	7/8	4/4	1	1	1/16	1/16	1		3	69	A4	4	7
1	1	15/4	0.25	15/16	15/16	4/4	1	1	1/16	1/16	1		6	66	F#4	4	8
2	2	4	4.0	0	0	4/4	3	1	1	1	1	-1	1	43	G2	2	29
2	2	4	2.0	0	0	4/4	1	1	1/2	1/2	1	1	1	67	G4	4	11
2	2	4	0.25	0	0	4/4	2	1	1/16	1/16	1	-1	2	74	D5	5	20
2	2	17/4	0.25	1/16	1/16	4/4	2	1	1/16	1/16	1		5	71	B4	4	21
2	2	9/2	0.25	1/8	1/8	4/4	2	1	1/16	1/16	1		0	72	C5	5	22
2	2	19/4	0.25	3/16	3/16	4/4	2	1	1/16	1/16	1		3	69	A4	4	23
2	2	5	0.25	1/4	1/4	4/4	2	1	1/16	1/16	1		5	71	B4	4	24
2	2	21/4	0.25	5/16	5/16	4/4	2	1	1/16	1/16	1		1	67	G4	4	25
2	2	11/2	0.25	3/8	3/8	4/4	2	1	1/16	1/16	1		3	69	A4	4	26
2	2	23/4	0.25	7/16	7/16	4/4	2	1	1/16	1/16	1		6	66	F#4	4	27
2	2	6	0.25	1/2	1/2	4/4	1	1	1/16	1/16	1	-1	1	67	G4	4	12
2	2	6	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1	1	1	67	G4	4	28
2	2	25/4	0.25	9/16	9/16	4/4	1	1	1/16	1/16	1		6	66	F#4	4	13
2	2	13/2	0.25	5/8	5/8	4/4	1	1	1/16	1/16	1		4	64	E4	4	14
2	2	27/4	0.25	11/16	11/16	4/4	1	1	1/16	1/16	1		6	66	F#4	4	15
2	2	7	0.25	3/4	3/4	4/4	1	1	1/16	1/16	1		1	67	G4	4	16
2	2	29/4	0.25	13/16	13/16	4/4	1	1	1/16	1/16	1		3	69	A4	4	17
2	2	15/2	0.25	7/8	7/8	4/4	1	1	1/16	1/16	1		5	71	B4	4	18
2	2	31/4	0.25	15/16	15/16	4/4	1	1	1/16	1/16	1		0	72	C5	5	19
3	3	8	4.0	0	0	4/4	3	1	1	1	1	1	1	43	G2	2	56
3	3	8	0.25	0	0	4/4	2	1	1/16	1/16	1	-1	1	67	G4	4	42
3	3	8	0.5	0	0	4/4	1	1	1/8	1/8	1		2	74	D5	5	30
3	3	33/4	0.25	1/16	1/16	4/4	2	1	1/16	1/16	1		6	66	F#4	4	43
3	3	17/2	0.25	1/8	1/8	4/4	2	1	1/16	1/16	1		4	64	E4	4	44
3	3	17/2	0.25	1/8	1/8	4/4	1	1	1/16	1/16	1		4	76	E5	5	31
3	3	35/4	0.25	3/16	3/16	4/4	2	1	1/16	1/16	1		6	66	F#4	4	45
3	3	35/4	0.25	3/16	3/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	32
3	3	9	0.25	1/4	1/4	4/4	2	1	1/16	1/16	1		1	67	G4	4	46
3	3	9	0.5	1/4	1/4	4/4	1	1	1/8	1/8	1		0	72	C5	5	33
3	3	37/4	0.25	5/16	5/16	4/4	2	1	1/16	1/16	1		3	69	A4	4	47
3	3	19/2	0.25	3/8	3/8	4/4	2	1	1/16	1/16	1		5	71	B4	4	48
3	3	19/2	0.25	3/8	3/8	4/4	1	1	1/16	1/16	1		2	74	D5	5	34
3	3	39/4	0.25	7/16	7/16	4/4	1	1	1/16	1/16	1		0	72	C5	5	35
3	3	39/4	0.25	7/16	7/16	4/4	2	1	1/16	1/16	1		0	72	C5	5	49
3	3	10	0.5	1/2	1/2	4/4	1	1	1/8	1/8	1		5	71	B4	4	36
3	3	10	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		2	74	D5	5	50
3	3	21/2	0.25	5/8	5/8	4/4	1	1	1/16	1/16	1		0	72	C5	5	37
3	3	21/2	0.25	5/8	5/8	4/4	2	1	1/16	1/16	1		4	76	E5	5	51
3	3	43/4	0.25	11/16	11/16	4/4	1	1	1/16	1/16	1		5	71	B4	4	38
3	3	43/4	0.25	11/16	11/16	4/4	2	1	1/16	1/16	1		2	74	D5	5	52
3	3	11	0.5	3/4	3/4	4/4	1	1	1/8	1/8	1		3	69	A4	4	39
3	3	11	0.5	3/4	3/4	4/4	2	1	1/8	1/8	1		0	72	C5	5	53
3	3	23/2	0.25	7/8	7/8	4/4	1	1	1/16	1/16	1		5	71	B4	4	40
