mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	3	1	G.I					G	I		I	I							M	0	0	1, 5, 2		1	1	0	4	0.0	0.0	3.0	0.0
2	2	1/2	1/2	4/4	3	1	vi					G	I		vi	vi							m	0	0	4, 1, 5		4	4	0	2	0.0	0.0	1.0	0.0
3	3	0	0	4/4	3	1	ii					G	I		ii	ii							m	0	0	3, 0, 4		3	3	0	2	0.0	0.0	2.0	0.0
4	4	0	0	4/4	3	1	V6					G	I		V6	V		6					M	0	0	6, 3, 2		2	6	0	2	0.0	0.0	1.0	0.0
4	4	1/2	1/2	4/4	3	1	V					G	I		V	V							M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	1.0	0.0
5	5	0	0	4/4	3	1	I					G	I		I	I							M	0	0	1, 5, 2		1	1	0	2	0.0	0.0	2.0	0.0
6	6	0	0	4/4	3	1	V					G	I		V	V							M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	1.0	0.0
6	6	1/2	1/2	4/4	3	1	vi				IV6	G	I		vi	vi							m	0	0	4, 1, 5		4	4	0	2	0.0	0.0	0.5	0.0
6	6	3/4	3/4	4/4	3	1	V					G	I		V	V							M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	0.5	0.0
7	7	0	0	4/4	3	1	IV					G	I		IV	IV							M	0	0	0, 4, 1		0	0	0	2	0.0	0.0	0.5	0.0
7	7	1/4	1/4	4/4	3	1	I6					G	I		I6	I		6					M	0	0	5, 2, 1		1	5	0	2	0.0	0.0	0.5	0.0
7	7	1/2	1/2	4/4	3	1	ii	0	-4.8	/	viio6	G	I		ii	ii							m	0	0	3, 0, 4		3	3	0	2	0.0	0.0	1.0	0.0
8	8	0	0	4/4	3	1	I					G	I		I	I							M	0	0	1, 5, 2		1	1	0	7	0.0	0.0	5.0	0.0
10	10	0	0	4/4	3	1	IV					G	I		IV	IV							M	0	0	0, 4, 1		0	0	1	2	0.3333333333333333	0.25	1.75	0.125
11	11	0	0	4/4	3	1	V/V					G	I		V/V	V				V			M	0	0	3, 7, 4		3	3	1	3	0.25	0.25	1.75	0.125
12	12	0	0	4/4	3	1	V6					G	I		V6	V		6					M	0	0	6, 3, 2		2	6	0	2	0.0	0.0	2.0	0.0
13	13	0	0	4/4	3	1	I					G	I		I	I							M	0	0	1, 5, 2		1	1	3	6	0.3333333333333333	0.75	2.25	0.25
14	14	1/2	1/2	4/4	3	1	vi	-1	-2.5	/	IV6	G	I		vi	vi							m	0	0	4, 1, 5		4	4	0	2	0.0	0.0	1.0	0.0
15	15	0	0	4/4	3	1	V					G	I		V	V							M	0	0	2, 6, 3		2	2	0	5	0.0	0.0	3.5	0.0
16	16	1/2	1/2	4/4	3	1	iii				I6	G	I		iii	iii							m	0	0	5, 2, 6		5	5	1	3	0.25	0.25	1.25	0.16666666666666666
17	17	0	0	4/4	3	1	vi					G	I		vi	vi							m	0	0	4, 1, 5		4	4	1	4	0.2	0.25	2.75	0.08333333333333333
18	18	0	0	4/4	3	1	V6/v					G	I		V6/v	V		6		v			M	0	0	7, 4, 3		3	7	0	3	0.0	0.0	1.5	0.0
18	18	1/2	1/2	4/4	3	1	V/v					G	I		V/v	V				v			M	0	0	3, 7, 4		3	3	1	3	0.25	0.25	1.25	0.16666666666666666
19	19	0	0	4/4	3	1	v					G	I		v	v							m	0	0	2, -1, 3		2	2	1	4	0.2	0.25	2.75	0.08333333333333333
20	20	0	0	4/4	3	1	V(4)/v					G	I		V(4)/v	V			4	v			M	0	0	3, 2, 4		3	3	0	3	0.0	0.0	1.5	0.0
20	20	1/2	1/2	4/4	3	1	V/v					G	I		V/v	V				v			M	0	0	3, 7, 4		3	3	1	3	0.25	0.25	1.25	0.16666666666666666
21	21	0	0	4/4	3	1	v\\					G	I		v	v						\\	m	0	0	2, -1, 3		2	2	1	4	0.2	0.25	2.75	0.08333333333333333
