mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	2/2	2	1	g.VI					g	i		VI	VI							M	1	1	-3, 1, -2		-3	-3	0.0	7.0	0.0	0.0	2.5	0.0
2	2	1/2	1/2	2/2	2	1	IV6/VII	0	-4.8	/		g	i		IV6/VII	IV		6		VII			M	1	1	2, -1, -2		-2	2	0.0	2.0	0.0	0.0	1.0	0.0
3	3	0	0	2/2	2	1	V7/VII					g	i		V7/VII	V		7		VII			Mm7	1	1	0, 4, 1, -2		0	0	0.0	2.0	0.0	0.0	1.0	0.0
3	3	1/2	1/2	2/2	2	1	V(b64)/VII	0	-4.8	/		g	i		V(b64)/VII	V			b64	VII			M	1	1	0, -1, -4		0	0	1.0	2.0	0.3333333333333333	0.125	0.875	0.125
4	4	0	0	2/2	2	1	V(4)/VII					g	i		V(4)/VII	V			4	VII			M	1	1	0, -1, 1		0	0	0.0	2.0	0.0	0.0	1.5	0.0
4	4	1/2	1/2	2/2	2	1	V/VII	0	-4.9	/		g	i		V/VII	V				VII			M	1	1	0, 4, 1		0	0	0.0	1.0	0.0	0.0	0.5	0.0
5	5	0	0	2/2	2	1	VII\\					g	i		VII	VII						\\	M	1	1	-1, 3, 0		-1	-1	0.0	7.0	0.0	0.0	2.5	0.0
6	6	1/2	1/2	2/2	2	1	iv6					g	i		iv6	iv		6					m	1	1	-3, 1, 0		0	-3	0.0	2.0	0.0	0.0	1.0	0.0
7	7	0	0	2/2	2	1	V7					g	i		V7	V		7					Mm7	1	1	2, 6, 3, 0		2	2	0.0	2.0	0.0	0.0	1.0	0.0
7	7	1/2	1/2	2/2	2	1	V(64)					g	i		V(64)	V			64				M	1	1	2, 1, -2		2	2	1.0	2.0	0.3333333333333333	0.125	0.875	0.125
8	8	0	0	2/2	2	1	V(4)					g	i		V(4)	V			4				M	1	1	2, 1, 3		2	2	0.0	3.0	0.0	0.0	1.75	0.0
8	8	1/2	1/2	2/2	2	1	V					g	i		V	V							M	1	1	2, 6, 3		2	2	0.0	1.0	0.0	0.0	0.25	0.0
9	9	0	0	2/2	2	1	i\\					g	i		i	i						\\	m	1	1	1, -2, 2		1	1	0.0	10.0	0.0	0.0	2.75	0.0
10	10	1/2	1/2	2/2	2	1	iv6/ii					g	i		iv6/ii	iv		6		ii			m	1	1	-1, 3, 2		2	-1	0.0	2.0	0.0	0.0	1.0	0.0
11	11	0	0	2/2	2	1	V7/ii					g	i		V7/ii	V		7		ii			Mm7	1	1	4, 8, 5, 2		4	4	0.0	2.0	0.0	0.0	1.0	0.0
11	11	1/2	1/2	2/2	2	1	V(64)/ii					g	i		V(64)/ii	V			64	ii			M	1	1	4, 3, 0		4	4	1.0	2.0	0.3333333333333333	0.125	0.875	0.125
12	12	0	0	2/2	2	1	V(4)/ii					g	i		V(4)/ii	V			4	ii			M	1	1	4, 3, 5		4	4	0.0	2.0	0.0	0.0	1.5	0.0
12	12	1/2	1/2	2/2	2	1	V/ii					g	i		V/ii	V				ii			M	1	1	4, 8, 5		4	4	0.0	1.0	0.0	0.0	0.5	0.0
13	13	0	0	2/2	2	1	ii\\					g	i		ii	ii						\\	m	1	1	3, 0, 4		3	3	0.0	2.0	0.0	0.0	1.0	0.0
13	13	1/2	1/2	2/2	2	1	VII					g	i		VII	VII							M	1	1	-1, 3, 0		-1	-1	1.0	3.0	0.25	0.125	0.75	0.14285714285714285
14	14	0	0	2/2	2	1	III					g	i		III	III							M	1	1	-2, 2, -1		-2	-2	0.0	2.0	0.0	0.0	1.0	0.0
14	14	1/2	1/2	2/2	2	1	i					g	i		i	i							m	1	1	1, -2, 2		1	1	0.0	2.0	0.0	0.0	1.0	0.0
15	15	0	0	2/2	2	1	v					g	i		v	v							m	1	1	2, -1, 3		2	2	0.0	4.0	0.0	0.0	1.0	0.0
15	15	1/2	1/2	2/2	2	1	iv6(2)/v					g	i		iv6(2)/v	iv		6	2	v			m	1	1	-2, 2, 3		1	-2	0.0	3.0	0.0	0.0	0.875	0.0
15	15	7/8	7/8	2/2	2	1	iv6/v					g	i		iv6/v	iv		6		v			m	1	1	-2, 2, 1		1	-2	0.0	1.0	0.0	0.0	0.125	0.0
16	16	0	0	2/2	2	1	V/v\\					g	i		V/v	V				v		\\	M	1	1	3, 7, 4		3	3	0.0	4.0	0.0	0.0	2.0	0.0
17	17	0	0	2/2	2	1	i					g	i		i	i							m	1	1	1, -2, 2		1	1	1.0	3.0	0.25	0.125	0.75	0.14285714285714285
17	17	1/2	1/2	2/2	2	1	VII					g	i		VII	VII							M	1	1	-1, 3, 0		-1	-1	0.0	4.0	0.0	0.0	2.0	0.0
18	18	1/2	1/2	2/2	2	1	iv					g	i		iv	iv							m	1	1	0, -3, 1		0	0	0.0	2.0	0.0	0.0	0.5	0.0
18	18	3/4	3/4	2/2	2	1	VI				iv6	g	i		VI	VI							M	1	1	-3, 1, -2		-3	-3	0.0	3.0	0.0	0.0	0.5	0.0
19	19	0	0	2/2	2	1	V					g	i		V	V							M	1	1	2, 6, 3		2	2	0.0	3.0	0.0	0.0	1.0	0.0
19	19	1/2	1/2	2/2	2	1	I\\					g	i		I	I						\\	M	1	1	1, 5, 2		1	1	1.0	7.0	0.125	0.125	1.875	0.0625
20	20	1/2	1/2	2/2	2	1	iv					g	i		iv	iv							m	1	1	0, -3, 1		0	0	0.0	2.0	0.0	0.0	1.0	0.0
21	21	0	0	2/2	2	1	V/VII					g	i		V/VII	V				VII			M	1	1	0, 4, 1		0	0	1.0	3.0	0.25	0.125	0.875	0.125
21	21	1/2	1/2	2/2	2	1	VII					g	i		VII	VII							M	1	1	-1, 3, 0		-1	-1	1.0	3.0	0.25	0.125	0.875	0.125
22	22	0	0	2/2	2	1	v					g	i		v	v							m	1	1	2, -1, 3		2	2	1.0	3.0	0.25	0.125	0.875	0.125
22	22	1/2	1/2	2/2	2	1	i					g	i		i	i							m	1	1	1, -2, 2		1	1	3.0	5.0	0.375	0.375	1.25	0.23076923076923078
23	23	1/4	1/4	2/2	2	1	VI				iv6	g	i		VI	VI							M	1	1	-3, 1, -2		-3	-3	1.0	2.0	0.3333333333333333	0.125	0.25	0.3333333333333333
23	23	1/2	1/2	2/2	2	1	iv					g	i		iv	iv							m	1	1	0, -3, 1		0	0	0.0	2.0	0.0	0.0	1.0	0.0
24	24	0	0	2/2	2	1	V/VII					g	i		V/VII	V				VII			M	1	1	0, 4, 1		0	0	2.0	4.0	0.3333333333333333	0.25	1.375	0.15384615384615385
24	24	3/4	3/4	2/2	2	1	V6/VII					g	i		V6/VII	V		6		VII			M	1	1	4, 1, 0		0	4	1.0	1.0	0.5	0.125	0.125	0.5
25	25	0	0	2/2	2	1	VII					g	i		VII	VII							M	1	1	-1, 3, 0		-1	-1	3.0	5.0	0.375	0.375	1.375	0.21428571428571427
25	25	3/4	3/4	2/2	2	1	vi/VII	0	-5.5	/	IV6/VII	g	i		vi/VII	vi				VII			m	1	1	2, -1, 3		2	2	1.0	1.0	0.5	0.125	0.125	0.5
26	26	0	0	2/2	2	1	IV/VII					g	i		IV/VII	IV				VII			M	1	1	-2, 2, -1		-2	-2	0.0	2.0	0.0	0.0	1.0	0.0
26	26	1/2	1/2	2/2	2	1	V/VII					g	i		V/VII	V				VII			M	1	1	0, 4, 1		0	0	0.0	2.0	0.0	0.0	1.0	0.0
27	27	0	0	2/2	2	1	VII\\					g	i		VII	VII						\\	M	1	1	-1, 3, 0		-1	-1	0.0	5.0	0.0	0.0	3.5	0.0
28	28	3/4	3/4	2/2	2	1	v6					g	i		v6	v		6					m	1	1	-1, 3, 2		2	-1	0.0	2.0	0.0	0.0	0.25	0.0
29	29	0	0	2/2	2	1	i					g	i		i	i							m	1	1	1, -2, 2		1	1	0.0	3.0	0.0	0.0	0.5	0.0
29	29	1/4	1/4	2/2	2	1	VI6					g	i		VI6	VI		6					M	1	1	1, -2, -3		-3	1	0.0	3.0	0.0	0.0	1.0	0.0
29	29	3/4	3/4	2/2	2	1	i					g	i		i	i							m	1	1	1, -2, 2		1	1	1.0	2.0	0.3333333333333333	0.0625	0.4375	0.125
30	30	0	0	2/2	2	1	ii					g	i		ii	ii							m	1	1	3, 0, 4		3	3	0.0	8.0	0.0	0.0	1.5	0.0
30	30	3/4	3/4	2/2	2	1	V6/III					g	i		V6/III	V		6		III			M	1	1	3, 0, -1		-1	3	0.0	4.0	0.0	0.0	1.0	0.0
31	31	1/4	1/4	2/2	2	1	viio/III					g	i		viio/III	vii	o			III			o	1	1	3, 0, -3		3	3	1.0	2.0	0.3333333333333333	0.0625	0.4375	0.125
31	31	1/2	1/2	2/2	2	1	III					g	i		III	III							M	1	1	-2, 2, -1		-2	-2	0.0	4.0	0.0	0.0	1.0	0.0
32	32	0	0	2/2	2	1	ii6/III					g	i		ii6/III	ii		6		III			m	1	1	-3, 1, 0		0	-3	0.0	2.0	0.0	0.0	0.5	0.0
32	32	1/4	1/4	2/2	2	1	V/III					g	i		V/III	V				III			M	1	1	-1, 3, 0		-1	-1	0.0	3.0	0.0	0.0	0.5	0.0
32	32	1/2	1/2	2/2	2	1	ii64/III					g	i		ii64/III	ii		64		III			m	1	1	1, 0, -3		0	1	0.0	2.0	0.0	0.0	0.5	0.0
