mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	2	1	a.i					a	i		i	i							m	1	1	3, 0, 4		3.0	3.0	0	2	0.0	0.0	2.0	0.0
2	2	0	0	4/4	2	1	iv					a	i		iv	iv							m	1	1	2, -1, 3		2.0	2.0	0	6	0.0	0.0	4.0	0.0
4	4	0	0	4/4	2	1	VI				iv6	a	i		VI	VI							M	1	1	-1, 3, 0		-1.0	-1.0	0	2	0.0	0.0	0.5	0.0
4	4	1/4	1/4	4/4	2	1	V				III6	a	i		V	V							M	1	1	4, 8, 5		4.0	4.0	0	2	0.0	0.0	0.5	0.0
4	4	1/2	1/2	4/4	2	1	iv				iio6	a	i		iv	iv							m	1	1	2, -1, 3		2.0	2.0	0	2	0.0	0.0	0.5	0.0
4	4	3/4	3/4	4/4	2	1	i6					a	i		i6	i		6					m	1	1	0, 4, 3		3.0	0.0	0	2	0.0	0.0	0.5	0.0
5	5	0	0	4/4	2	1	#viio6(2)					a	i		#viio6(2)	#vii	o	6	2				o	1	1	5, 2, 3		8.0	5.0	0	2	0.0	0.0	1.5	0.0
5	5	1/2	1/2	4/4	2	1	#viio6	0	-4.8	/		a	i		#viio6	#vii	o	6					o	1	1	5, 2, 8		8.0	5.0	0	1	0.0	0.0	0.5	0.0
6	6	0	0	4/4	2	1	i\\					a	i		i	i						\\	m	1	1	3, 0, 4		3.0	3.0	0	2	0.0	0.0	2.0	0.0
7	7	1/2	1/2	3/2	2	1	VI					a	i		VI	VI							M	1	1	-1, 3, 0		-1.0	-1.0	0	2	0.0	0.0	1.0	0.0
7	7	1	1	3/2	2	1	V/VI					a	i		V/VI	V				VI			M	1	1	0, 4, 1		0.0	0.0	0	2	0.0	0.0	1.0	0.0
8	8	0	0	3/2	2	1	VI					a	i		VI	VI							M	1	1	-1, 3, 0		-1.0	-1.0	0	2	0.0	0.0	2.0	0.0
8	8	1	1	3/2	2	1	V6/VI					a	i		V6/VI	V		6		VI			M	1	1	4, 1, 0		0.0	4.0	0	2	0.0	0.0	1.0	0.0
9	9	1/2	1/2	3/2	2	1	III					a	i		III	III							M	1	1	0, 4, 1		0.0	0.0	0	2	0.0	0.0	1.0	0.0
9	9	1	1	3/2	2	1	V/III					a	i		V/III	V				III			M	1	1	1, 5, 2		1.0	1.0	0	2	0.0	0.0	1.0	0.0
