mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	3	1	D.I					D	I		I	I							M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	2.0	0.0
2	2	0	0	4/4	3	1	ii				viio6	D	I		ii	ii							m	0	0	4, 1, 5		4	4	0	3	0.0	0.0	2.0	0.0
3	3	0	0	4/4	3	1	I					D	I		I	I							M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	1.0	0.0
3	3	1/2	1/2	4/4	3	1	vi	0	-4.7	/	IV6	D	I		vi	vi							m	0	0	5, 2, 6		5	5	0	2	0.0	0.0	1.0	0.0
4	4	0	0	4/4	3	1	V					D	I		V	V							M	0	0	3, 7, 4		3	3	2	3	0.4	0.25	0.75	0.25
4	4	1/2	1/2	4/4	3	1	IV					D	I		IV	IV							M	0	0	1, 5, 2		1	1	0	2	0.0	0.0	1.0	0.0
5	5	0	0	4/4	3	1	V7					D	I		V7	V		7					Mm7	0	0	3, 7, 4, 1		3	3	0	2	0.0	0.0	1.5	0.0
5	5	1/2	1/2	4/4	3	1	V(64)					D	I		V(64)	V			64				M	0	0	3, 2, 6		3	3	0	2	0.0	0.0	0.5	0.0
6	6	0	0	4/4	3	1	V					D	I		V	V							M	0	0	3, 7, 4		3	3	0	2	0.0	0.0	2.0	0.0
7	7	0	0	4/4	3	1	I\\					D	I		I	I						\\	M	0	0	2, 6, 3		2	2	0	3	0.0	0.0	3.0	0.0
8	8	0	0	4/4	3	1	ii				viio6	D	I		ii	ii							m	0	0	4, 1, 5		4	4	0	3	0.0	0.0	2.0	0.0
9	9	0	0	4/4	3	1	I					D	I		I	I							M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	1.0	0.0
9	9	1/2	1/2	4/4	3	1	vi	0	-4.7	/	IV6	D	I		vi	vi							m	0	0	5, 2, 6		5	5	0	2	0.0	0.0	1.0	0.0
10	10	0	0	4/4	3	1	V					D	I		V	V							M	0	0	3, 7, 4		3	3	2	3	0.4	0.25	0.75	0.25
10	10	1/2	1/2	4/4	3	1	IV					D	I		IV	IV							M	0	0	1, 5, 2		1	1	0	2	0.0	0.0	1.0	0.0
11	11	0	0	4/4	3	1	V7					D	I		V7	V		7					Mm7	0	0	3, 7, 4, 1		3	3	0	2	0.0	0.0	1.5	0.0
11	11	1/2	1/2	4/4	3	1	V(64)					D	I		V(64)	V			64				M	0	0	3, 2, 6		3	3	0	2	0.0	0.0	0.5	0.0
