mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	3	1	d.i					d	i		i	i							m	1	1	2, -1, 3		2	2	0.0	4.0	0.0	0.0	3.0	0.0
2	2	1/2	1/2	4/4	3	1	VI					d	i		VI	VI							M	1	1	-2, 2, -1		-2	-2	0.0	2.0	0.0	0.0	0.5	0.0
2	2	3/4	3/4	4/4	3	1	I6					d	i		I6	I		6					M	1	1	6, 3, 2		2	6	0.0	2.0	0.0	0.0	0.5	0.0
3	3	0	0	4/4	3	1	V					d	i		V	V							M	1	1	3, 7, 4		3	3	0.0	2.0	0.0	0.0	2.0	0.0
4	4	0	0	3/2	3	1	i					d	i		i	i							m	1	1	2, -1, 3		2	2	0.0	2.0	0.0	0.0	1.0	0.0
4	4	1/2	1/2	3/2	3	1	IV					d	i		IV	IV							M	1	1	1, 5, 2		1	1	0.0	2.0	0.0	0.0	1.0	0.0
4	4	1	1	3/2	3	1	V					d	i		V	V							M	1	1	3, 7, 4		3	3	0.0	2.0	0.0	0.0	1.0	0.0
5	5	0	0	3/2	3	1	i\\					d	i		i	i						\\	m	1	1	2, -1, 3		2	2	0.0	2.0	0.0	0.0	3.0	0.0
6	6	0	0	4/4	3	1	v					d	i		v	v							m	1	1	3, 0, 4		3	3	0.0	4.0	0.0	0.0	3.0	0.0
7	7	1/2	1/2	4/4	3	1	VI/v					d	i		VI/v	VI				v			M	1	1	-1, 3, 0		-1	-1	0.0	2.0	0.0	0.0	0.5	0.0
7	7	3/4	3/4	4/4	3	1	V6					d	i		V6	V		6					M	1	1	7, 4, 3		3	7	0.0	2.0	0.0	0.0	0.5	0.0
8	8	0	0	4/4	3	1	V/v					d	i		V/v	V				v			M	1	1	4, 8, 5		4	4	0.0	2.0	0.0	0.0	2.0	0.0
9	9	0	0	3/2	3	1	v					d	i		v	v							m	1	1	3, 0, 4		3	3	0.0	2.0	0.0	0.0	1.0	0.0
9	9	1/2	1/2	3/2	3	1	iv/v					d	i		iv/v	iv				v			m	1	1	2, -1, 3		2	2	0.0	2.0	0.0	0.0	1.0	0.0
9	9	1	1	3/2	3	1	V/v					d	i		V/v	V				v			M	1	1	4, 8, 5		4	4	0.0	2.0	0.0	0.0	1.0	0.0
10	10	0	0	3/2	3	1	v\\					d	i		v	v						\\	m	1	1	3, 0, 4		3	3	0.0	2.0	0.0	0.0	2.5	0.0
11	11	0	0	3/2	3	1	i					d	i		i	i							m	1	1	2, -1, 3		2	2	0.0	3.0	0.0	0.0	1.5	0.0
11	11	1/2	1/2	3/2	3	1	iv6					d	i		iv6	iv		6					m	1	1	-2, 2, 1		1	-2	0.0	3.0	0.0	0.0	1.5	0.0
11	11	1	1	3/2	3	1	V					d	i		V	V							M	1	1	3, 7, 4		3	3	0.0	3.0	0.0	0.0	1.5	0.0
12	12	0	0	3/2	3	1	i\\				I\\	d	i		i	i						\\	m	1	1	2, -1, 3		2	2	0.0	3.0	0.0	0.0	3.5	0.0
13	13	0	0	4/4	3	1	V/V					d	i		V/V	V				V			M	1	1	4, 8, 5		4	4	0.0	3.0	0.0	0.0	1.75	0.0
14	14	0	0	4/4	3	1	V					d	i		V	V							M	1	1	3, 7, 4		3	3	0.0	2.0	0.0	0.0	2.0	0.0
15	15	0	0	4/4	3	1	V6					d	i		V6	V		6					M	1	1	7, 4, 3		3	7	0.0	4.0	0.0	0.0	1.0	0.0
15	15	1/2	1/2	4/4	3	1	i					d	i		i	i							m	1	1	2, -1, 3		2	2	0.0	2.0	0.0	0.0	1.0	0.0
16	16	0	0	4/4	3	1	i				V6(2)	d	i		i	i							m	1	1	2, -1, 3		2	2	0.0	2.0	0.0	0.0	1.0	0.0
16	16	1/2	1/2	4/4	3	1	V6	0.8	-2.5	/		d	i		V6	V		6					M	1	1	7, 4, 3		3	7	0.0	2.0	0.0	0.0	1.0	0.0
17	17	0	0	4/4	3	1	I\\					d	i		I	I						\\	M	1	1	2, 6, 3		2	2	0.0	4.0	0.0	0.0	2.75	0.0
18	18	0	0	4/4	3	1	V6/VII					d	i		V6/VII	V		6		VII			M	1	1	5, 2, 1		1	5	0.0	3.0	0.0	0.0	1.75	0.0
18	18	1/2	1/2	4/4	3	1	VII					d	i		VII	VII							M	1	1	0, 4, 1		0	0	0.0	2.0	0.0	0.0	1.0	0.0
19	19	0	0	4/4	3	1	VII	0	-4.5	/	V6(2)/VII	d	i		VII	VII							M	1	1	0, 4, 1		0	0	0.0	2.0	0.0	0.0	1.0	0.0
19	19	1/2	1/2	4/4	3	1	V6/VII	0	-4.5	/		d	i		V6/VII	V		6		VII			M	1	1	5, 2, 1		1	5	0.0	2.0	0.0	0.0	1.0	0.0
20	20	0	0	4/4	3	1	VII\\					d	i		VII	VII						\\	M	1	1	0, 4, 1		0	0	0.0	4.0	0.0	0.0	2.75	0.0
21	21	0	0	4/4	3	1	V6/VI					d	i		V6/VI	V		6		VI			M	1	1	3, 0, -1		-1	3	0.0	3.0	0.0	0.0	1.75	0.0
21	21	1/2	1/2	4/4	3	1	VI					d	i		VI	VI							M	1	1	-2, 2, -1		-2	-2	0.0	2.0	0.0	0.0	1.0	0.0
22	22	0	0	4/4	3	1	VI	0	-4.5	/	V6(2)/VI	d	i		VI	VI							M	1	1	-2, 2, -1		-2	-2	0.0	2.0	0.0	0.0	1.0	0.0
22	22	1/2	1/2	4/4	3	1	V6/VI	0	-4.5	/		d	i		V6/VI	V		6		VI			M	1	1	3, 0, -1		-1	3	0.0	3.0	0.0	0.0	1.0	0.0
23	23	0	0	4/4	3	1	VI\\					d	i		VI	VI						\\	M	1	1	-2, 2, -1		-2	-2	0.0	4.0	0.0	0.0	2.0	0.0
23	23	1/2	1/2	4/4	3	1	iv6					d	i		iv6	iv		6					m	1	1	-2, 2, 1		1	-2	1.0	2.0	0.3333333333333333	0.25	0.75	0.25
24	24	0	0	4/4	3	1	V(4)/iv					d	i		V(4)/iv	V			4	iv			M	1	1	2, 1, 3		2	2	0.0	3.0	0.0	0.0	1.5	0.0
24	24	1/2	1/2	4/4	3	1	V/iv					d	i		V/iv	V				iv			M	1	1	2, 6, 3		2	2	0.0	3.0	0.0	0.0	1.25	0.0
25	25	0	0	4/4	3	1	iv\\					d	i		iv	iv						\\	m	1	1	1, -2, 2		1	1	0.0	3.0	0.0	0.0	3.0	0.0
26	26	0	0	4/4	3	1	V/III					d	i		V/III	V				III			M	1	1	0, 4, 1		0	0	0.0	2.0	0.0	0.0	0.75	0.0
26	26	1/2	1/2	4/4	3	1	IV/III					d	i		IV/III	IV				III			M	1	1	-2, 2, -1		-2	-2	0.0	2.0	0.0	0.0	1.0	0.0
