mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	2	1	g.III					g	i		III	III							M	1	1	-2, 2, -1		-2	-2	0	2	0.0	0.0	1.5	0.0
2	2	0	0	4/4	2	1	VI					g	i		VI	VI							M	1	1	-3, 1, -2		-3	-3	0	2	0.0	0.0	2.0	0.0
3	3	0	0	4/4	2	1	I\\					g	i		I	I						\\	M	1	1	1, 5, 2		1	1	0	2	0.0	0.0	2.0	0.0
4	4	1/2	1/2	4/4	2	1	IV					g	i		IV	IV							M	1	1	0, 4, 1		0	0	0	2	0.0	0.0	1.0	0.0
5	5	0	0	4/4	2	1	VII					g	i		VII	VII							M	1	1	-1, 3, 0		-1	-1	0	3	0.0	0.0	2.0	0.0
6	6	0	0	4/4	2	1	V/v					g	i		V/v	V				v			M	1	1	3, 7, 4		3	3	0	2	0.0	0.0	2.0	0.0
7	7	1/2	1/2	4/4	2	1	v					g	i		v	v							m	1	1	2, -1, 3		2	2	0	2	0.0	0.0	1.0	0.0
8	8	0	0	4/4	2	1	VI6					g	i		VI6	VI		6					M	1	1	1, -2, -3		-3	1	0	3	0.0	0.0	1.0	0.0
8	8	1/2	1/2	4/4	2	1	V6(6)/III					g	i		V6(6)/III	V		6	6	III			M	1	1	3, 2, -1		-1	3	0	2	0.0	0.0	0.75	0.0
8	8	3/4	3/4	4/4	2	1	V6/III	0	-4.7	/		g	i		V6/III	V		6		III			M	1	1	3, 0, -1		-1	3	0	1	0.0	0.0	0.25	0.0
9	9	0	0	4/4	2	1	III					g	i		III	III							M	1	1	-2, 2, -1		-2	-2	0	2	0.0	0.0	1.25	0.0
9	9	1/2	1/2	4/4	2	1	iv65(2)					g	i		iv65(2)	iv		65	2				mm7	1	1	-3, 1, -2, 2		0	-3	0	1	0.0	0.0	0.5	0.0
9	9	3/4	3/4	4/4	2	1	iv65					g	i		iv65	iv		65					mm7	1	1	-3, 1, -2, 0		0	-3	0	1	0.0	0.0	0.25	0.0
10	10	0	0	4/4	2	1	V(4)/III					g	i		V(4)/III	V			4	III			M	1	1	-1, -2, 0		-1	-1	0	2	0.0	0.0	2.0	0.0
10	10	1/2	1/2	4/4	2	1	V/III					g	i		V/III	V				III			M	1	1	-1, 3, 0		-1	-1						
11	11	0	0	4/4	2	1	III\\					g	i		III	III						\\	M	1	1	-2, 2, -1		-2	-2	0	2	0.0	0.0	2.0	0.0
12	12	0	0	4/4	2	1	VII					g	i		VII	VII							M	1	1	-1, 3, 0		-1	-1	0	9	0.0	0.0	3.75	0.0
14	14	0	0	4/4	2	1	vii					g	i		vii	vii							m	1	1	-1, -4, 0		-1	-1	1	3	0.25	0.125	0.875	0.125
14	14	1/2	1/2	4/4	2	1	vii(9)					g	i		vii(9)	vii			9				m	1	1	-1, -4, 0	1	-1	-1	0	3	0.0	0.0	0.875	0.0
14	14	7/8	7/8	4/4	2	1	vii					g	i		vii	vii							m	1	1	-1, -4, 0		-1	-1	0	1	0.0	0.0	0.125	0.0
15	15	0	0	4/4	2	1	V/vii					g	i		V/vii	V				vii			M	1	1	0, 4, 1		0	0	0	3	0.0	0.0	1.0	0.0
15	15	1/2	1/2	4/4	2	1	i					g	i		i	i							m	1	1	1, -2, 2		1	1	1	8	0.1111111111111111	0.125	2.625	0.045454545454545456
17	17	0	0	4/4	2	1	V					g	i		V	V							M	1	1	2, 6, 3		2	2	0	3	0.0	0.0	1.0	0.0
17	17	1/2	1/2	4/4	2	1	ii					g	i		ii	ii							m	1	1	3, 0, 4		3	3	2	8	0.2	0.25	2.5	0.09090909090909091
19	19	0	0	4/4	2	1	V/ii					g	i		V/ii	V				ii			M	1	1	4, 8, 5		4	4	0	4	0.0	0.0	1.875	0.0
20	20	0	0	4/4	2	1	#vi					g	i		#vi	#vi							m	1	1	4, 1, 5		4	4	1	2	0.3333333333333333	0.125	0.625	0.16666666666666666
20	20	1/4	1/4	4/4	2	1	IV6					g	i		IV6	IV		6					M	1	1	4, 1, 0		0	4	0	1	0.0	0.0	0.5	0.0
20	20	1/2	1/2	4/4	2	1	VII					g	i		VII	VII							M	1	1	-1, 3, 0		-1	-1	0	1	0.0	0.0	0.5	0.0
20	20	3/4	3/4	4/4	2	1	v6					g	i		v6	v		6					m	1	1	-1, 3, 2		2	-1	0	1	0.0	0.0	0.25	0.0
21	21	0	0	4/4	2	1	I					g	i		I	I							M	1	1	1, 5, 2		1	1	0	2	0.0	0.0	1.0	0.0
