mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	2/2	6	1	a.i					a	i		i	i							m	1	1	3, 0, 4		3.0	3.0	0	2	0.0	0.0	1.5	0.0
1	1	3/4	3/4	2/2	6	1	V6/iv					a	i		V6/iv	V		6		iv			M	1	1	7, 4, 3		3.0	7.0	0	4	0.0	0.0	0.5	0.0
2	2	0	0	2/2	6	1	iv					a	i		iv	iv							m	1	1	2, -1, 3		2.0	2.0	4	5	0.4444444444444444	0.5	1.5	0.25
3	3	0	0	2/2	6	1	i\\				V/iv\\	a	i		i	i						\\	m	1	1	3, 0, 4		3.0	3.0	0	3	0.0	0.0	1.0	0.0
3	3	3/4	3/4	2/2	6	1	i					a	i		i	i							m	1	1	3, 0, 4		3.0	3.0	1	7	0.125	0.125	1.875	0.0625
4	4	3/4	3/4	2/2	6	1	v6				VII	a	i		v6	v		6					m	1	1	1, 5, 4		4.0	1.0	1	2	0.3333333333333333	0.125	0.375	0.25
5	5	0	0	2/2	6	1	iv6					a	i		iv6	iv		6					m	1	1	-1, 3, 2		2.0	-1.0	1	2	0.3333333333333333	0.125	0.375	0.25
5	5	1/4	1/4	2/2	6	1	V					a	i		V	V							M	1	1	4, 8, 5		4.0	4.0	1	2	0.3333333333333333	0.125	0.375	0.25
5	5	1/2	1/2	2/2	6	1	iv6					a	i		iv6	iv		6					m	1	1	-1, 3, 2		2.0	-1.0	0	2	0.0	0.0	1.0	0.0
6	6	0	0	2/2	6	1	V\\					a	i		V	V						\\	M	1	1	4, 8, 5		4.0	4.0	0	3	0.0	0.0	1.75	0.0
7	7	0	0	2/2	6	1	V/VII					a	i		V/VII	V				VII			M	1	1	2, 6, 3		2.0	2.0	0	3	0.0	0.0	0.5	0.0
7	7	1/4	1/4	2/2	6	1	V(64)/VII					a	i		V(64)/VII	V			64	VII			M	1	1	2, 1, 5		2.0	2.0	0	2	0.0	0.0	1.0	0.0
