mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	4	1	e.i					e	i		i	i							m	1	1	4, 1, 5		4.0	4.0	0	3	0.0	0.0	2.0	0.0
2	2	0	0	4/4	4	1	iv					e	i		iv	iv							m	1	1	3, 0, 4		3.0	3.0	0	3	0.0	0.0	2.0	0.0
3	3	0	0	4/4	4	1	i					e	i		i	i							m	1	1	4, 1, 5		4.0	4.0	0	2	0.0	0.0	1.75	0.0
3	3	3/4	3/4	4/4	4	1	v6					e	i		v6	v		6					m	1	1	2, 6, 5		5.0	2.0	0	1	0.0	0.0	0.25	0.0
4	4	0	0	4/4	4	1	VI					e	i		VI	VI							M	1	1	0, 4, 1		0.0	0.0	1	5	0.16666666666666666	0.25	1.75	0.125
5	5	0	0	4/4	4	1	V					e	i		V	V							M	1	1	5, 9, 6		5.0	5.0	0	3	0.0	0.0	2.0	0.0
6	6	0	0	4/4	4	1	i\\					e	i		i	i						\\	m	1	1	4, 1, 5		4.0	4.0	0	4	0.0	0.0	3.0	0.0
7	7	0	0	4/4	4	1	VI/iv	0	-4.5	/	iv6/iv	e	i		VI/iv	VI				iv			M	1	1	-1, 3, 0		-1.0	-1.0	0	4	0.0	0.0	2.0	0.0
8	8	0	0	4/4	4	1	V/iv					e	i		V/iv	V				iv			M	1	1	4, 8, 5		4.0	4.0	0	2	0.0	0.0	2.0	0.0
9	9	0	0	4/4	4	1	iv					e	i		iv	iv							m	1	1	3, 0, 4		3.0	3.0	2	2	0.5	0.5	0.5	0.5
9	9	1/2	1/2	4/4	4	1	iv6					e	i		iv6	iv		6					m	1	1	0, 4, 3		3.0	0.0	0	2	0.0	0.0	0.5	0.0
9	9	3/4	3/4	4/4	4	1	iv					e	i		iv	iv							m	1	1	3, 0, 4		3.0	3.0	0	2	0.0	0.0	0.5	0.0
10	10	0	0	4/4	4	1	#viio6(2)/iv					e	i		#viio6(2)/iv	#vii	o	6	2	iv			o	1	1	5, 2, 3		8.0	5.0	0	3	0.0	0.0	1.75	0.0
10	10	1/2	1/2	4/4	4	1	#viio6/iv					e	i		#viio6/iv	#vii	o	6		iv			o	1	1	5, 2, 8		8.0	5.0	0	3	0.0	0.0	1.25	0.0
11	11	0	0	4/4	4	1	iv\\					e	i		iv	iv						\\	m	1	1	3, 0, 4		3.0	3.0	0	6	0.0	0.0	3.75	0.0
12	12	0	0	4/4	4	1	i					e	i		i	i							m	1	1	4, 1, 5		4.0	4.0	0	4	0.0	0.0	3.0	0.0
13	13	0	0	4/4	4	1	V6					e	i		V6	V		6					M	1	1	9, 6, 5		5.0	9.0	1	3	0.25	0.25	2.25	0.1
14	14	0	0	4/4	4	1	i					e	i		i	i							m	1	1	4, 1, 5		4.0	4.0	2	3	0.4	0.5	1.0	0.3333333333333333
14	14	1/2	1/2	4/4	4	1	VI					e	i		VI	VI							M	1	1	0, 4, 1		0.0	0.0	0	4	0.0	0.0	1.5	0.0
15	15	0	0	4/4	4	1	V(4)					e	i		V(4)	V			4				M	1	1	5, 4, 6		5.0	5.0	0	4	0.0	0.0	2.25	0.0
15	15	1/2	1/2	4/4	4	1	V					e	i		V	V							M	1	1	5, 9, 6		5.0	5.0	0	4	0.0	0.0	1.75	0.0
16	16	0	0	4/4	4	1	VI\\					e	i		VI	VI						\\	M	1	1	0, 4, 1		0.0	0.0	0	6	0.0	0.0	4.0	0.0
17	17	0	0	4/4	4	1	v				V	e	i		v	v							m	1	1	5, 2, 6		5.0	5.0	0	2	0.0	0.0	1.0	0.0
17	17	1/2	1/2	4/4	4	1	i					e	i		i	i							m	1	1	4, 1, 5		4.0	4.0	0	2	0.0	0.0	0.5	0.0
17	17	3/4	3/4	4/4	4	1	v6					e	i		v6	v		6					m	1	1	2, 6, 5		5.0	2.0	0	2	0.0	0.0	0.5	0.0
18	18	0	0	4/4	4	1	iv6					e	i		iv6	iv		6					m	1	1	0, 4, 3		3.0	0.0	0	2	0.0	0.0	0.5	0.0
18	18	1/4	1/4	4/4	4	1	#viio6/iv					e	i		#viio6/iv	#vii	o	6		iv			o	1	1	5, 2, 8		8.0	5.0	0	2	0.0	0.0	0.5	0.0
18	18	1/2	1/2	4/4	4	1	iv					e	i		iv	iv							m	1	1	3, 0, 4		3.0	3.0	0	2	0.0	0.0	1.0	0.0
19	19	0	0	4/4	4	1	iv(+2)	0	-4.5	/		e	i		iv(+2)	iv			+2				m	1	1	3, 0, 4	5	3.0	3.0	0	3	0.0	0.0	1.75	0.0
19	19	1/2	1/2	4/4	4	1	V6/iv	0	-4.5	/		e	i		V6/iv	V		6		iv			M	1	1	8, 5, 4		4.0	8.0	0	3	0.0	0.0	1.25	0.0
20	20	0	0	4/4	4	1	iv					e	i		iv	iv							m	1	1	3, 0, 4		3.0	3.0	0	6	0.0	0.0	4.0	0.0
21	21	0	0	4/4	4	1	i					e	i		i	i							m	1	1	4, 1, 5		4.0	4.0	0	6	0.0	0.0	3.25	0.0
22	22	0	0	4/4	4	1	V6					e	i		V6	V		6					M	1	1	9, 6, 5		5.0	9.0	1	6	0.14285714285714285	0.25	3.25	0.07142857142857142
23	23	0	0	4/4	4	1	i					e	i		i	i							m	1	1	4, 1, 5		4.0	4.0	3	11	0.21428571428571427	0.75	4.25	0.15
24	24	1/4	1/4	4/4	4	1	v6					e	i		v6	v		6					m	1	1	2, 6, 5		5.0	2.0	0	4	0.0	0.0	1.0	0.0
24	24	1/2	1/2	4/4	4	1	VI					e	i		VI	VI							M	1	1	0, 4, 1		0.0	0.0	0	6	0.0	0.0	2.0	0.0
25	25	0	0	4/4	4	1	V(4)					e	i		V(4)	V			4				M	1	1	5, 4, 6		5.0	5.0	0	4	0.0	0.0	2.0	0.0
25	25	1/2	1/2	4/4	4	1	V					e	i		V	V							M	1	1	5, 9, 6		5.0	5.0	0	4	0.0	0.0	2.0	0.0
26	26	0	0	4/4	4	1	i\\					e	i		i	i						\\	m	1	1	4, 1, 5		4.0	4.0	0	4	0.0	0.0	2.0	0.0
