mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	3	1	G.I					G	I		I	I							M	0	0	1, 5, 2		1.0	1.0	1	2	0.3333333333333333	0.25	1.75	0.125
2	2	0	0	4/4	3	1	I6					G	I		I6	I		6					M	0	0	5, 2, 1		1.0	5.0	0	2	0.0	0.0	1.0	0.0
2	2	1/2	1/2	4/4	3	1	I					G	I		I	I							M	0	0	1, 5, 2		1.0	1.0	0	3	0.0	0.0	1.0	0.0
3	3	0	0	4/4	3	1	V(4)					G	I		V(4)	V			4				M	0	0	2, 1, 3		2.0	2.0	0	2	0.0	0.0	1.5	0.0
3	3	1/2	1/2	4/4	3	1	V					G	I		V	V							M	0	0	2, 6, 3		2.0	2.0	0	1	0.0	0.0	0.5	0.0
4	4	0	0	4/4	3	1	vi					G	I		vi	vi							m	0	0	4, 1, 5		4.0	4.0	0	2	0.0	0.0	1.0	0.0
4	4	1/2	1/2	4/4	3	1	IV					G	I		IV	IV							M	0	0	0, 4, 1		0.0	0.0	2	4	0.3333333333333333	0.5	1.5	0.25
5	5	1/2	1/2	4/4	3	1	I6					G	I		I6	I		6					M	0	0	5, 2, 1		1.0	5.0	0	2	0.0	0.0	1.0	0.0
6	6	0	0	4/4	3	1	V(4)					G	I		V(4)	V			4				M	0	0	2, 1, 3		2.0	2.0	0	3	0.0	0.0	2.0	0.0
6	6	1/2	1/2	4/4	3	1	V					G	I		V	V							M	0	0	2, 6, 3		2.0	2.0	0	2	0.0	0.0	1.0	0.0
7	7	0	0	4/4	3	1	I\\					G	I		I	I						\\	M	0	0	1, 5, 2		1.0	1.0	0	6	0.0	0.0	3.0	0.0
8	8	0	0	4/4	3	1	V6(2)					G	I		V6(2)	V		6	2				M	0	0	6, 3, 4		2.0	6.0	1	1	0.5	0.5	1.0	0.3333333333333333
8	8	1/2	1/2	4/4	3	1	V6					G	I		V6	V		6					M	0	0	6, 3, 2		2.0	6.0	0	1	0.0	0.0	0.5	0.0
9	9	0	0	4/4	3	1	I					G	I		I	I							M	0	0	1, 5, 2		1.0	1.0	0	2	0.0	0.0	1.0	0.0
9	9	1/2	1/2	4/4	3	1	vi					G	I		vi	vi							m	0	0	4, 1, 5		4.0	4.0	2	6	0.25	0.5	2.5	0.16666666666666666
