mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	2	1	g.i					g	i		i	i							m	1	1	1, -2, 2		1.0	1.0	0	2	0.0	0.0	1.5	0.0
2	2	0	0	4/4	2	1	iv					g	i		iv	iv							m	1	1	0, -3, 1		0.0	0.0	0	2	0.0	0.0	2.0	0.0
3	3	0	0	4/4	2	1	i					g	i		i	i							m	1	1	1, -2, 2		1.0	1.0	0	2	0.0	0.0	1.0	0.0
3	3	1/2	1/2	4/4	2	1	IV6					g	i		IV6	IV		6					M	1	1	4, 1, 0		0.0	4.0	0	2	0.0	0.0	1.0	0.0
4	4	0	0	4/4	2	1	#viio					g	i		#viio	#vii	o						o	1	1	6, 3, 0		6.0	6.0	0	2	0.0	0.0	0.75	0.0
4	4	1/4	1/4	4/4	2	1	V6					g	i		V6	V		6					M	1	1	6, 3, 2		2.0	6.0	0	1	0.0	0.0	0.25	0.0
4	4	1/2	1/2	4/4	2	1	i					g	i		i	i							m	1	1	1, -2, 2		1.0	1.0	1	2	0.3333333333333333	0.125	0.875	0.125
5	5	0	0	4/4	2	1	V\\					g	i		V	V						\\	M	1	1	2, 6, 3		2.0	2.0	0	2	0.0	0.0	1.5	0.0
5	5	1/2	1/2	4/4	2	1	v					g	i		v	v							m	1	1	2, -1, 3		2.0	2.0	1	1	0.5	0.125	0.125	0.5
5	5	3/4	3/4	4/4	2	1	v6					g	i		v6	v		6					m	1	1	-1, 3, 2		2.0	-1.0	1	1	0.5	0.125	0.125	0.5
6	6	0	0	4/4	2	1	III/v					g	i		III/v	III				v			M	1	1	-1, 3, 0		-1.0	-1.0	3	9	0.25	0.375	2.625	0.125
7	7	1/2	1/2	4/4	2	1	v6					g	i		v6	v		6					m	1	1	-1, 3, 2		2.0	-1.0	0	3	0.0	0.0	0.75	0.0
7	7	3/4	3/4	4/4	2	1	VI/v					g	i		VI/v	VI				v			M	1	1	-2, 2, -1		-2.0	-2.0	1	1	0.5	0.125	0.125	0.5
8	8	0	0	4/4	2	1	iv/v					g	i		iv/v	iv				v			m	1	1	1, -2, 2		1.0	1.0	0	2	0.0	0.0	1.0	0.0
8	8	1/2	1/2	4/4	2	1	V/v\\					g	i		V/v	V				v		\\	M	1	1	3, 7, 4		3.0	3.0	0	2	0.0	0.0	1.0	0.0
9	9	0	0	4/4	2	1	V6					g	i		V6	V		6					M	1	1	6, 3, 2		2.0	6.0	0	4	0.0	0.0	0.875	0.0
9	9	1/2	1/2	4/4	2	1	i					g	i		i	i							m	1	1	1, -2, 2		1.0	1.0	0	3	0.0	0.0	1.0	0.0
10	10	0	0	4/4	2	1	IV					g	i		IV	IV							M	1	1	0, 4, 1		0.0	0.0	0	2	0.0	0.0	0.5	0.0
10	10	1/4	1/4	4/4	2	1	i					g	i		i	i							m	1	1	1, -2, 2		1.0	1.0	2	3	0.4	0.125	0.375	0.25
10	10	1/2	1/2	4/4	2	1	V					g	i		V	V							M	1	1	2, 6, 3		2.0	2.0	0	4	0.0	0.0	1.0	0.0
11	11	0	0	4/4	2	1	V6					g	i		V6	V		6					M	1	1	6, 3, 2		2.0	6.0	0	3	0.0	0.0	0.75	0.0
11	11	1/2	1/2	4/4	2	1	i					g	i		i	i							m	1	1	1, -2, 2		1.0	1.0	0	2	0.0	0.0	1.0	0.0
12	12	0	0	4/4	2	1	VI					g	i		VI	VI							M	1	1	-3, 1, -2		-3.0	-3.0	0	2	0.0	0.0	0.5	0.0
12	12	1/4	1/4	4/4	2	1	I6					g	i		I6	I		6					M	1	1	5, 2, 1		1.0	5.0	1	2	0.3333333333333333	0.125	0.375	0.25
