mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	3	1	a.i					a	i		i	i							m	1	1	3, 0, 4		3	3	2	3	0.4	0.25	1.25	0.16666666666666666
1	1	1/2	1/2	4/4	3	1	V					a	i		V	V							M	1	1	4, 8, 5		4	4	0	5	0.0	0.0	1.5	0.0
2	2	0	0	4/4	3	1	i					a	i		i	i							m	1	1	3, 0, 4		3	3	1	2	0.3333333333333333	0.125	0.375	0.25
2	2	1/4	1/4	4/4	3	1	iio				#viio6	a	i		iio	ii	o						o	1	1	5, 2, -1		5	5	1	2	0.3333333333333333	0.125	0.375	0.25
2	2	1/2	1/2	4/4	3	1	i6					a	i		i6	i		6					m	1	1	0, 4, 3		3	0	0	3	0.0	0.0	1.0	0.0
2	2	3/4	3/4	4/4	3	1	iv7					a	i		iv7	iv		7					mm7	1	1	2, -1, 3, 0		2	2	0	1	0.0	0.0	0.25	0.0
2	2	7/8	7/8	4/4	3	1	iio6					a	i		iio6	ii	o	6					o	1	1	2, -1, 5		5	2	0	2	0.0	0.0	0.25	0.0
3	3	0	0	4/4	3	1	V					a	i		V	V							M	1	1	4, 8, 5		4	4	0	5	0.0	0.0	1.5	0.0
3	3	1/2	1/2	4/4	3	1	i					a	i		i	i							m	1	1	3, 0, 4		3	3	1	2	0.3333333333333333	0.125	0.375	0.25
3	3	3/4	3/4	4/4	3	1	#viio					a	i		#viio	#vii	o						o	1	1	8, 5, 2		8	8	1	2	0.3333333333333333	0.125	0.375	0.25
4	4	0	0	4/4	3	1	i					a	i		i	i							m	1	1	3, 0, 4		3	3	0	3	0.0	0.0	1.0	0.0
4	4	1/4	1/4	4/4	3	1	iv7					a	i		iv7	iv		7					mm7	1	1	2, -1, 3, 0		2	2	0	1	0.0	0.0	0.25	0.0
4	4	3/8	3/8	4/4	3	1	iio6					a	i		iio6	ii	o	6					o	1	1	2, -1, 5		5	2	0	2	0.0	0.0	0.25	0.0
4	4	1/2	1/2	4/4	3	1	V\\					a	i		V	V						\\	M	1	1	4, 8, 5		4	4	0	5	0.0	0.0	1.5	0.0
5	5	0	0	4/4	3	1	III					a	i		III	III							M	1	1	0, 4, 1		0	0	2	3	0.4	0.25	1.25	0.16666666666666666
5	5	1/2	1/2	4/4	3	1	V/III					a	i		V/III	V				III			M	1	1	1, 5, 2		1	1	0	5	0.0	0.0	1.5	0.0
6	6	0	0	4/4	3	1	III					a	i		III	III							M	1	1	0, 4, 1		0	0	2	3	0.4	0.25	0.5	0.3333333333333333
6	6	1/4	1/4	4/4	3	1	ii/III				viio6/III	a	i		ii/III	ii				III			m	1	1	2, -1, 3		2	2	2	3	0.4	0.25	0.5	0.3333333333333333
6	6	1/2	1/2	4/4	3	1	III6					a	i		III6	III		6					M	1	1	4, 1, 0		0	4	0	3	0.0	0.0	1.0	0.0
6	6	3/4	3/4	4/4	3	1	vii%7/VII	-1.1741	-6.49592	/		a	i		vii%7/VII	vii	%	7		VII			%7	1	1	6, 3, 0, 4		6	6	2	1	0.6666666666666666	0.25	0.25	0.5
7	7	0	0	4/4	3	1	VII\\					a	i		VII	VII						\\	M	1	1	1, 5, 2		1	1	7	9	0.4375	0.5625	1.9375	0.225
8	8	0	0	4/4	3	1	iv					a	i		iv	iv							m	1	1	2, -1, 3		2	2	6	7	0.46153846153846156	0.5	0.75	0.4
8	8	1/2	1/2	4/4	3	1	i					a	i		i	i							m	1	1	3, 0, 4		3	3	11	8	0.5789473684210527	0.8125	0.6875	0.5416666666666666
9	9	0	0	4/4	3	1	v					a	i		v	v							m	1	1	4, 1, 5		4	4	0	3	0.0	0.0	0.75	0.0
9	9	1/4	1/4	4/4	3	1	ii6/III					a	i		ii6/III	ii		6		III			m	1	1	-1, 3, 2		2	-1	2	3	0.4	0.25	0.5	0.3333333333333333
9	9	1/2	1/2	4/4	3	1	V/III					a	i		V/III	V				III			M	1	1	1, 5, 2		1	1	0	3	0.0	0.0	0.75	0.0
9	9	3/4	3/4	4/4	3	1	III					a	i		III	III							M	1	1	0, 4, 1		0	0	0	3	0.0	0.0	0.75	0.0
10	10	0	0	4/4	3	1	V(4)/III					a	i		V(4)/III	V			4	III			M	1	1	1, 0, 2		1	1	0	5	0.0	0.0	1.25	0.0
10	10	3/8	3/8	4/4	3	1	V/III					a	i		V/III	V				III			M	1	1	1, 5, 2		1	1	0	2	0.0	0.0	0.25	0.0
10	10	1/2	1/2	4/4	3	1	III\\					a	i		III	III						\\	M	1	1	0, 4, 1		0	0	6	6	0.5	0.5	1.0	0.3333333333333333
11	11	0	0	4/4	3	1	VII					a	i		VII	VII							M	1	1	1, 5, 2		1	1	6	7	0.46153846153846156	0.5	0.75	0.4
11	11	1/2	1/2	4/4	3	1	iv					a	i		iv	iv							m	1	1	2, -1, 3		2	2	6	7	0.46153846153846156	0.5	0.75	0.4
12	12	0	0	4/4	3	1	i					a	i		i	i							m	1	1	3, 0, 4		3	3	6	6	0.5	0.4375	1.0625	0.2916666666666667
12	12	1/2	1/2	4/4	3	1	V6					a	i		V6	V		6					M	1	1	8, 5, 4		4	8	0	3	0.0	0.0	0.75	0.0
12	12	3/4	3/4	4/4	3	1	i					a	i		i	i							m	1	1	3, 0, 4		3	3	1	3	0.25	0.125	0.625	0.16666666666666666
13	13	0	0	4/4	3	1	V					a	i		V	V							M	1	1	4, 8, 5		4	4	1	3	0.25	0.125	0.625	0.16666666666666666
13	13	1/4	1/4	4/4	3	1	iv					a	i		iv	iv							m	1	1	2, -1, 3		2	2	1	3	0.25	0.125	0.75	0.14285714285714285
13	13	1/2	1/2	4/4	3	1	V(4)					a	i		V(4)	V			4				M	1	1	4, 3, 5		4	4	0	3	0.0	0.0	0.75	0.0
13	13	3/4	3/4	4/4	3	1	V					a	i		V	V							M	1	1	4, 8, 5		4	4	0	3	0.0	0.0	0.625	0.0
14	14	0	0	4/4	3	1	i\\					a	i		i	i						\\	m	1	1	3, 0, 4		3	3	6	5	0.5454545454545454	0.5625	0.9375	0.375
14	14	1/2	1/2	4/4	3	1	III					a	i		III	III							M	1	1	0, 4, 1		0	0	6	7	0.46153846153846156	0.5	0.75	0.4
15	15	0	0	4/4	3	1	VII					a	i		VII	VII							M	1	1	1, 5, 2		1	1	6	6	0.5	0.4375	1.0625	0.2916666666666667
15	15	1/2	1/2	4/4	3	1	V6/VII					a	i		V6/VII	V		6		VII			M	1	1	6, 3, 2		2	6	0	3	0.0	0.0	0.75	0.0
15	15	3/4	3/4	4/4	3	1	VII					a	i		VII	VII							M	1	1	1, 5, 2		1	1	1	3	0.25	0.125	0.625	0.16666666666666666
16	16	0	0	4/4	3	1	V/VII					a	i		V/VII	V				VII			M	1	1	2, 6, 3		2	2	1	3	0.25	0.125	0.625	0.16666666666666666
16	16	1/4	1/4	4/4	3	1	IV/VII					a	i		IV/VII	IV				VII			M	1	1	0, 4, 1		0	0	1	3	0.25	0.125	0.875	0.125
16	16	1/2	1/2	4/4	3	1	V(4)/VII					a	i		V(4)/VII	V			4	VII			M	1	1	2, 1, 3		2	2	0	2	0.0	0.0	0.625	0.0
16	16	3/4	3/4	4/4	3	1	V/VII					a	i		V/VII	V				VII			M	1	1	2, 6, 3		2	2	1	2	0.3333333333333333	0.125	0.5	0.2
17	17	0	0	4/4	3	1	VII\\					a	i		VII	VII						\\	M	1	1	1, 5, 2		1	1	2	5	0.2857142857142857	0.25	3.625	0.06451612903225806
18	18	1/2	1/2	4/4	3	1	V6/III					a	i		V6/III	V		6		III			M	1	1	5, 2, 1		1	5	1	2	0.3333333333333333	0.125	0.875	0.125
19	19	0	0	4/4	3	1	III					a	i		III	III							M	1	1	0, 4, 1		0	0	1	4	0.2	0.125	0.875	0.125
19	19	1/2	1/2	4/4	3	1	V6/iv					a	i		V6/iv	V		6		iv			M	1	1	7, 4, 3		3	7	1	2	0.3333333333333333	0.125	0.875	0.125
20	20	0	0	4/4	3	1	IV					a	i		IV	IV							M	1	1	2, 6, 3		2	2	1	6	0.14285714285714285	0.125	1.5	0.07692307692307693
20	20	3/4	3/4	4/4	3	1	V(64)/VII					a	i		V(64)/VII	V			64	VII			M	1	1	2, 1, 5		2	2	1	3	0.25	0.125	0.625	0.16666666666666666
21	21	0	0	4/4	3	1	V(4)/VII					a	i		V(4)/VII	V			4	VII			M	1	1	2, 1, 3		2	2	0	4	0.0	0.0	1.25	0.0
21	21	3/8	3/8	4/4	3	1	V7/VII					a	i		V7/VII	V		7		VII			Mm7	1	1	2, 6, 3, 0		2	2	0	2	0.0	0.0	0.25	0.0
21	21	1/2	1/2	4/4	3	1	VII\\					a	i		VII	VII						\\	M	1	1	1, 5, 2		1	1	1	5	0.16666666666666666	0.125	1.375	0.08333333333333333
22	22	0	0	4/4	3	1	V6					a	i		V6	V		6					M	1	1	8, 5, 4		4	8	1	2	0.3333333333333333	0.125	0.875	0.125
22	22	1/2	1/2	4/4	3	1	i					a	i		i	i							m	1	1	3, 0, 4		3	3	1	3	0.25	0.125	0.875	0.125
23	23	0	0	4/4	3	1	V/iv					a	i		V/iv	V				iv			M	1	1	3, 7, 4		3	3	0	3	0.0	0.0	0.625	0.0
23	23	1/4	1/4	4/4	3	1	V(64)/iv					a	i		V(64)/iv	V			64	iv			M	1	1	3, 2, -1		3	3	1	3	0.25	0.125	0.875	0.125
