mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/2	5	1	g.i					g	i		i	i							m	1	1	1, -2, 2		1	1	1	3	0.25	0.25	1.25	0.16666666666666666
1	1	1/2	1/2	3/2	5	1	i6					g	i		i6	i		6					m	1	1	-2, 2, 1		1	-2	1	3	0.25	0.25	1.25	0.16666666666666666
1	1	1	1	3/2	5	1	v					g	i		v	v							m	1	1	2, -1, 3		2	2	1	5	0.16666666666666666	0.125	1.375	0.08333333333333333
2	2	0	0	3/2	5	1	i					g	i		i	i							m	1	1	1, -2, 2		1	1	1	5	0.16666666666666666	0.25	3.25	0.07142857142857142
2	2	1/2	1/2	3/2	5	1	i6					g	i		i6	i		6					m	1	1	-2, 2, 1		1	-2	1	3	0.25	0.25	1.25	0.16666666666666666
2	2	1	1	3/2	5	1	v					g	i		v	v							m	1	1	2, -1, 3		2	2	1	7	0.125	0.125	2.375	0.05
3	3	0	0	3/2	5	1	i					g	i		i	i							m	1	1	1, -2, 2		1	1	1	5	0.16666666666666666	0.25	3.25	0.07142857142857142
3	3	1/2	1/2	3/2	5	1	i6					g	i		i6	i		6					m	1	1	-2, 2, 1		1	-2	1	3	0.25	0.25	1.25	0.16666666666666666
3	3	1	1	3/2	5	1	v					g	i		v	v							m	1	1	2, -1, 3		2	2	1	7	0.125	0.125	2.375	0.05
4	4	0	0	3/2	5	1	i					g	i		i	i							m	1	1	1, -2, 2		1	1	1	5	0.16666666666666666	0.25	3.25	0.07142857142857142
4	4	1/2	1/2	3/2	5	1	i6					g	i		i6	i		6					m	1	1	-2, 2, 1		1	-2	1	3	0.25	0.25	1.25	0.16666666666666666
4	4	1	1	3/2	5	1	v					g	i		v	v							m	1	1	2, -1, 3		2	2	1	7	0.125	0.125	2.375	0.05
