mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	2/2	3	1	d.i					d	i		i	i							m	1	1	2, -1, 3		2.0	2.0	1	6	0.14285714285714285	0.25	3.5	0.06666666666666667
3	3	0	0	2/2	3	1	V6					d	i		V6	V		6					M	1	1	7, 4, 3		3.0	7.0	0	2	0.0	0.0	1.5	0.0
3	3	1/2	1/2	2/2	3	1	#viio					d	i		#viio	#vii	o						o	1	1	7, 4, 1		7.0	7.0	1	2	0.3333333333333333	0.125	0.25	0.3333333333333333
4	4	0	0	2/2	3	1	i					d	i		i	i							m	1	1	2, -1, 3		2.0	2.0	0	2	0.0	0.0	0.75	0.0
4	4	1/4	1/4	2/2	3	1	IV7					d	i		IV7	IV		7					Mm7	1	1	1, 5, 2, -1		1.0	1.0	0	1	0.0	0.0	0.25	0.0
4	4	1/2	1/2	2/2	3	1	V					d	i		V	V							M	1	1	3, 7, 4		3.0	3.0	0	2	0.0	0.0	1.0	0.0
5	5	0	0	2/2	3	1	i\\					d	i		i	i						\\	m	1	1	2, -1, 3		2.0	2.0	0	2	0.0	0.0	1.0	0.0
5	5	1/2	1/2	2/2	3	1	IV					d	i		IV	IV							M	1	1	1, 5, 2		1.0	1.0	0	3	0.0	0.0	0.75	0.0
6	6	0	0	2/2	3	1	VII					d	i		VII	VII							M	1	1	0, 4, 1		0.0	0.0	2	5	0.2857142857142857	0.125	0.875	0.125
6	6	1/2	1/2	2/2	3	1	i					d	i		i	i							m	1	1	2, -1, 3		2.0	2.0	2	5	0.2857142857142857	0.125	0.875	0.125
7	7	0	0	2/2	3	1	vi/IV					d	i		vi/IV	vi				IV			m	1	1	4, 1, 5		4.0	4.0	1	3	0.25	0.0625	0.4375	0.125
7	7	1/4	1/4	2/2	3	1	IV/IV					d	i		IV/IV	IV				IV			M	1	1	0, 4, 1		0.0	0.0	1	3	0.25	0.0625	0.4375	0.125
7	7	1/2	1/2	2/2	3	1	V/IV					d	i		V/IV	V				IV			M	1	1	2, 6, 3		2.0	2.0	0	3	0.0	0.0	1.0	0.0
8	8	0	0	2/2	3	1	IV\\					d	i		IV	IV						\\	M	1	1	1, 5, 2		1.0	1.0	0	2	0.0	0.0	1.0	0.0
8	8	1/2	1/2	2/2	3	1	VII					d	i		VII	VII							M	1	1	0, 4, 1		0.0	0.0	0	2	0.0	0.0	0.75	0.0
9	9	0	0	2/2	3	1	ii/VII				viio6/VII	d	i		ii/VII	ii				VII			m	1	1	2, -1, 3		2.0	2.0	0	2	0.0	0.0	0.5	0.0
9	9	1/4	1/4	2/2	3	1	VII6					d	i		VII6	VII		6					M	1	1	4, 1, 0		0.0	4.0	0	2	0.0	0.0	0.5	0.0
9	9	1/2	1/2	2/2	3	1	ii6/VII					d	i		ii6/VII	ii		6		VII			m	1	1	-1, 3, 2		2.0	-1.0	0	2	0.0	0.0	0.5	0.0
9	9	3/4	3/4	2/2	3	1	V/VII					d	i		V/VII	V				VII			M	1	1	1, 5, 2		1.0	1.0	0	2	0.0	0.0	0.5	0.0
10	10	0	0	2/2	3	1	VII\\					d	i		VII	VII						\\	M	1	1	0, 4, 1		0.0	0.0	0	2	0.0	0.0	1.0	0.0
10	10	1/2	1/2	2/2	3	1	v					d	i		v	v							m	1	1	3, 0, 4		3.0	3.0	0	3	0.0	0.0	0.75	0.0
11	11	0	0	2/2	3	1	I					d	i		I	I							M	1	1	2, 6, 3		2.0	2.0	2	5	0.2857142857142857	0.125	0.875	0.125
11	11	1/2	1/2	2/2	3	1	ii					d	i		ii	ii							m	1	1	4, 1, 5		4.0	4.0	2	5	0.2857142857142857	0.125	0.875	0.125
12	12	0	0	2/2	3	1	VI/v					d	i		VI/v	VI				v			M	1	1	-1, 3, 0		-1.0	-1.0	1	3	0.25	0.0625	0.4375	0.125
12	12	1/4	1/4	2/2	3	1	IV/v					d	i		IV/v	IV				v			M	1	1	2, 6, 3		2.0	2.0	1	3	0.25	0.0625	0.4375	0.125
12	12	1/2	1/2	2/2	3	1	V/v					d	i		V/v	V				v			M	1	1	4, 8, 5		4.0	4.0	0	3	0.0	0.0	1.0	0.0
13	13	0	0	2/2	3	1	v\\				V\\	d	i		v	v						\\	m	1	1	3, 0, 4		3.0	3.0	0	2	0.0	0.0	1.0	0.0
13	13	1/2	1/2	2/2	3	1	i					d	i		i	i							m	1	1	2, -1, 3		2.0	2.0	0	2	0.0	0.0	0.75	0.0
14	14	0	0	2/2	3	1	ii				#viio6	d	i		ii	ii							m	1	1	4, 1, 5		4.0	4.0	0	2	0.0	0.0	0.5	0.0
14	14	1/4	1/4	2/2	3	1	i6					d	i		i6	i		6					m	1	1	-1, 3, 2		2.0	-1.0	0	2	0.0	0.0	0.5	0.0
