mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	3	1	a.i					a	i		i	i							m	1	1	3, 0, 4		3.0	3.0	0	3	0.0	0.0	0.5	0.0
1	1	1/4	1/4	4/4	3	1	i2					a	i		i2	i		2					mm7	1	1	1, 3, 0, 4		3.0	1.0	1	2	0.3333333333333333	0.125	0.375	0.25
1	1	1/2	1/2	4/4	3	1	VI					a	i		VI	VI							M	1	1	-1, 3, 0		-1.0	-1.0	0	2	0.0	0.0	0.5	0.0
1	1	3/4	3/4	4/4	3	1	V(64)					a	i		V(64)	V			64				M	1	1	4, 3, 0		4.0	4.0	1	2	0.3333333333333333	0.125	0.375	0.25
2	2	0	0	4/4	3	1	iio6				ii%65	a	i		iio6	ii	o	6					o	1	1	2, -1, 5		5.0	2.0	0	2	0.0	0.0	0.75	0.0
2	2	1/4	1/4	4/4	3	1	V					a	i		V	V							M	1	1	4, 8, 5		4.0	4.0	0	1	0.0	0.0	0.25	0.0
2	2	1/2	1/2	4/4	3	1	i\\					a	i		i	i						\\	m	1	1	3, 0, 4		3.0	3.0	1	2	0.3333333333333333	0.25	0.75	0.25
3	3	0	0	4/4	3	1	III					a	i		III	III							M	1	1	0, 4, 1		0.0	0.0	0	2	0.0	0.0	0.375	0.0
3	3	1/4	1/4	4/4	3	1	#viio6					a	i		#viio6	#vii	o	6					o	1	1	5, 2, 8		8.0	5.0	1	2	0.3333333333333333	0.125	0.375	0.25
3	3	1/2	1/2	4/4	3	1	i					a	i		i	i							m	1	1	3, 0, 4		3.0	3.0	0	2	0.0	0.0	0.5	0.0
3	3	3/4	3/4	4/4	3	1	V/III					a	i		V/III	V				III			M	1	1	1, 5, 2		1.0	1.0	1	2	0.3333333333333333	0.125	0.375	0.25
