mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	3	1	G.I					G	I		I	I							M	0	0	1, 5, 2		1	1	0	2	0.0	0.0	2.0	0.0
2	2	0	0	4/4	3	1	vi					G	I		vi	vi							m	0	0	4, 1, 5		4	4	0	2	0.0	0.0	1.0	0.0
2	2	1/2	1/2	4/4	3	1	I6					G	I		I6	I		6					M	0	0	5, 2, 1		1	5	0	2	0.0	0.0	1.0	0.0
3	3	0	0	4/4	3	1	IV					G	I		IV	IV							M	0	0	0, 4, 1		0	0	0	2	0.0	0.0	1.0	0.0
3	3	1/2	1/2	4/4	3	1	V					G	I		V	V							M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	1.0	0.0
4	4	0	0	4/4	3	1	I\\					G	I		I	I						\\	M	0	0	1, 5, 2		1	1	0	8	0.0	0.0	3.0	0.0
5	5	1/2	1/2	4/4	3	1	IV					G	I		IV	IV							M	0	0	0, 4, 1		0	0	0	2	0.0	0.0	1.0	0.0
6	6	0	0	4/4	3	1	I6					G	I		I6	I		6					M	0	0	5, 2, 1		1	5	0	2	0.0	0.0	0.5	0.0
6	6	1/4	1/4	4/4	3	1	viio6				ii	G	I		viio6	vii	o	6					o	0	0	3, 0, 6		6	3	0	2	0.0	0.0	1.0	0.0
6	6	3/4	3/4	4/4	3	1	I					G	I		I	I							M	0	0	1, 5, 2		1	1	0	2	0.0	0.0	0.5	0.0
7	7	0	0	4/4	3	1	IV/IV				ii6/IV	G	I		IV/IV	IV				IV			M	0	0	-1, 3, 0		-1	-1	0	2	0.0	0.0	0.5	0.0
