mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	4	1	g.i					g	i		i	i							m	1	1	1, -2, 2		1.0	1.0	0	1	0.0	0.0	0.25	0.0
1	1	1/4	1/4	4/4	4	1	V6					g	i		V6	V		6					M	1	1	6, 3, 2		2.0	6.0	0	1	0.0	0.0	0.25	0.0
1	1	1/2	1/2	4/4	4	1	V					g	i		V	V							M	1	1	2, 6, 3		2.0	2.0	0	1	0.0	0.0	0.125	0.0
1	1	5/8	5/8	4/4	4	1	i					g	i		i	i							m	1	1	1, -2, 2		1.0	1.0	0	1	0.0	0.0	0.125	0.0
1	1	3/4	3/4	4/4	4	1	iv6					g	i		iv6	iv		6					m	1	1	-3, 1, 0		0.0	-3.0	0	2	0.0	0.0	0.5	0.0
2	2	0	0	4/4	4	1	V					g	i		V	V							M	1	1	2, 6, 3		2.0	2.0	0	2	0.0	0.0	0.5	0.0
2	2	1/4	1/4	4/4	4	1	i					g	i		i	i							m	1	1	1, -2, 2		1.0	1.0	0	3	0.0	0.0	0.5	0.0
2	2	1/2	1/2	4/4	4	1	V					g	i		V	V							M	1	1	2, 6, 3		2.0	2.0	0	2	0.0	0.0	0.5	0.0
2	2	3/4	3/4	4/4	4	1	i6					g	i		i6	i		6					m	1	1	-2, 2, 1		1.0	-2.0	0	2	0.0	0.0	0.5	0.0
3	3	0	0	4/4	4	1	i					g	i		i	i							m	1	1	1, -2, 2		1.0	1.0	1	2	0.3333333333333333	0.125	0.625	0.16666666666666666
3	3	1/4	1/4	4/4	4	1	IV/VII					g	i		IV/VII	IV				VII			M	1	1	-2, 2, -1		-2.0	-2.0	1	1	0.5	0.125	0.125	0.5
3	3	1/2	1/2	4/4	4	1	vi/VII					g	i		vi/VII	vi				VII			m	1	1	2, -1, 3		2.0	2.0	1	2	0.3333333333333333	0.125	0.625	0.16666666666666666
3	3	3/4	3/4	4/4	4	1	VII					g	i		VII	VII							M	1	1	-1, 3, 0		-1.0	-1.0	0	1	0.0	0.0	0.25	0.0
4	4	0	0	4/4	4	1	V/VII					g	i		V/VII	V				VII			M	1	1	0, 4, 1		0.0	0.0	1	2	0.3333333333333333	0.125	0.875	0.125
4	4	1/2	1/2	4/4	4	1	VII\\					g	i		VII	VII						\\	M	1	1	-1, 3, 0		-1.0	-1.0	0	2	0.0	0.0	0.5	0.0
4	4	3/4	3/4	4/4	4	1	v					g	i		v	v							m	1	1	2, -1, 3		2.0	2.0	0	2	0.0	0.0	0.375	0.0
5	5	0	0	4/4	4	1	iv/v					g	i		iv/v	iv				v			m	1	1	1, -2, 2		1.0	1.0	1	2	0.3333333333333333	0.125	0.375	0.25
5	5	1/4	1/4	4/4	4	1	ii%43/v					g	i		ii%43/v	ii	%	43		v			%7	1	1	-2, 2, 4, 1		4.0	-2.0	0	3	0.0	0.0	0.5	0.0
5	5	1/2	1/2	4/4	4	1	V/v					g	i		V/v	V				v			M	1	1	3, 7, 4		3.0	3.0	1	3	0.25	0.0625	0.4375	0.125
5	5	3/4	3/4	4/4	4	1	v6					g	i		v6	v		6					m	1	1	-1, 3, 2		2.0	-1.0	0	2	0.0	0.0	0.5	0.0
6	6	0	0	4/4	4	1	iv/v					g	i		iv/v	iv				v			m	1	1	1, -2, 2		1.0	1.0	0	2	0.0	0.0	0.5	0.0
6	6	1/4	1/4	4/4	4	1	V/v					g	i		V/v	V				v			M	1	1	3, 7, 4		3.0	3.0	0	2	0.0	0.0	0.5	0.0
6	6	1/2	1/2	4/4	4	1	v\\					g	i		v	v						\\	m	1	1	2, -1, 3		2.0	2.0	0	2	0.0	0.0	0.5	0.0
6	6	3/4	3/4	4/4	4	1	III					g	i		III	III							M	1	1	-2, 2, -1		-2.0	-2.0	0	2	0.0	0.0	0.375	0.0
7	7	0	0	4/4	4	1	iv					g	i		iv	iv							m	1	1	0, -3, 1		0.0	0.0	1	2	0.3333333333333333	0.125	0.375	0.25
7	7	1/4	1/4	4/4	4	1	ii%43					g	i		ii%43	ii	%	43					%7	1	1	-3, 1, 3, 0		3.0	-3.0	0	3	0.0	0.0	0.5	0.0
7	7	1/2	1/2	4/4	4	1	V					g	i		V	V							M	1	1	2, 6, 3		2.0	2.0	1	3	0.25	0.0625	0.4375	0.125
7	7	3/4	3/4	4/4	4	1	i6					g	i		i6	i		6					m	1	1	-2, 2, 1		1.0	-2.0	0	2	0.0	0.0	0.5	0.0
8	8	0	0	4/4	4	1	IV				iv	g	i		IV	IV							M	1	1	0, 4, 1		0.0	0.0	0	2	0.0	0.0	0.5	0.0
8	8	1/4	1/4	4/4	4	1	V					g	i		V	V							M	1	1	2, 6, 3		2.0	2.0	0	3	0.0	0.0	0.75	0.0
8	8	1/2	1/2	4/4	4	1	i					g	i		i	i							m	1	1	1, -2, 2		1.0	1.0	0	15	0.0	0.0	3.25	0.0
9	9	1/2	1/2	4/4	4	1	IV/III					g	i		IV/III	IV				III			M	1	1	-3, 1, -2		-3.0	-3.0	0	4	0.0	0.0	1.25	0.0
9	9	3/4	3/4	4/4	4	1	ii/III					g	i		ii/III	ii				III			m	1	1	0, -3, 1		0.0	0.0	0	3	0.0	0.0	0.75	0.0
10	10	0	0	4/4	4	1	vi(4)/III					g	i		vi(4)/III	vi			4	III			m	1	1	1, 0, 2		1.0	1.0	0	4	0.0	0.0	1.25	0.0
10	10	1/4	1/4	4/4	4	1	III					g	i		III	III							M	1	1	-2, 2, -1		-2.0	-2.0	0	3	0.0	0.0	0.75	0.0
10	10	1/2	1/2	4/4	4	1	V(4)/III					g	i		V(4)/III	V			4	III			M	1	1	-1, -2, 0		-1.0	-1.0	0	5	0.0	0.0	1.625	0.0
10	10	7/8	7/8	4/4	4	1	V/III					g	i		V/III	V				III			M	1	1	-1, 3, 0		-1.0	-1.0	0	3	0.0	0.0	0.375	0.0
11	11	0	0	4/4	4	1	III\\					g	i		III	III						\\	M	1	1	-2, 2, -1		-2.0	-2.0	9	10	0.47368421052631576	1.125	2.125	0.34615384615384615
12	12	0	0	4/4	4	1	v					g	i		v	v							m	1	1	2, -1, 3		2.0	2.0	0	6	0.0	0.0	1.75	0.0
12	12	1/2	1/2	4/4	4	1	iio6/v					g	i		iio6/v	ii	o	6		v			o	1	1	1, -2, 4		4.0	1.0	1	4	0.2	0.125	0.875	0.125
12	12	3/4	3/4	4/4	4	1	iv6/v	0	-4.5	/	VI/v	g	i		iv6/v	iv		6		v			m	1	1	-2, 2, 1		1.0	-2.0	1	4	0.2	0.125	0.875	0.125
13	13	0	0	4/4	4	1	V(4)/v					g	i		V(4)/v	V			4	v			M	1	1	3, 2, 4		3.0	3.0	0	4	0.0	0.0	1.25	0.0
13	13	1/4	1/4	4/4	4	1	V/v					g	i		V/v	V				v			M	1	1	3, 7, 4		3.0	3.0	0	3	0.0	0.0	0.75	0.0
13	13	1/2	1/2	4/4	4	1	v\\					g	i		v	v						\\	m	1	1	2, -1, 3		2.0	2.0	1	4	0.2	0.125	1.125	0.1
13	13	3/4	3/4	4/4	4	1	III					g	i		III	III							M	1	1	-2, 2, -1		-2.0	-2.0	0	2	0.0	0.0	0.375	0.0
13	13	7/8	7/8	4/4	4	1	i6					g	i		i6	i		6					m	1	1	-2, 2, 1		1.0	-2.0	0	2	0.0	0.0	0.25	0.0
14	14	0	0	4/4	4	1	IV					g	i		IV	IV							M	1	1	0, 4, 1		0.0	0.0	2	3	0.4	0.1875	0.5625	0.25
14	14	1/4	1/4	4/4	4	1	ii%43					g	i		ii%43	ii	%	43					%7	1	1	-3, 1, 3, 0		3.0	-3.0	0	4	0.0	0.0	1.0	0.0
14	14	1/2	1/2	4/4	4	1	V(4)					g	i		V(4)	V			4				M	1	1	2, 1, 3		2.0	2.0	0	2	0.0	0.0	0.75	0.0
14	14	3/4	3/4	4/4	4	1	V					g	i		V	V							M	1	1	2, 6, 3		2.0	2.0	0	2	0.0	0.0	0.5	0.0
15	15	0	0	4/4	4	1	i\\					g	i		i	i						\\	m	1	1	1, -2, 2		1.0	1.0	0	8	0.0	0.0	2.375	0.0
15	15	3/4	3/4	4/4	4	1	V					g	i		V	V							M	1	1	2, 6, 3		2.0	2.0	0	3	0.0	0.0	0.625	0.0
16	16	0	0	4/4	4	1	i					g	i		i	i							m	1	1	1, -2, 2		1.0	1.0	0	15	0.0	0.0	3.375	0.0
17	17	0	0	4/4	4	1	III					g	i		III	III							M	1	1	-2, 2, -1		-2.0	-2.0	0	10	0.0	0.0	2.375	0.0
17	17	3/4	3/4	4/4	4	1	V/III					g	i		V/III	V				III			M	1	1	-1, 3, 0		-1.0	-1.0	0	3	0.0	0.0	0.625	0.0
18	18	0	0	4/4	4	1	III					g	i		III	III							M	1	1	-2, 2, -1		-2.0	-2.0	0	22	0.0	0.0	4.875	0.0
19	19	1/2	1/2	4/4	4	1	IV/III					g	i		IV/III	IV				III			M	1	1	-3, 1, -2		-3.0	-3.0	1	2	0.3333333333333333	0.125	0.375	0.25
19	19	3/4	3/4	4/4	4	1	vi/III					g	i		vi/III	vi				III			m	1	1	1, -2, 2		1.0	1.0	1	2	0.3333333333333333	0.125	0.375	0.25
20	20	0	0	4/4	4	1	V/III					g	i		V/III	V				III			M	1	1	-1, 3, 0		-1.0	-1.0	0	2	0.0	0.0	0.5	0.0
20	20	1/4	1/4	4/4	4	1	iv6					g	i		iv6	iv		6					m	1	1	-3, 1, 0		0.0	-3.0	0	3	0.0	0.0	0.75	0.0
20	20	1/2	1/2	4/4	4	1	V7/iv					g	i		V7/iv	V		7		iv			Mm7	1	1	1, 5, 2, -1		1.0	1.0	1	4	0.2	0.125	0.75	0.14285714285714285
20	20	3/4	3/4	4/4	4	1	V(64)/iv					g	i		V(64)/iv	V			64	iv			M	1	1	1, 0, -3		1.0	1.0	1	5	0.16666666666666666	0.125	0.875	0.125
21	21	0	0	4/4	4	1	V(4)/IV					g	i		V(4)/IV	V			4	IV			M	1	1	1, 0, 2		1.0	1.0	0	4	0.0	0.0	1.25	0.0
21	21	1/4	1/4	4/4	4	1	V/IV					g	i		V/IV	V				IV			M	1	1	1, 5, 2		1.0	1.0	0	3	0.0	0.0	0.75	0.0
21	21	1/2	1/2	4/4	4	1	IV\\					g	i		IV	IV						\\	M	1	1	0, 4, 1		0.0	0.0	0	6	0.0	0.0	2.0	0.0
22	22	0	0	4/4	4	1	viio/IV					g	i		viio/IV	vii	o			IV			o	1	1	5, 2, -1		5.0	5.0	1	3	0.25	0.03125	0.46875	0.0625
22	22	1/4	1/4	4/4	4	1	IV					g	i		IV	IV							M	1	1	0, 4, 1		0.0	0.0	1	3	0.25	0.03125	0.46875	0.0625
22	22	1/2	1/2	4/4	4	1	IV/IV					g	i		IV/IV	IV				IV			M	1	1	-1, 3, 0		-1.0	-1.0	1	2	0.3333333333333333	0.0625	0.4375	0.125
22	22	3/4	3/4	4/4	4	1	V/IV					g	i		V/IV	V				IV			M	1	1	1, 5, 2		1.0	1.0	0	3	0.0	0.0	0.5	0.0
23	23	0	0	4/4	4	1	IV					g	i		IV	IV							M	1	1	0, 4, 1		0.0	0.0	1	3	0.25	0.03125	0.46875	0.0625
23	23	1/4	1/4	4/4	4	1	V					g	i		V	V							M	1	1	2, 6, 3		2.0	2.0	1	3	0.25	0.03125	0.46875	0.0625
23	23	1/2	1/2	4/4	4	1	i				V/IV	g	i		i	i							m	1	1	1, -2, 2		1.0	1.0	1	2	0.3333333333333333	0.0625	0.4375	0.125
23	23	3/4	3/4	4/4	4	1	IV					g	i		IV	IV							M	1	1	0, 4, 1		0.0	0.0	0	2	0.0	0.0	0.5	0.0
24	24	0	0	4/4	4	1	V					g	i		V	V							M	1	1	2, 6, 3		2.0	2.0	0	3	0.0	0.0	0.625	0.0
24	24	1/4	1/4	4/4	4	1	i6					g	i		i6	i		6					m	1	1	-2, 2, 1		1.0	-2.0	0	4	0.0	0.0	0.75	0.0
24	24	1/2	1/2	4/4	4	1	V(4)					g	i		V(4)	V			4				M	1	1	2, 1, 3		2.0	2.0	0	3	0.0	0.0	0.75	0.0
24	24	3/4	3/4	4/4	4	1	V					g	i		V	V							M	1	1	2, 6, 3		2.0	2.0	0	3	0.0	0.0	0.75	0.0
25	25	0	0	4/4	4	1	i\\					g	i		i	i						\\	m	1	1	1, -2, 2		1.0	1.0	0	6	0.0	0.0	1.5	0.0
25	25	1/2	1/2	4/4	4	1	#viio					g	i		#viio	#vii	o						o	1	1	6, 3, 0		6.0	6.0	1	3	0.25	0.03125	0.46875	0.0625
25	25	3/4	3/4	4/4	4	1	I					g	i		I	I							M	1	1	1, 5, 2		1.0	1.0	1	3	0.25	0.03125	0.46875	0.0625
26	26	0	0	4/4	4	1	IV					g	i		IV	IV							M	1	1	0, 4, 1		0.0	0.0	1	2	0.3333333333333333	0.0625	0.4375	0.125
26	26	1/4	1/4	4/4	4	1	V					g	i		V	V							M	1	1	2, 6, 3		2.0	2.0	0	3	0.0	0.0	0.5	0.0
26	26	1/2	1/2	4/4	4	1	I					g	i		I	I							M	1	1	1, 5, 2		1.0	1.0	1	3	0.25	0.03125	0.46875	0.0625
26	26	3/4	3/4	4/4	4	1	V/V					g	i		V/V	V				V			M	1	1	3, 7, 4		3.0	3.0	1	3	0.25	0.03125	0.46875	0.0625
27	27	0	0	4/4	4	1	V					g	i		V	V							M	1	1	2, 6, 3		2.0	2.0	1	2	0.3333333333333333	0.0625	0.4375	0.125
27	27	1/4	1/4	4/4	4	1	I					g	i		I	I							M	1	1	1, 5, 2		1.0	1.0	0	2	0.0	0.0	0.5	0.0
27	27	1/2	1/2	4/4	4	1	V/v					g	i		V/v	V				v			M	1	1	3, 7, 4		3.0	3.0	0	3	0.0	0.0	0.625	0.0
27	27	3/4	3/4	4/4	4	1	v6					g	i		v6	v		6					m	1	1	-1, 3, 2		2.0	-1.0	0	4	0.0	0.0	0.75	0.0
