mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	3	1	g.i					g	i		i	i							m	1	1	1, -2, 2		1.0	1.0	0	2	0.0	0.0	1.5	0.0
1	1	3/4	3/4	4/4	3	1	ii	0	-4.7	/	#viio6	g	i		ii	ii							m	1	1	3, 0, 4		3.0	3.0	0	2	0.0	0.0	0.5	0.0
2	2	0	0	4/4	3	1	III				i6	g	i		III	III							M	1	1	-2, 2, -1		-2.0	-2.0	0	2	0.0	0.0	1.0	0.0
2	2	1/2	1/2	4/4	3	1	v				V	g	i		v	v							m	1	1	2, -1, 3		2.0	2.0	0	2	0.0	0.0	1.0	0.0
3	3	0	0	4/4	3	1	i					g	i		i	i							m	1	1	1, -2, 2		1.0	1.0	0	2	0.0	0.0	1.5	0.0
3	3	3/4	3/4	4/4	3	1	ii	0	-4.7	/	#viio6	g	i		ii	ii							m	1	1	3, 0, 4		3.0	3.0	0	2	0.0	0.0	0.5	0.0
4	4	0	0	4/4	3	1	III				i6	g	i		III	III							M	1	1	-2, 2, -1		-2.0	-2.0	0	2	0.0	0.0	1.0	0.0
4	4	1/2	1/2	4/4	3	1	v				V	g	i		v	v							m	1	1	2, -1, 3		2.0	2.0	0	2	0.0	0.0	1.0	0.0
5	5	0	0	4/4	3	1	VI(4)					g	i		VI(4)	VI			4				M	1	1	-3, 3, -2		-3.0	-3.0	0	2	0.0	0.0	1.0	0.0
5	5	1/2	1/2	4/4	3	1	VI				iv6	g	i		VI	VI							M	1	1	-3, 1, -2		-3.0	-3.0	0	2	0.0	0.0	1.0	0.0
6	6	0	0	4/4	3	1	V(4)					g	i		V(4)	V			4				M	1	1	2, 1, 3		2.0	2.0	0	2	0.0	0.0	1.0	0.0
6	6	1/2	1/2	4/4	3	1	V					g	i		V	V							M	1	1	2, 6, 3		2.0	2.0	0	2	0.0	0.0	1.0	0.0
7	7	0	0	4/4	3	1	i\\					g	i		i	i						\\	m	1	1	1, -2, 2		1.0	1.0	0	5	0.0	0.0	3.0	0.0
8	8	1/2	1/2	3/2	3	1	V					g	i		V	V							M	1	1	2, 6, 3		2.0	2.0	0	2	0.0	0.0	1.0	0.0
8	8	1	1	3/2	3	1	i					g	i		i	i							m	1	1	1, -2, 2		1.0	1.0	0	2	0.0	0.0	1.0	0.0
9	9	0	0	3/2	3	1	III					g	i		III	III							M	1	1	-2, 2, -1		-2.0	-2.0	0	3	0.0	0.0	1.0	0.0
9	9	1/2	1/2	3/2	3	1	V/III					g	i		V/III	V				III			M	1	1	-1, 3, 0		-1.0	-1.0	0	2	0.0	0.0	1.0	0.0
9	9	1	1	3/2	3	1	III					g	i		III	III							M	1	1	-2, 2, -1		-2.0	-2.0	0	2	0.0	0.0	1.0	0.0
10	10	0	0	3/2	3	1	IV					g	i		IV	IV							M	1	1	0, 4, 1		0.0	0.0	0	3	0.0	0.0	1.0	0.0
10	10	1/2	1/2	3/2	3	1	V/IV					g	i		V/IV	V				IV			M	1	1	1, 5, 2		1.0	1.0	0	2	0.0	0.0	1.0	0.0
10	10	1	1	3/2	3	1	IV					g	i		IV	IV							M	1	1	0, 4, 1		0.0	0.0	0	2	0.0	0.0	1.0	0.0
11	11	0	0	3/2	3	1	v					g	i		v	v							m	1	1	2, -1, 3		2.0	2.0	0	3	0.0	0.0	1.0	0.0
11	11	1/2	1/2	3/2	3	1	V/v					g	i		V/v	V				v			M	1	1	3, 7, 4		3.0	3.0	0	2	0.0	0.0	1.0	0.0
11	11	1	1	3/2	3	1	v					g	i		v	v							m	1	1	2, -1, 3		2.0	2.0	0	2	0.0	0.0	1.0	0.0
12	12	0	0	4/4	3	1	i(2)					g	i		i(2)	i			2				m	1	1	3, -2, 2		1.0	3.0	1	2	0.3333333333333333	0.125	0.375	0.25
12	12	1/4	1/4	4/4	3	1	i					g	i		i	i							m	1	1	1, -2, 2		1.0	1.0	1	2	0.3333333333333333	0.125	0.375	0.25
12	12	1/2	1/2	4/4	3	1	V					g	i		V	V							M	1	1	2, 6, 3		2.0	2.0	0	2	0.0	0.0	1.0	0.0
13	13	0	0	4/4	3	1	i\\				I\\	g	i		i	i						\\	m	1	1	1, -2, 2		1.0	1.0	0	2	0.0	0.0	2.0	0.0
14	14	0	0	4/4	3	1	i					g	i		i	i							m	1	1	1, -2, 2		1.0	1.0	0	2	0.0	0.0	1.5	0.0
14	14	3/4	3/4	4/4	3	1	ii	-0.855502	-2.66125	/	#viio6	g	i		ii	ii							m	1	1	3, 0, 4		3.0	3.0	0	2	0.0	0.0	0.5	0.0
15	15	0	0	4/4	3	1	III				i6	g	i		III	III							M	1	1	-2, 2, -1		-2.0	-2.0	0	3	0.0	0.0	1.75	0.0
15	15	1/2	1/2	4/4	3	1	v				V	g	i		v	v							m	1	1	2, -1, 3		2.0	2.0	0	2	0.0	0.0	1.0	0.0
15	15	3/4	3/4	4/4	3	1	v7				V7	g	i		v7	v		7					mm7	1	1	2, -1, 3, 0		2.0	2.0	0	1	0.0	0.0	0.25	0.0
16	16	0	0	4/4	3	1	i					g	i		i	i							m	1	1	1, -2, 2		1.0	1.0	0	3	0.0	0.0	1.75	0.0
16	16	1/2	1/2	4/4	3	1	V6					g	i		V6	V		6					M	1	1	6, 3, 2		2.0	6.0	0	2	0.0	0.0	1.0	0.0
16	16	3/4	3/4	4/4	3	1	#viio					g	i		#viio	#vii	o						o	1	1	6, 3, 0		6.0	6.0	0	1	0.0	0.0	0.25	0.0
17	17	0	0	4/4	3	1	i					g	i		i	i							m	1	1	1, -2, 2		1.0	1.0	0	3	0.0	0.0	1.75	0.0
17	17	1/2	1/2	4/4	3	1	v				V	g	i		v	v							m	1	1	2, -1, 3		2.0	2.0	0	2	0.0	0.0	1.0	0.0
17	17	3/4	3/4	4/4	3	1	v7				V7	g	i		v7	v		7					mm7	1	1	2, -1, 3, 0		2.0	2.0	0	1	0.0	0.0	0.25	0.0
18	18	0	0	4/4	3	1	VI(4)					g	i		VI(4)	VI			4				M	1	1	-3, 3, -2		-3.0	-3.0	0	3	0.0	0.0	1.5	0.0
18	18	1/2	1/2	4/4	3	1	VI					g	i		VI	VI							M	1	1	-3, 1, -2		-3.0	-3.0	0	3	0.0	0.0	1.25	0.0
18	18	3/4	3/4	4/4	3	1	V(64)					g	i		V(64)	V			64				M	1	1	2, 1, -2		2.0	2.0	0	1	0.0	0.0	0.25	0.0
19	19	0	0	4/4	3	1	ii%65					g	i		ii%65	ii	%	65					%7	1	1	0, -3, 1, 3		3.0	0.0	0	3	0.0	0.0	1.5	0.0
19	19	1/2	1/2	4/4	3	1	V					g	i		V	V							M	1	1	2, 6, 3		2.0	2.0	0	3	0.0	0.0	1.5	0.0
20	20	0	0	4/4	3	1	i\\				I\\	g	i		i	i						\\	m	1	1	1, -2, 2		1.0	1.0	0	3	0.0	0.0	3.0	0.0
21	21	0	0	3/2	3	1	i					g	i		i	i							m	1	1	1, -2, 2		1.0	1.0	0	3	0.0	0.0	1.0	0.0
21	21	1/2	1/2	3/2	3	1	V					g	i		V	V							M	1	1	2, 6, 3		2.0	2.0	0	2	0.0	0.0	1.0	0.0
21	21	1	1	3/2	3	1	VI					g	i		VI	VI							M	1	1	-3, 1, -2		-3.0	-3.0	0	4	0.0	0.0	1.5	0.0
22	22	0	0	3/2	3	1	V/III					g	i		V/III	V				III			M	1	1	-1, 3, 0		-1.0	-1.0	0	2	0.0	0.0	1.0	0.0
22	22	1/2	1/2	3/2	3	1	III					g	i		III	III							M	1	1	-2, 2, -1		-2.0	-2.0	0	4	0.0	0.0	1.5	0.0
22	22	1	1	3/2	3	1	V/VII					g	i		V/VII	V				VII			M	1	1	0, 4, 1		0.0	0.0	0	2	0.0	0.0	1.0	0.0
23	23	0	0	3/2	3	1	VII					g	i		VII	VII							M	1	1	-1, 3, 0		-1.0	-1.0	0	4	0.0	0.0	1.5	0.0
23	23	1/2	1/2	3/2	3	1	V/IV					g	i		V/IV	V				IV			M	1	1	1, 5, 2		1.0	1.0	0	2	0.0	0.0	1.0	0.0
