mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	5	1	G.I					G	I		I	I							M	0	0	1, 5, 2		1.0	1.0	1	10	0.09090909090909091	0.125	4.875	0.025
3	3	0	0	4/4	5	1	IV6					G	I		IV6	IV		6					M	0	0	4, 1, 0		0.0	4.0	0	3	0.0	0.0	1.0	0.0
3	3	1/4	1/4	4/4	5	1	IV					G	I		IV	IV							M	0	0	0, 4, 1		0.0	0.0	1	2	0.3333333333333333	0.125	0.375	0.25
3	3	1/2	1/2	4/4	5	1	vi					G	I		vi	vi							m	0	0	4, 1, 5		4.0	4.0	0	6	0.0	0.0	1.5	0.0
4	4	0	0	4/4	5	1	bVII					G	I		bVII	bVII							M	0	0	-1, 3, 0		-1.0	-1.0	0	3	0.0	0.0	1.25	0.0
4	4	1/2	1/2	4/4	5	1	IV6					G	I		IV6	IV		6					M	0	0	4, 1, 0		0.0	4.0	0	3	0.0	0.0	1.5	0.0
5	5	0	0	4/4	5	1	IV					G	I		IV	IV							M	0	0	0, 4, 1		0.0	0.0	2	3	0.4	0.25	1.0	0.2
5	5	1/2	1/2	4/4	5	1	vi					G	I		vi	vi							m	0	0	4, 1, 5		4.0	4.0	1	5	0.16666666666666666	0.125	1.375	0.08333333333333333
6	6	0	0	4/4	5	1	V(4)					G	I		V(4)	V			4				M	0	0	2, 1, 3		2.0	2.0	0	4	0.0	0.0	2.75	0.0
6	6	1/4	1/4	4/4	5	1	V					G	I		V	V							M	0	0	2, 6, 3		2.0	2.0	1	3	0.25	0.125	1.125	0.1
7	7	0	0	4/4	5	1	I\\					G	I		I	I						\\	M	0	0	1, 5, 2		1.0	1.0	0	8	0.0	0.0	5.0	0.0
8	8	0	0	4/4	5	1	IV					G	I		IV	IV							M	0	0	0, 4, 1		0.0	0.0	0	4	0.0	0.0	1.5	0.0
8	8	1/2	1/2	4/4	5	1	I6					G	I		I6	I		6					M	0	0	5, 2, 1		1.0	5.0	0	4	0.0	0.0	1.5	0.0
9	9	0	0	4/4	5	1	ii				viio6	G	I		ii	ii							m	0	0	3, 0, 4		3.0	3.0	1	5	0.16666666666666666	0.125	1.375	0.08333333333333333
9	9	1/2	1/2	4/4	5	1	I					G	I		I	I							M	0	0	1, 5, 2		1.0	1.0	0	4	0.0	0.0	1.5	0.0
10	10	0	0	4/4	5	1	v6					G	I		v6	v		6					m	0	0	-1, 3, 2		2.0	-1.0	1	5	0.16666666666666666	0.125	1.375	0.08333333333333333
10	10	1/2	1/2	4/4	5	1	vi				IV6	G	I		vi	vi							m	0	0	4, 1, 5		4.0	4.0	0	3	0.0	0.0	0.75	0.0
10	10	3/4	3/4	4/4	5	1	IV					G	I		IV	IV							M	0	0	0, 4, 1		0.0	0.0	0	3	0.0	0.0	0.75	0.0
11	11	0	0	4/4	5	1	v					G	I		v	v							m	0	0	2, -1, 3		2.0	2.0	0	3	0.0	0.0	1.0	0.0
11	11	1/4	1/4	4/4	5	1	viio6/IV					G	I		viio6/IV	vii	o	6		IV			o	0	0	2, -1, 5		5.0	2.0	0	4	0.0	0.0	0.5	0.0
11	11	1/2	1/2	4/4	5	1	IV					G	I		IV	IV							M	0	0	0, 4, 1		0.0	0.0	1	3	0.25	0.125	0.625	0.16666666666666666
11	11	3/4	3/4	4/4	5	1	I					G	I		I	I							M	0	0	1, 5, 2		1.0	1.0	1	3	0.25	0.125	0.625	0.16666666666666666
12	12	0	0	4/4	5	1	V(4)					G	I		V(4)	V			4				M	0	0	2, 1, 3		2.0	2.0	0	3	0.0	0.0	0.875	0.0
12	12	1/4	1/4	4/4	5	1	V					G	I		V	V							M	0	0	2, 6, 3		2.0	2.0	1	2	0.3333333333333333	0.125	0.5	0.2
12	12	1/2	1/2	4/4	5	1	I\\					G	I		I	I						\\	M	0	0	1, 5, 2		1.0	1.0	0	3	0.0	0.0	1.5	0.0
13	13	0	0	4/4	5	1	IV					G	I		IV	IV							M	0	0	0, 4, 1		0.0	0.0	1	5	0.16666666666666666	0.125	1.375	0.08333333333333333
13	13	1/2	1/2	4/4	5	1	bVII					G	I		bVII	bVII							M	0	0	-1, 3, 0		-1.0	-1.0	1	6	0.14285714285714285	0.125	1.375	0.08333333333333333
14	14	0	0	4/4	5	1	v					G	I		v	v							m	0	0	2, -1, 3		2.0	2.0	2	7	0.2222222222222222	0.125	1.375	0.08333333333333333
14	14	1/2	1/2	4/4	5	1	I					G	I		I	I							M	0	0	1, 5, 2		1.0	1.0	2	6	0.25	0.125	1.375	0.08333333333333333
15	15	0	0	4/4	5	1	vi					G	I		vi	vi							m	0	0	4, 1, 5		4.0	4.0	2	6	0.25	0.125	1.625	0.07142857142857142
15	15	1/2	1/2	4/4	5	1	ii					G	I		ii	ii							m	0	0	3, 0, 4		3.0	3.0	0	4	0.0	0.0	1.25	0.0
16	16	0	0	4/4	5	1	V(b13)					G	I		V(b13)	V			b13				M	0	0	2, 6, 3	-2	2.0	2.0	1	4	0.2	0.125	1.875	0.0625
16	16	1/2	1/2	4/4	5	1	V(b64)					G	I		V(b64)	V			b64				M	0	0	2, 1, -2		2.0	2.0	0	2	0.0	0.0	1.0	0.0
17	17	0	0	4/4	5	1	V(4)					G	I		V(4)	V			4				M	0	0	2, 1, 3		2.0	2.0	0	4	0.0	0.0	3.0	0.0
17	17	1/2	1/2	4/4	5	1	V\\					G	I		V	V						\\	M	0	0	2, 6, 3		2.0	2.0	0	2	0.0	0.0	1.0	0.0
18	18	0	0	4/4	5	1	I6					G	I		I6	I		6					M	0	0	5, 2, 1		1.0	5.0	0	5	0.0	0.0	2.75	0.0
19	19	0	0	4/4	5	1	V6/V					G	I		V6/V	V		6		V			M	0	0	7, 4, 3		3.0	7.0	0	7	0.0	0.0	2.75	0.0
20	20	0	0	4/4	5	1	V					G	I		V	V							M	0	0	2, 6, 3		2.0	2.0	0	7	0.0	0.0	2.25	0.0
20	20	3/4	3/4	4/4	5	1	viio6					G	I		viio6	vii	o	6					o	0	0	3, 0, 6		6.0	3.0	0	3	0.0	0.0	0.5	0.0
21	21	0	0	4/4	5	1	I6					G	I		I6	I		6					M	0	0	5, 2, 1		1.0	5.0	0	7	0.0	0.0	2.75	0.0
22	22	0	0	4/4	5	1	IV					G	I		IV	IV							M	0	0	0, 4, 1		0.0	0.0	1	9	0.1	0.125	2.75	0.043478260869565216
23	23	0	0	4/4	5	1	i6					G	I		i6	i		6					m	0	0	-2, 2, 1		1.0	-2.0	1	6	0.14285714285714285	0.25	1.875	0.11764705882352941
23	23	3/4	3/4	4/4	5	1	i					G	I		i	i							m	0	0	1, -2, 2		1.0	1.0	1	3	0.25	0.125	0.625	0.16666666666666666
24	24	0	0	4/4	5	1	bVII6					G	I		bVII6	bVII		6					M	0	0	3, 0, -1		-1.0	3.0	0	4	0.0	0.0	1.5	0.0
24	24	1/2	1/2	4/4	5	1	ii					G	I		ii	ii							m	0	0	3, 0, 4		3.0	3.0	0	2	0.0	0.0	0.5	0.0
24	24	3/4	3/4	4/4	5	1	v					G	I		v	v							m	0	0	2, -1, 3		2.0	2.0	0	3	0.0	0.0	0.75	0.0
25	25	0	0	4/4	5	1	IV(2)					G	I		IV(2)	IV			2				M	0	0	2, 4, 1		0.0	2.0	0	3	0.0	0.0	0.75	0.0
25	25	1/4	1/4	4/4	5	1	IV					G	I		IV	IV							M	0	0	0, 4, 1		0.0	0.0	2	7	0.2222222222222222	0.25	1.875	0.11764705882352941
26	26	0	0	4/4	5	1	V6(4)/IV					G	I		V6(4)/IV	V		6	4	IV			M	0	0	0, 2, 1		1.0	0.0	0	4	0.0	0.0	3.0	0.0
26	26	1/2	1/2	4/4	5	1	V6/IV					G	I		V6/IV	V		6		IV			M	0	0	5, 2, 1		1.0	5.0	0	2	0.0	0.0	1.0	0.0
27	27	0	0	4/4	5	1	IV\\					G	I		IV	IV						\\	M	0	0	0, 4, 1		0.0	0.0	0	6	0.0	0.0	5.0	0.0
28	28	0	0	4/4	5	1	bVII					G	I		bVII	bVII							M	0	0	-1, 3, 0		-1.0	-1.0	0	6	0.0	0.0	5.0	0.0
29	29	0	0	4/4	5	1	V					G	I		V	V							M	0	0	2, 6, 3		2.0	2.0	0	6	0.0	0.0	5.0	0.0
30	30	0	0	4/4	5	1	I					G	I		I	I							M	0	0	1, 5, 2		1.0	1.0	0	6	0.0	0.0	5.0	0.0
31	31	0	0	4/4	5	1	V/ii					G	I		V/ii	V				ii			M	0	0	4, 8, 5		4.0	4.0	0	7	0.0	0.0	4.75	0.0
32	32	0	0	4/4	5	1	V/V					G	I		V/V	V				V			M	0	0	3, 7, 4		3.0	3.0	3	9	0.25	0.375	4.375	0.07894736842105263
33	33	0	0	4/4	5	1	V65					G	I		V65	V		65					Mm7	0	0	6, 3, 0, 2		2.0	6.0	1	7	0.125	0.125	2.375	0.05
33	33	1/2	1/2	4/4	5	1	iv/v					G	I		iv/v	iv				v			m	0	0	1, -2, 2		1.0	1.0	3	9	0.25	0.375	1.625	0.1875
34	34	0	0	4/4	5	1	V(64)/v					G	I		V(64)/v	V			64	v			M	0	0	3, 2, -1		3.0	3.0	1	7	0.125	0.125	2.5	0.047619047619047616
34	34	1/2	1/2	4/4	5	1	V/v					G	I		V/v	V				v			M	0	0	3, 7, 4		3.0	3.0	0	7	0.0	0.0	2.25	0.0
35	35	0	0	4/4	5	1	v\\				V\\	G	I		v	v						\\	m	0	0	2, -1, 3		2.0	2.0	0	8	0.0	0.0	4.875	0.0
36	36	0	0	4/4	5	1	V					G	I		V	V							M	0	0	2, 6, 3		2.0	2.0	0	17	0.0	0.0	3.375	0.0
36	36	3/4	3/4	4/4	5	1	I					G	I		I	I							M	0	0	1, 5, 2		1.0	1.0	0	5	0.0	0.0	1.25	0.0
37	37	0	0	4/4	5	1	bVII					G	I		bVII	bVII							M	0	0	-1, 3, 0		-1.0	-1.0	0	10	0.0	0.0	4.25	0.0
37	37	3/4	3/4	4/4	5	1	iii/bVII	0	-5.5	/		G	I		iii/bVII	iii				bVII			m	0	0	3, 0, 4		3.0	3.0	0	3	0.0	0.0	0.75	0.0
38	38	0	0	4/4	5	1	vi/bVII					G	I		vi/bVII	vi				bVII			m	0	0	2, -1, 3		2.0	2.0	0	4	0.0	0.0	1.75	0.0
38	38	1/2	1/2	4/4	5	1	V(6)/bVII					G	I		V(6)/bVII	V			6	bVII			M	0	0	0, 4, 3		0.0	0.0	0	5	0.0	0.0	1.75	0.0
38	38	3/4	3/4	4/4	5	1	V(64)/bVII	0	-5.6	/		G	I		V(64)/bVII	V			64	bVII			M	0	0	0, -1, 3		0.0	0.0	0	1	0.0	0.0	0.25	0.0
39	39	0	0	4/4	5	1	V(4)/bVII					G	I		V(4)/bVII	V			4	bVII			M	0	0	0, -1, 1		0.0	0.0	0	3	0.0	0.0	1.0	0.0
39	39	1/4	1/4	4/4	5	1	V/bVII					G	I		V/bVII	V				bVII			M	0	0	0, 4, 1		0.0	0.0	0	1	0.0	0.0	0.25	0.0
39	39	1/2	1/2	4/4	5	1	bVII\\					G	I		bVII	bVII						\\	M	0	0	-1, 3, 0		-1.0	-1.0	2	4	0.3333333333333333	0.25	1.5	0.14285714285714285
40	40	1/2	1/2	4/4	5	1	IV					G	I		IV	IV							M	0	0	0, 4, 1		0.0	0.0	0	4	0.0	0.0	1.25	0.0
41	41	0	0	4/4	5	1	I					G	I		I	I							M	0	0	1, 5, 2		1.0	1.0	1	3	0.25	0.125	0.875	0.125
41	41	1/2	1/2	4/4	5	1	V					G	I		V	V							M	0	0	2, 6, 3		2.0	2.0	0	2	0.0	0.0	0.5	0.0
41	41	3/4	3/4	4/4	5	1	I6					G	I		I6	I		6					M	0	0	5, 2, 1		1.0	5.0	0	3	0.0	0.0	0.625	0.0
42	42	0	0	4/4	5	1	IV(9)					G	I		IV(9)	IV			9				M	0	0	0, 4, 1	2	0.0	0.0	0	3	0.0	0.0	0.5	0.0
42	42	1/4	1/4	4/4	5	1	iv7/ii					G	I		iv7/ii	iv		7		ii			mm7	0	0	2, -1, 3, 0		2.0	2.0	1	2	0.3333333333333333	0.0625	0.4375	0.125
42	42	1/2	1/2	4/4	5	1	V/ii\\					G	I		V/ii	V				ii		\\	M	0	0	4, 8, 5		4.0	4.0	0	5	0.0	0.0	2.25	0.0
43	43	1/2	1/2	4/4	5	1	iv6/ii					G	I		iv6/ii	iv		6		ii			m	0	0	-1, 3, 2		2.0	-1.0	2	2	0.5	0.25	0.25	0.5
43	43	3/4	3/4	4/4	5	1	II6					G	I		II6	II		6					M	0	0	7, 4, 3		3.0	7.0	0	4	0.0	0.0	0.5	0.0
44	44	0	0	4/4	5	1	V/ii					G	I		V/ii	V				ii			M	0	0	4, 8, 5		4.0	4.0	0	4	0.0	0.0	2.0	0.0
44	44	1/2	1/2	4/4	5	1	V(64)/ii					G	I		V(64)/ii	V			64	ii			M	0	0	4, 3, 0		4.0	4.0	4	5	0.4444444444444444	0.5	1.125	0.3076923076923077
45	45	0	0	4/4	5	1	V(6)/ii					G	I		V(6)/ii	V			6	ii			M	0	0	4, 8, 0		4.0	4.0	1	5	0.16666666666666666	0.125	1.5	0.07692307692307693
45	45	1/4	1/4	4/4	5	1	V(64)/ii					G	I		V(64)/ii	V			64	ii			M	0	0	4, 3, 0		4.0	4.0	0	5	0.0	0.0	1.375	0.0
45	45	1/2	1/2	4/4	5	1	V(4)/ii					G	I		V(4)/ii	V			4	ii			M	0	0	4, 3, 5		4.0	4.0	0	3	0.0	0.0	1.375	0.0
45	45	3/4	3/4	4/4	5	1	V/ii					G	I		V/ii	V				ii			M	0	0	4, 8, 5		4.0	4.0	1	2	0.3333333333333333	0.125	0.5	0.2
46	46	0	0	4/4	5	1	ii\\					G	I		ii	ii						\\	m	0	0	3, 0, 4		3.0	3.0	0	4	0.0	0.0	1.5	0.0
46	46	1/4	1/4	4/4	5	1	V					G	I		V	V							M	0	0	2, 6, 3		2.0	2.0	0	2	0.0	0.0	0.375	0.0
46	46	1/2	1/2	4/4	5	1	vi				IV6	G	I		vi	vi							m	0	0	4, 1, 5		4.0	4.0	2	2	0.5	0.25	0.25	0.5
