mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	2	1	d.i					d	i		i	i							m	1	1	2, -1, 3		2.0	2.0	1	4	0.2	0.125	1.625	0.07142857142857142
2	2	0	0	4/4	2	1	V					d	i		V	V							M	1	1	3, 7, 4		3.0	3.0	1	4	0.2	0.0625	1.9375	0.03125
3	3	0	0	4/4	2	1	i					d	i		i	i							m	1	1	2, -1, 3		2.0	2.0	0	2	0.0	0.0	0.75	0.0
3	3	1/2	1/2	4/4	2	1	V					d	i		V	V							M	1	1	3, 7, 4		3.0	3.0	0	3	0.0	0.0	0.75	0.0
3	3	7/8	7/8	4/4	2	1	VI	-1	-2.5	/	iv6	d	i		VI	VI							M	1	1	-2, 2, -1		-2.0	-2.0	0	2	0.0	0.0	0.25	0.0
4	4	0	0	4/4	2	1	V					d	i		V	V							M	1	1	3, 7, 4		3.0	3.0	2	3	0.4	0.125	1.875	0.0625
5	5	0	0	4/4	2	1	III6					d	i		III6	III		6					M	1	1	3, 0, -1		-1.0	3.0	0	2	0.0	0.0	0.75	0.0
5	5	1/2	1/2	4/4	2	1	VI					d	i		VI	VI							M	1	1	-2, 2, -1		-2.0	-2.0	0	2	0.0	0.0	0.375	0.0
5	5	3/4	3/4	4/4	2	1	viio/VII	0	-4.7	/	V6/VII	d	i		viio/VII	vii	o			VII			o	1	1	5, 2, -1		5.0	5.0	1	2	0.3333333333333333	0.125	0.375	0.25
6	6	0	0	4/4	2	1	VII					d	i		VII	VII							M	1	1	0, 4, 1		0.0	0.0	0	2	0.0	0.0	0.5	0.0
6	6	1/4	1/4	4/4	2	1	V6					d	i		V6	V		6					M	1	1	7, 4, 3		3.0	7.0	0	2	0.0	0.0	0.625	0.0
6	6	1/2	1/2	4/4	2	1	i					d	i		i	i							m	1	1	2, -1, 3		2.0	2.0	1	2	0.3333333333333333	0.125	0.75	0.14285714285714285
7	7	0	0	4/4	2	1	v					d	i		v	v							m	1	1	3, 0, 4		3.0	3.0	0	2	0.0	0.0	1.0	0.0
7	7	1/2	1/2	4/4	2	1	IV					d	i		IV	IV							M	1	1	1, 5, 2		1.0	1.0	0	2	0.0	0.0	0.75	0.0
7	7	3/4	3/4	4/4	2	1	IV7					d	i		IV7	IV		7					Mm7	1	1	1, 5, 2, -1		1.0	1.0	0	1	0.0	0.0	0.25	0.0
8	8	0	0	4/4	2	1	V(4)					d	i		V(4)	V			4				M	1	1	3, 2, 4		3.0	3.0	0	2	0.0	0.0	1.5	0.0
8	8	1/2	1/2	4/4	2	1	V					d	i		V	V							M	1	1	3, 7, 4		3.0	3.0	0	1	0.0	0.0	0.5	0.0
9	9	0	0	4/4	2	1	i\\				I\\	d	i		i	i						\\	m	1	1	2, -1, 3		2.0	2.0	0	2	0.0	0.0	1.0	0.0
9	9	1/2	1/2	4/4	2	1	i					d	i		i	i							m	1	1	2, -1, 3		2.0	2.0	0	6	0.0	0.0	1.375	0.0
10	10	1/4	1/4	4/4	2	1	VI6					d	i		VI6	VI		6					M	1	1	2, -1, -2		-2.0	2.0	1	1	0.5	0.25	0.25	0.5
10	10	1/2	1/2	4/4	2	1	VII6					d	i		VII6	VII		6					M	1	1	4, 1, 0		0.0	4.0	0	2	0.0	0.0	0.5	0.0
10	10	3/4	3/4	4/4	2	1	IV/VII	0	-5.5	/		d	i		IV/VII	IV				VII			M	1	1	-1, 3, 0		-1.0	-1.0	0	2	0.0	0.0	0.5	0.0
11	11	0	0	4/4	2	1	V(4)/VII					d	i		V(4)/VII	V			4	VII			M	1	1	1, 0, 2		1.0	1.0	0	2	0.0	0.0	0.5	0.0
11	11	1/4	1/4	4/4	2	1	V/VII					d	i		V/VII	V				VII			M	1	1	1, 5, 2		1.0	1.0	0	2	0.0	0.0	0.5	0.0
11	11	1/2	1/2	4/4	2	1	VII\\					d	i		VII	VII						\\	M	1	1	0, 4, 1		0.0	0.0	0	2	0.0	0.0	1.0	0.0
12	12	0	0	4/4	2	1	v					d	i		v	v							m	1	1	3, 0, 4		3.0	3.0	0	2	0.0	0.0	0.75	0.0
12	12	1/2	1/2	4/4	2	1	V/v					d	i		V/v	V				v			M	1	1	4, 8, 5		4.0	4.0	0	3	0.0	0.0	0.75	0.0
12	12	7/8	7/8	4/4	2	1	VI/v	0	-5.5	/	iv6/v	d	i		VI/v	VI				v			M	1	1	-1, 3, 0		-1.0	-1.0	0	2	0.0	0.0	0.25	0.0
13	13	0	0	4/4	2	1	V/v					d	i		V/v	V				v			M	1	1	4, 8, 5		4.0	4.0	2	3	0.4	0.125	1.875	0.0625
14	14	0	0	4/4	2	1	VII6					d	i		VII6	VII		6					M	1	1	4, 1, 0		0.0	4.0	0	2	0.0	0.0	0.5	0.0
14	14	1/4	1/4	4/4	2	1	III					d	i		III	III							M	1	1	-1, 3, 0		-1.0	-1.0	0	2	0.0	0.0	0.375	0.0
14	14	1/2	1/2	4/4	2	1	viio/IV				V6/IV	d	i		viio/IV	vii	o			IV			o	1	1	6, 3, 0		6.0	6.0	1	2	0.3333333333333333	0.125	0.375	0.25
14	14	3/4	3/4	4/4	2	1	IV					d	i		IV	IV							M	1	1	1, 5, 2		1.0	1.0	0	2	0.0	0.0	0.5	0.0
15	15	0	0	4/4	2	1	V65/v					d	i		V65/v	V		65		v			Mm7	1	1	8, 5, 2, 4		4.0	8.0	0	3	0.0	0.0	0.5	0.0
15	15	1/4	1/4	4/4	2	1	v					d	i		v	v							m	1	1	3, 0, 4		3.0	3.0	0	2	0.0	0.0	0.5	0.0
15	15	1/2	1/2	4/4	2	1	V/v\\					d	i		V/v	V				v		\\	M	1	1	4, 8, 5		4.0	4.0	0	4	0.0	0.0	2.0	0.0
16	16	1/2	1/2	4/4	2	1	ii					d	i		ii	ii							m	1	1	4, 1, 5		4.0	4.0	1	3	0.25	0.125	0.75	0.14285714285714285
17	17	0	0	4/4	2	1	V					d	i		V	V							M	1	1	3, 7, 4		3.0	3.0	1	3	0.25	0.125	0.875	0.125
17	17	1/2	1/2	4/4	2	1	#vi					d	i		#vi	#vi							m	1	1	5, 2, 6		5.0	5.0	0	2	0.0	0.0	0.5	0.0
17	17	3/4	3/4	4/4	2	1	viio/IV	0	-5	/	V6/IV	d	i		viio/IV	vii	o			IV			o	1	1	6, 3, 0		6.0	6.0	0	3	0.0	0.0	0.5	0.0
18	18	0	0	4/4	2	1	IV					d	i		IV	IV							M	1	1	1, 5, 2		1.0	1.0	0	2	0.0	0.0	0.5	0.0
