mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/2	6	1	G.I					G	I		I	I							M	0	0	1, 5, 2		1	1	0	12	0.0	0.0	9.0	0.0
2	2	0	0	3/2	6	1	IV					G	I		IV	IV							M	0	0	0, 4, 1		0	0	0	6	0.0	0.0	6.0	0.0
2	2	1	1	3/2	6	1	I6					G	I		I6	I		6					M	0	0	5, 2, 1		1	5	0	6	0.0	0.0	3.0	0.0
3	3	0	0	3/2	6	1	I					G	I		I	I							M	0	0	1, 5, 2		1	1	0	6	0.0	0.0	3.5	0.0
3	3	1/2	1/2	3/2	6	1	viio6(2)					G	I		viio6(2)	vii	o	6	2				o	0	0	3, 0, 1		6	3	0	5	0.0	0.0	5.0	0.0
3	3	1	1	3/2	6	1	viio6	0	-4.7	/		G	I		viio6	vii	o	6					o	0	0	3, 0, 6		6	3	0	1	0.0	0.0	0.5	0.0
4	4	0	0	3/2	6	1	I\\					G	I		I	I						\\	M	0	0	1, 5, 2		1	1	0	13	0.0	0.0	9.0	0.0
5	5	0	0	3/2	6	1	IV7/V					G	I		IV7/V	IV		7		V			Mm7	0	0	1, 5, 2, -1		1	1	1	5	0.16666666666666666	0.5	2.5	0.16666666666666666
5	5	1/2	1/2	3/2	6	1	V/V					G	I		V/V	V				V			M	0	0	3, 7, 4		3	3	1	9	0.1	0.25	5.75	0.041666666666666664
6	6	0	0	3/2	6	1	V\\					G	I		V	V						\\	M	0	0	2, 6, 3		2	2	0	7	0.0	0.0	6.0	0.0
6	6	1	1	3/2	6	1	I6					G	I		I6	I		6					M	0	0	5, 2, 1		1	5	0	6	0.0	0.0	3.0	0.0
7	7	0	0	3/2	6	1	ii6					G	I		ii6	ii		6					m	0	0	0, 4, 3		3	0	0	6	0.0	0.0	3.0	0.0
7	7	1/2	1/2	3/2	6	1	V/ii					G	I		V/ii	V				ii			M	0	0	4, 8, 5		4	4	0	7	0.0	0.0	6.0	0.0
8	8	0	0	3/2	6	1	ii\\					G	I		ii	ii						\\	m	0	0	3, 0, 4		3	3	0	12	0.0	0.0	6.0	0.0
8	8	1	1	3/2	6	1	IV6					G	I		IV6	IV		6					M	0	0	4, 1, 0		0	4	0	6	0.0	0.0	3.0	0.0
9	9	0	0	3/2	6	1	ii65/IV					G	I		ii65/IV	ii		65		IV			mm7	0	0	-1, 3, 0, 2		2	-1	0	6	0.0	0.0	6.0	0.0
9	9	1	1	3/2	6	1	V/IV					G	I		V/IV	V				IV			M	0	0	1, 5, 2		1	1	0	6	0.0	0.0	3.0	0.0
10	10	0	0	3/2	6	1	IV\\					G	I		IV	IV						\\	M	0	0	0, 4, 1		0	0	0	6	0.0	0.0	3.0	0.0
10	10	1/2	1/2	3/2	6	1	V/IV					G	I		V/IV	V				IV			M	0	0	1, 5, 2		1	1	2	6	0.25	0.5	2.5	0.16666666666666666
10	10	1	1	3/2	6	1	V2(+2)/IV					G	I		V2(+2)/IV	V		2	+2	IV			Mm7	0	0	-1, 1, 5, 2	3	1	-1	0	6	0.0	0.0	1.75	0.0
10	10	5/4	5/4	3/2	6	1	IV6					G	I		IV6	IV		6					M	0	0	4, 1, 0		0	4	0	5	0.0	0.0	1.25	0.0
11	11	0	0	3/2	6	1	ii/IV					G	I		ii/IV	ii				IV			m	0	0	2, -1, 3		2	2	0	7	0.0	0.0	6.0	0.0
11	11	1	1	3/2	6	1	V6/IV	0	-4.5	/		G	I		V6/IV	V		6		IV			M	0	0	5, 2, 1		1	5	0	6	0.0	0.0	3.0	0.0
12	12	0	0	3/2	6	1	IV					G	I		IV	IV							M	0	0	0, 4, 1		0	0	2	7	0.2222222222222222	0.5	6.0	0.07692307692307693
12	12	1	1	3/2	6	1	ii					G	I		ii	ii							m	0	0	3, 0, 4		3	3	0	5	0.0	0.0	2.5	0.0
13	13	0	0	3/2	6	1	I					G	I		I	I							M	0	0	1, 5, 2		1	1	0	6	0.0	0.0	3.0	0.0
13	13	1/2	1/2	3/2	6	1	V					G	I		V	V							M	0	0	2, 6, 3		2	2	0	7	0.0	0.0	6.0	0.0
14	14	0	0	3/2	6	1	I\\					G	I		I	I						\\	M	0	0	1, 5, 2		1	1	0	10	0.0	0.0	12.0	0.0
16	16	0	0	3/2	6	1	IV					G	I		IV	IV							M	0	0	0, 4, 1		0	0	0	2	0.0	0.0	2.0	0.0
16	16	1	1	3/2	6	1	I6					G	I		I6	I		6					M	0	0	5, 2, 1		1	5	0	2	0.0	0.0	1.0	0.0
17	17	0	0	3/2	6	1	I					G	I		I	I							M	0	0	1, 5, 2		1	1	0	2	0.0	0.0	1.0	0.0
17	17	1/2	1/2	3/2	6	1	ii	0	-5.5	/	viio6	G	I		ii	ii							m	0	0	3, 0, 4		3	3	0	2	0.0	0.0	2.0	0.0
18	18	0	0	3/2	6	1	I\\					G	I		I	I						\\	M	0	0	1, 5, 2		1	1	0	4	0.0	0.0	3.0	0.0
19	19	0	0	3/2	6	1	IV7/V					G	I		IV7/V	IV		7		V			Mm7	0	0	1, 5, 2, -1		1	1	1	2	0.3333333333333333	0.25	0.75	0.25
19	19	1/2	1/2	3/2	6	1	V/V					G	I		V/V	V				V			M	0	0	3, 7, 4		3	3	0	2	0.0	0.0	2.0	0.0
