mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	5	1	F.I					F	I		I	I							M	0	0	-1, 3, 0		-1	-1	1	2	0.3333333333333333	0.125	0.375	0.25
1	1	1/4	1/4	4/4	5	1	V6					F	I		V6	V		6					M	0	0	4, 1, 0		0	4	0	3	0.0	0.0	0.5	0.0
1	1	1/2	1/2	4/4	5	1	vi					F	I		vi	vi							m	0	0	2, -1, 3		2	2	1	2	0.3333333333333333	0.125	0.375	0.25
1	1	3/4	3/4	4/4	5	1	IV					F	I		IV	IV							M	0	0	-2, 2, -1		-2	-2	1	2	0.3333333333333333	0.125	0.375	0.25
2	2	0	0	4/4	5	1	V					F	I		V	V							M	0	0	0, 4, 1		0	0	1	4	0.2	0.125	0.625	0.16666666666666666
2	2	1/4	1/4	4/4	5	1	ii6					F	I		ii6	ii		6					m	0	0	-2, 2, 1		1	-2	0	3	0.0	0.0	0.5	0.0
2	2	1/2	1/2	4/4	5	1	iii				I6	F	I		iii	iii							m	0	0	3, 0, 4		3	3	1	2	0.3333333333333333	0.125	0.375	0.25
2	2	3/4	3/4	4/4	5	1	I					F	I		I	I							M	0	0	-1, 3, 0		-1	-1	1	2	0.3333333333333333	0.125	0.375	0.25
3	3	0	0	4/4	5	1	ii					F	I		ii	ii							m	0	0	1, -2, 2		1	1	1	4	0.2	0.125	0.625	0.16666666666666666
3	3	1/4	1/4	4/4	5	1	vi6					F	I		vi6	vi		6					m	0	0	-1, 3, 2		2	-1	0	3	0.0	0.0	0.5	0.0
3	3	1/2	1/2	4/4	5	1	bVII					F	I		bVII	bVII							M	0	0	-3, 1, -2		-3	-3	1	2	0.3333333333333333	0.125	0.375	0.25
3	3	3/4	3/4	4/4	5	1	v					F	I		v	v							m	0	0	0, -3, 1		0	0	1	2	0.3333333333333333	0.125	0.375	0.25
4	4	0	0	4/4	5	1	vi					F	I		vi	vi							m	0	0	2, -1, 3		2	2	2	3	0.4	0.25	0.5	0.3333333333333333
4	4	1/4	1/4	4/4	5	1	iii					F	I		iii	iii							m	0	0	3, 0, 4		3	3	1	4	0.2	0.125	0.625	0.16666666666666666
4	4	1/2	1/2	4/4	5	1	IV					F	I		IV	IV							M	0	0	-2, 2, -1		-2	-2	2	3	0.4	0.25	0.5	0.3333333333333333
4	4	3/4	3/4	4/4	5	1	I					F	I		I	I							M	0	0	-1, 3, 0		-1	-1	2	3	0.4	0.25	0.5	0.3333333333333333
5	5	0	0	4/4	5	1	V					F	I		V	V							M	0	0	0, 4, 1		0	0	4	11	0.26666666666666666	0.5	2.25	0.18181818181818182
