mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	2/2	2	1	g.i					g	i		i	i							m	1	1	1, -2, 2		1	1	0	1	0.0	0.0	0.25	0.0
1	1	1/4	1/4	2/2	2	1	i6					g	i		i6	i		6					m	1	1	-2, 2, 1		1	-2	0	2	0.0	0.0	0.5	0.0
1	1	1/2	1/2	2/2	2	1	IV					g	i		IV	IV							M	1	1	0, 4, 1		0	0	0	2	0.0	0.0	0.5	0.0
1	1	3/4	3/4	2/2	2	1	V					g	i		V	V							M	1	1	2, 6, 3		2	2	0	3	0.0	0.0	0.5	0.0
2	2	0	0	2/2	2	1	i					g	i		i	i							m	1	1	1, -2, 2		1	1	0	2	0.0	0.0	0.5	0.0
2	2	1/4	1/4	2/2	2	1	i6					g	i		i6	i		6					m	1	1	-2, 2, 1		1	-2	0	2	0.0	0.0	0.5	0.0
2	2	1/2	1/2	2/2	2	1	IV					g	i		IV	IV							M	1	1	0, 4, 1		0	0	0	2	0.0	0.0	0.5	0.0
2	2	3/4	3/4	2/2	2	1	v					g	i		v	v							m	1	1	2, -1, 3		2	2	0	2	0.0	0.0	0.5	0.0
3	3	0	0	2/2	2	1	V/v					g	i		V/v	V				v			M	1	1	3, 7, 4		3	3	0	2	0.0	0.0	1.0	0.0
3	3	1/2	1/2	2/2	2	1	v					g	i		v	v							m	1	1	2, -1, 3		2	2	0	3	0.0	0.0	1.0	0.0
4	4	0	0	2/2	2	1	iv					g	i		iv	iv							m	1	1	0, -3, 1		0	0	0	2	0.0	0.0	0.5	0.0
4	4	1/4	1/4	2/2	2	1	III					g	i		III	III							M	1	1	-2, 2, -1		-2	-2	0	2	0.0	0.0	0.5	0.0
4	4	1/2	1/2	2/2	2	1	V/III					g	i		V/III	V				III			M	1	1	-1, 3, 0		-1	-1	0	6	0.0	0.0	2.5	0.0
5	5	3/4	3/4	2/2	2	1	III					g	i		III	III							M	1	1	-2, 2, -1		-2	-2	0	2	0.0	0.0	0.5	0.0
6	6	0	0	2/2	2	1	iv(9)					g	i		iv(9)	iv			9				m	1	1	0, -3, 1	2	0	0	0	2	0.0	0.0	0.5	0.0
6	6	1/4	1/4	2/2	2	1	iv6					g	i		iv6	iv		6					m	1	1	-3, 1, 0		0	-3	0	2	0.0	0.0	0.75	0.0
6	6	1/2	1/2	2/2	2	1	V7					g	i		V7	V		7					Mm7	1	1	2, 6, 3, 0		2	2	0	1	0.0	0.0	0.5	0.0
6	6	3/4	3/4	2/2	2	1	V(64)					g	i		V(64)	V			64				M	1	1	2, 1, -2		2	2	0	1	0.0	0.0	0.25	0.0
7	7	0	0	2/2	2	1	V(4)					g	i		V(4)	V			4				M	1	1	2, 1, 3		2	2	0	2	0.0	0.0	1.0	0.0
7	7	1/4	1/4	2/2	2	1	V					g	i		V	V							M	1	1	2, 6, 3		2	2						
