mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	6	1	g.i					g	i		i	i							m	1	1	1, -2, 2		1	1	0	3	0.0	0.0	1.5	0.0
2	2	0	0	4/4	6	1	V					g	i		V	V							M	1	1	2, 6, 3		2	2	0	5	0.0	0.0	2.5	0.0
3	3	1/4	1/4	4/4	6	1	IV					g	i		IV	IV							M	1	1	0, 4, 1		0	0	0	2	0.0	0.0	1.0	0.0
3	3	3/4	3/4	4/4	6	1	V					g	i		V	V							M	1	1	2, 6, 3		2	2	0	2	0.0	0.0	0.5	0.0
4	4	0	0	4/4	6	1	VI				iv6	g	i		VI	VI							M	1	1	-3, 1, -2		-3	-3	0	4	0.0	0.0	2.5	0.0
5	5	0	0	4/4	6	1	V\\					g	i		V	V						\\	M	1	1	2, 6, 3		2	2	0	7	0.0	0.0	3.5	0.0
6	6	1/4	1/4	4/4	6	1	IV					g	i		IV	IV							M	1	1	0, 4, 1		0	0	0	2	0.0	0.0	1.0	0.0
6	6	3/4	3/4	4/4	6	1	#viio6	0	-5.5	/		g	i		#viio6	#vii	o	6					o	1	1	3, 0, 6		6	3	0	2	0.0	0.0	0.5	0.0
7	7	0	0	4/4	6	1	i					g	i		i	i							m	1	1	1, -2, 2		1	1	0	6	0.0	0.0	3.0	0.0
8	8	0	0	4/4	6	1	V\\					g	i		V	V						\\	M	1	1	2, 6, 3		2	2	0	9	0.0	0.0	5.5	0.0
9	9	1/2	1/2	4/4	6	1	III					g	i		III	III							M	1	1	-2, 2, -1		-2	-2	0	8	0.0	0.0	2.0	0.0
10	10	0	0	4/4	6	1	VII					g	i		VII	VII							M	1	1	-1, 3, 0		-1	-1	0	16	0.0	0.0	7.0	0.0
11	11	3/4	3/4	4/4	6	1	#viio6/iv	0	-5.5	/		g	i		#viio6/iv	#vii	o	6		iv			o	1	1	2, -1, 5		5	2	0	4	0.0	0.0	1.0	0.0
12	12	0	0	4/4	6	1	iv					g	i		iv	iv							m	1	1	0, -3, 1		0	0	0	4	0.0	0.0	4.0	0.0
13	13	0	0	4/4	6	1	V/iv\\					g	i		V/iv	V				iv		\\	M	1	1	1, 5, 2		1	1	0	4	0.0	0.0	3.0	0.0
13	13	1/2	1/2	4/4	6	1	i					g	i		i	i							m	1	1	1, -2, 2		1	1	0	3	0.0	0.0	1.0	0.0
14	14	0	0	4/4	6	1	V					g	i		V	V							M	1	1	2, 6, 3		2	2	0	5	0.0	0.0	2.5	0.0
15	15	1/4	1/4	4/4	6	1	IV					g	i		IV	IV							M	1	1	0, 4, 1		0	0	0	2	0.0	0.0	1.0	0.0
15	15	3/4	3/4	4/4	6	1	#viio6	0	-5.5	/		g	i		#viio6	#vii	o	6					o	1	1	3, 0, 6		6	3	0	2	0.0	0.0	0.5	0.0
16	16	0	0	4/4	6	1	i					g	i		i	i							m	1	1	1, -2, 2		1	1	0	2	0.0	0.0	2.0	0.0
