mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	6	1	g.i					g	i		i	i							m	1	1	1, -2, 2		1	1	1	5	0.16666666666666666	0.125	1.625	0.07142857142857142
2	2	0	0	4/4	6	1	V					g	i		V	V							M	1	1	2, 6, 3		2	2	0	4	0.0	0.0	2.0	0.0
3	3	0	0	4/4	6	1	i					g	i		i	i							m	1	1	1, -2, 2		1	1	0	2	0.0	0.0	0.75	0.0
3	3	1/2	1/2	4/4	6	1	V					g	i		V	V							M	1	1	2, 6, 3		2	2	0	3	0.0	0.0	0.5	0.0
3	3	3/4	3/4	4/4	6	1	VI				iv6	g	i		VI	VI							M	1	1	-3, 1, -2		-3	-3	1	2	0.3333333333333333	0.125	0.375	0.25
4	4	0	0	4/4	6	1	V					g	i		V	V							M	1	1	2, 6, 3		2	2	0	5	0.0	0.0	2.0	0.0
5	5	0	0	4/4	6	1	i					g	i		i	i							m	1	1	1, -2, 2		1	1	0	5	0.0	0.0	1.0	0.0
5	5	1/2	1/2	4/4	6	1	V/VII					g	i		V/VII	V				VII			M	1	1	0, 4, 1		0	0	0	2	0.0	0.0	0.5	0.0
5	5	3/4	3/4	4/4	6	1	VII\\					g	i		VII	VII						\\	M	1	1	-1, 3, 0		-1	-1	0	2	0.0	0.0	0.5	0.0
6	6	0	0	4/4	6	1	V/III					g	i		V/III	V				III			M	1	1	-1, 3, 0		-1	-1	1	2	0.3333333333333333	0.0625	0.3125	0.16666666666666666
6	6	1/4	1/4	4/4	6	1	V(64)/III					g	i		V(64)/III	V			64	III			M	1	1	-1, -2, 2		-1	-1	1	4	0.2	0.0625	0.6875	0.08333333333333333
6	6	1/2	1/2	4/4	6	1	V(4)/III					g	i		V(4)/III	V			4	III			M	1	1	-1, -2, 0		-1	-1	0	1	0.0	0.0	0.5	0.0
6	6	3/4	3/4	4/4	6	1	V/III					g	i		V/III	V				III			M	1	1	-1, 3, 0		-1	-1	0	1	0.0	0.0	0.25	0.0
7	7	0	0	4/4	6	1	III\\					g	i		III	III						\\	M	1	1	-2, 2, -1		-2	-2	0	3	0.0	0.0	0.875	0.0
7	7	1/2	1/2	4/4	6	1	IV/III					g	i		IV/III	IV				III			M	1	1	-3, 1, -2		-3	-3	1	2	0.3333333333333333	0.125	0.375	0.25
7	7	3/4	3/4	4/4	6	1	IV6/III	0	-5.5	/	vi/III	g	i		IV6/III	IV		6		III			M	1	1	1, -2, -3		-3	1	1	2	0.3333333333333333	0.125	0.375	0.25
8	8	0	0	4/4	6	1	III					g	i		III	III							M	1	1	-2, 2, -1		-2	-2	0	2	0.0	0.0	0.5	0.0
8	8	1/4	1/4	4/4	6	1	i					g	i		i	i							m	1	1	1, -2, 2		1	1	1	2	0.3333333333333333	0.125	0.375	0.25
8	8	1/2	1/2	4/4	6	1	V					g	i		V	V							M	1	1	2, 6, 3		2	2	2	2	0.5	0.125	0.875	0.125
9	9	0	0	4/4	6	1	ii					g	i		ii	ii							m	1	1	3, 0, 4		3	3	3	4	0.42857142857142855	0.1875	1.3125	0.125
9	9	3/4	3/4	4/4	6	1	v6					g	i		v6	v		6					m	1	1	-1, 3, 2		2	-1	1	2	0.3333333333333333	0.0625	0.4375	0.125
10	10	0	0	4/4	6	1	V/V					g	i		V/V	V				V			M	1	1	3, 7, 4		3	3	0	2	0.0	0.0	1.0	0.0
10	10	1/2	1/2	4/4	6	1	V\\					g	i		V	V						\\	M	1	1	2, 6, 3		2	2	0	6	0.0	0.0	1.375	0.0
11	11	0	0	4/4	6	1	i					g	i		i	i							m	1	1	1, -2, 2		1	1	0	3	0.0	0.0	0.5	0.0
11	11	1/4	1/4	4/4	6	1	#vi					g	i		#vi	#vi							m	1	1	4, 1, 5		4	4	0	3	0.0	0.0	0.5	0.0
11	11	1/2	1/2	4/4	6	1	IV					g	i		IV	IV							M	1	1	0, 4, 1		0	0	0	2	0.0	0.0	0.375	0.0
11	11	5/8	5/8	4/4	6	1	ii6					g	i		ii6	ii		6					m	1	1	0, 4, 3		3	0	0	2	0.0	0.0	0.25	0.0
11	11	3/4	3/4	4/4	6	1	V/V					g	i		V/V	V				V			M	1	1	3, 7, 4		3	3	0	5	0.0	0.0	0.75	0.0
12	12	0	0	4/4	6	1	III				i6	g	i		III	III							M	1	1	-2, 2, -1		-2	-2	0	4	0.0	0.0	0.75	0.0
12	12	1/4	1/4	4/4	6	1	V/iv					g	i		V/iv	V				iv			M	1	1	1, 5, 2		1	1	0	4	0.0	0.0	0.625	0.0
12	12	1/2	1/2	4/4	6	1	iv					g	i		iv	iv							m	1	1	0, -3, 1		0	0	0	5	0.0	0.0	0.75	0.0
12	12	3/4	3/4	4/4	6	1	V/v					g	i		V/v	V				v			M	1	1	3, 7, 4		3	3	0	5	0.0	0.0	0.75	0.0
13	13	0	0	4/4	6	1	v6					g	i		v6	v		6					m	1	1	-1, 3, 2		2	-1	0	4	0.0	0.0	1.0	0.0
13	13	1/4	1/4	4/4	6	1	V					g	i		V	V							M	1	1	2, 6, 3		2	2	0	3	0.0	0.0	0.5	0.0
13	13	1/2	1/2	4/4	6	1	i					g	i		i	i							m	1	1	1, -2, 2		1	1	0	2	0.0	0.0	0.5	0.0
13	13	3/4	3/4	4/4	6	1	VI				iv6	g	i		VI	VI							M	1	1	-3, 1, -2		-3	-3	0	3	0.0	0.0	0.75	0.0
14	14	0	0	4/4	6	1	V6(6)/iv					g	i		V6(6)/iv	V		6	6	iv			M	1	1	5, -3, 1		1	5	0	3	0.0	0.0	0.75	0.0
14	14	1/4	1/4	4/4	6	1	iv(94)					g	i		iv(94)	iv			94				m	1	1	0, -1, 1	2	0	0	0	3	0.0	0.0	0.5	0.0
14	14	3/8	3/8	4/4	6	1	iv					g	i		iv	iv							m	1	1	0, -3, 1		0	0	0	2	0.0	0.0	0.25	0.0
14	14	1/2	1/2	4/4	6	1	i\\					g	i		i	i						\\	m	1	1	1, -2, 2		1	1	0	6	0.0	0.0	0.875	0.0
14	14	3/4	3/4	4/4	6	1	III				i6	g	i		III	III							M	1	1	-2, 2, -1		-2	-2	1	3	0.25	0.25	0.5	0.3333333333333333
15	15	0	0	4/4	6	1	iv(9)					g	i		iv(9)	iv			9				m	1	1	0, -3, 1	2	0	0	0	4	0.0	0.0	0.75	0.0
15	15	1/4	1/4	4/4	6	1	ii					g	i		ii	ii							m	1	1	3, 0, 4		3	3	1	4	0.2	0.125	0.625	0.16666666666666666
15	15	1/2	1/2	4/4	6	1	VII				v6	g	i		VII	VII							M	1	1	-1, 3, 0		-1	-1	0	6	0.0	0.0	0.875	0.0
15	15	3/4	3/4	4/4	6	1	V					g	i		V	V							M	1	1	2, 6, 3		2	2	0	5	0.0	0.0	0.75	0.0
16	16	0	0	4/4	6	1	i					g	i		i	i							m	1	1	1, -2, 2		1	1	0	4	0.0	0.0	1.0	0.0
16	16	1/4	1/4	4/4	6	1	#vi					g	i		#vi	#vi							m	1	1	4, 1, 5		4	4	0	4	0.0	0.0	1.0	0.0
16	16	1/2	1/2	4/4	6	1	ii7					g	i		ii7	ii		7					mm7	1	1	3, 0, 4, 1		3	3	0	4	0.0	0.0	0.625	0.0
16	16	3/4	3/4	4/4	6	1	V(6)/v					g	i		V(6)/v	V			6	v			M	1	1	3, 7, -1		3	3	0	5	0.0	0.0	0.875	0.0
16	16	7/8	7/8	4/4	6	1	V/v					g	i		V/v	V				v			M	1	1	3, 7, 4		3	3	0	3	0.0	0.0	0.375	0.0
