mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	1	1	3/2	5	1	F.I					F	I		I	I							M	0	0	-1, 3, 0		-1.0	-1.0	0	6	0.0	0.0	4.0	0.0
3	3	0	0	3/2	5	1	IV					F	I		IV	IV							M	0	0	-2, 2, -1		-2.0	-2.0	0	2	0.0	0.0	2.0	0.0
3	3	1	1	3/2	5	1	I6					F	I		I6	I		6					M	0	0	3, 0, -1		-1.0	3.0	0	2	0.0	0.0	1.0	0.0
4	4	0	0	3/2	5	1	IV					F	I		IV	IV							M	0	0	-2, 2, -1		-2.0	-2.0	0	2	0.0	0.0	3.0	0.0
5	5	0	0	3/2	5	1	I					F	I		I	I							M	0	0	-1, 3, 0		-1.0	-1.0	0	10	0.0	0.0	7.0	0.0
6	6	1	1	3/2	5	1	iii					F	I		iii	iii							m	0	0	3, 0, 4		3.0	3.0	0	3	0.0	0.0	1.5	0.0
7	7	0	0	3/2	5	1	ii6/V					F	I		ii6/V	ii		6		V			m	0	0	-1, 3, 2		2.0	-1.0	0	3	0.0	0.0	3.0	0.0
7	7	1	1	3/2	5	1	V6					F	I		V6	V		6					M	0	0	4, 1, 0		0.0	4.0	0	6	0.0	0.0	3.25	0.0
8	8	1/2	1/2	3/2	5	1	viio6(2)/V					F	I		viio6(2)/V	vii	o	6	2	V			o	0	0	2, -1, 0		5.0	2.0	2	2	0.5	0.25	1.5	0.14285714285714285
8	8	1	1	3/2	5	1	viio6/V	0	-4.7	/		F	I		viio6/V	vii	o	6		V			o	0	0	2, -1, 5		5.0	2.0	0	2	0.0	0.0	1.0	0.0
9	9	0	0	3/2	5	1	V\\					F	I		V	V						\\	M	0	0	0, 4, 1		0.0	0.0	0	8	0.0	0.0	7.0	0.0
11	11	0	0	3/2	5	1	I					F	I		I	I							M	0	0	-1, 3, 0		-1.0	-1.0	0	2	0.0	0.0	2.0	0.0
11	11	1	1	3/2	5	1	V6					F	I		V6	V		6					M	0	0	4, 1, 0		0.0	4.0	0	3	0.0	0.0	1.5	0.0
12	12	0	0	3/2	5	1	I					F	I		I	I							M	0	0	-1, 3, 0		-1.0	-1.0	0	4	0.0	0.0	4.5	0.0
13	13	0	0	3/2	5	1	IV					F	I		IV	IV							M	0	0	-2, 2, -1		-2.0	-2.0	0	3	0.0	0.0	3.0	0.0
13	13	1	1	3/2	5	1	I6					F	I		I6	I		6					M	0	0	3, 0, -1		-1.0	3.0	0	2	0.0	0.0	1.0	0.0
14	14	0	0	3/2	5	1	IV					F	I		IV	IV							M	0	0	-2, 2, -1		-2.0	-2.0	0	5	0.0	0.0	4.5	0.0
15	15	0	0	3/2	5	1	I					F	I		I	I							M	0	0	-1, 3, 0		-1.0	-1.0	0	7	0.0	0.0	5.5	0.0
16	16	0	0	3/2	5	1	IV					F	I		IV	IV							M	0	0	-2, 2, -1		-2.0	-2.0	0	7	0.0	0.0	4.5	0.0
16	16	1	1	3/2	5	1	ii/V					F	I		ii/V	ii				V			m	0	0	2, -1, 3		2.0	2.0	0	3	0.0	0.0	1.5	0.0
17	17	0	0	3/2	5	1	V/V					F	I		V/V	V				V			M	0	0	1, 5, 2		1.0	1.0	0	5	0.0	0.0	4.0	0.0
17	17	1	1	3/2	5	1	V					F	I		V	V							M	0	0	0, 4, 1		0.0	0.0	0	8	0.0	0.0	4.0	0.0
18	18	1/2	1/2	3/2	5	1	V/V					F	I		V/V	V				V			M	0	0	1, 5, 2		1.0	1.0	0	4	0.0	0.0	4.0	0.0
19	19	0	0	3/2	5	1	V\\					F	I		V	V						\\	M	0	0	0, 4, 1		0.0	0.0	0	8	0.0	0.0	7.5	0.0
20	20	1	1	3/2	5	1	I6					F	I		I6	I		6					M	0	0	3, 0, -1		-1.0	3.0	0	3	0.0	0.0	1.5	0.0
21	21	0	0	3/2	5	1	IV					F	I		IV	IV							M	0	0	-2, 2, -1		-2.0	-2.0	0	3	0.0	0.0	3.0	0.0
21	21	1	1	3/2	5	1	V					F	I		V	V							M	0	0	0, 4, 1		0.0	0.0	0	3	0.0	0.0	1.5	0.0
22	22	0	0	3/2	5	1	vi					F	I		vi	vi							m	0	0	2, -1, 3		2.0	2.0	0	3	0.0	0.0	4.0	0.0
22	22	1	1	3/2	5	1	ii43					F	I		ii43	ii		43					mm7	0	0	2, -1, 1, -2		1.0	2.0	0	2	0.0	0.0	1.0	0.0
23	23	0	0	3/2	5	1	V(64)					F	I		V(64)	V			64				M	0	0	0, -1, 3		0.0	0.0	1	4	0.2	0.5	5.5	0.08333333333333333
24	24	0	0	3/2	5	1	V					F	I		V	V							M	0	0	0, 4, 1		0.0	0.0	0	4	0.0	0.0	4.5	0.0
24	24	1	1	3/2	5	1	V(64)	-1	-2.5	/		F	I		V(64)	V			64				M	0	0	0, -1, 3		0.0	0.0	0	3	0.0	0.0	1.5	0.0
