mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	3	1	d.i					d	i		i	i							m	1	1	2, -1, 3		2	2	0	4	0.0	0.0	4.0	0.0
3	3	0	0	4/4	3	1	V6					d	i		V6	V		6					M	1	1	7, 4, 3		3	7	0	3	0.0	0.0	2.25	0.0
4	4	0	0	4/4	3	1	i					d	i		i	i							m	1	1	2, -1, 3		2	2	0	13	0.0	0.0	4.25	0.0
5	5	1/2	1/2	4/4	3	1	IV6/III					d	i		IV6/III	IV		6		III			M	1	1	2, -1, -2		-2	2	0	4	0.0	0.0	1.5	0.0
6	6	0	0	4/4	3	1	V7/III					d	i		V7/III	V		7		III			Mm7	1	1	0, 4, 1, -2		0	0	0	3	0.0	0.0	1.5	0.0
6	6	1/2	1/2	4/4	3	1	V(6)/III					d	i		V(6)/III	V			6	III			M	1	1	0, 4, 3		0	0	0	3	0.0	0.0	1.0	0.0
6	6	3/4	3/4	4/4	3	1	V(64)/III	0	-4.9	/		d	i		V(64)/III	V			64	III			M	1	1	0, -1, 3		0	0	0	2	0.0	0.0	0.5	0.0
7	7	0	0	4/4	3	1	V(4)/III					d	i		V(4)/III	V			4	III			M	1	1	0, -1, 1		0	0	0	3	0.0	0.0	1.5	0.0
7	7	1/4	1/4	4/4	3	1	V/III					d	i		V/III	V				III			M	1	1	0, 4, 1		0	0	2	3	0.4	0.375	1.125	0.25
8	8	0	0	4/4	3	1	III\\					d	i		III	III						\\	M	1	1	-1, 3, 0		-1	-1	0	15	0.0	0.0	4.25	0.0
9	9	1/2	1/2	4/4	3	1	iv6/v					d	i		iv6/v	iv		6		v			m	1	1	-1, 3, 2		2	-1	0	4	0.0	0.0	1.5	0.0
10	10	0	0	4/4	3	1	V7/v					d	i		V7/v	V		7		v			Mm7	1	1	4, 8, 5, 2		4	4	0	3	0.0	0.0	1.5	0.0
10	10	1/2	1/2	4/4	3	1	V(6)/v					d	i		V(6)/v	V			6	v			M	1	1	4, 8, 0		4	4	0	3	0.0	0.0	1.0	0.0
10	10	3/4	3/4	4/4	3	1	V(64)/v	0	-5.1	/		d	i		V(64)/v	V			64	v			M	1	1	4, 3, 0		4	4	0	2	0.0	0.0	0.5	0.0
11	11	0	0	4/4	3	1	V(4)/v					d	i		V(4)/v	V			4	v			M	1	1	4, 3, 5		4	4	0	3	0.0	0.0	1.5	0.0
11	11	1/4	1/4	4/4	3	1	V/v					d	i		V/v	V				v			M	1	1	4, 8, 5		4	4	1	4	0.2	0.125	1.375	0.08333333333333333
12	12	0	0	4/4	3	1	v\\					d	i		v	v						\\	m	1	1	3, 0, 4		3	3	0	4	0.0	0.0	2.0	0.0
12	12	1/2	1/2	4/4	3	1	III6					d	i		III6	III		6					M	1	1	3, 0, -1		-1	3	1	1	0.5	0.0625	0.1875	0.25
12	12	3/4	3/4	4/4	3	1	v					d	i		v	v							m	1	1	3, 0, 4		3	3	0	2	0.0	0.0	0.5	0.0
13	13	0	0	4/4	3	1	III6					d	i		III6	III		6					M	1	1	3, 0, -1		-1	3	1	2	0.3333333333333333	0.0625	0.6875	0.08333333333333333
13	13	1/4	1/4	4/4	3	1	v					d	i		v	v							m	1	1	3, 0, 4		3	3	0	1	0.0	0.0	0.25	0.0
13	13	1/2	1/2	4/4	3	1	IV7					d	i		IV7	IV		7					Mm7	1	1	1, 5, 2, -1		1	1	0	2	0.0	0.0	0.75	0.0
14	14	0	0	4/4	3	1	V					d	i		V	V							M	1	1	3, 7, 4		3	3	0	2	0.0	0.0	0.5	0.0
14	14	1/4	1/4	4/4	3	1	V(64)					d	i		V(64)	V			64				M	1	1	3, 2, -1		3	3	0	3	0.0	0.0	1.25	0.0
14	14	1/2	1/2	4/4	3	1	V(4)					d	i		V(4)	V			4				M	1	1	3, 2, 4		3	3	0	1	0.0	0.0	0.5	0.0
14	14	3/4	3/4	4/4	3	1	V					d	i		V	V							M	1	1	3, 7, 4		3	3	0	2	0.0	0.0	0.5	0.0
15	15	0	0	4/4	3	1	i\\					d	i		i	i						\\	m	1	1	2, -1, 3		2	2	0	3	0.0	0.0	1.5	0.0
15	15	1/2	1/2	4/4	3	1	V/iv					d	i		V/iv	V				iv			M	1	1	2, 6, 3		2	2	0	3	0.0	0.0	1.0	0.0
16	16	0	0	4/4	3	1	iv					d	i		iv	iv							m	1	1	1, -2, 2		1	1	2	5	0.2857142857142857	0.125	1.375	0.08333333333333333
16	16	1/2	1/2	4/4	3	1	V/IV					d	i		V/IV	V				IV			M	1	1	2, 6, 3		2	2	0	2	0.0	0.0	0.75	0.0
17	17	0	0	4/4	3	1	IV					d	i		IV	IV							M	1	1	1, 5, 2		1	1	0	3	0.0	0.0	1.75	0.0
17	17	1/2	1/2	4/4	3	1	vi6/IV					d	i		vi6/IV	vi		6		IV			m	1	1	1, 5, 4		4	1	0	2	0.0	0.0	1.0	0.0
18	18	0	0	4/4	3	1	V/IV\\					d	i		V/IV	V				IV		\\	M	1	1	2, 6, 3		2	2	0	3	0.0	0.0	0.875	0.0
18	18	3/8	3/8	4/4	3	1	III					d	i		III	III							M	1	1	-1, 3, 0		-1	-1	0	8	0.0	0.0	1.875	0.0
19	19	0	0	4/4	3	1	ii6					d	i		ii6	ii		6					m	1	1	1, 5, 4		4	1	4	5	0.4444444444444444	0.5	1.5	0.25
