mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	4	1	g.i					g	i		i	i							m	1	1	1, -2, 2		1	1	1	2	0.3333333333333333	0.0625	0.4375	0.125
1	1	1/4	1/4	4/4	4	1	i2					g	i		i2	i		2					mm7	1	1	-1, 1, -2, 2		1	-1	1	2	0.3333333333333333	0.0625	0.4375	0.125
1	1	1/2	1/2	4/4	4	1	VI					g	i		VI	VI							M	1	1	-3, 1, -2		-3	-3	1	2	0.3333333333333333	0.0625	0.4375	0.125
1	1	3/4	3/4	4/4	4	1	i64					g	i		i64	i		64					m	1	1	2, 1, -2		1	2	1	3	0.25	0.0625	0.4375	0.125
2	2	0	0	4/4	4	1	iv					g	i		iv	iv							m	1	1	0, -3, 1		0	0	0	2	0.0	0.0	0.5	0.0
2	2	1/4	1/4	4/4	4	1	#viio6					g	i		#viio6	#vii	o	6					o	1	1	3, 0, 6		6	3	1	2	0.3333333333333333	0.125	0.375	0.25
2	2	1/2	1/2	4/4	4	1	i					g	i		i	i							m	1	1	1, -2, 2		1	1	0	4	0.0	0.0	0.875	0.0
3	3	0	0	4/4	4	1	iv6					g	i		iv6	iv		6					m	1	1	-3, 1, 0		0	-3	0	2	0.0	0.0	0.625	0.0
3	3	1/4	1/4	4/4	4	1	VII					g	i		VII	VII							M	1	1	-1, 3, 0		-1	-1	0	2	0.0	0.0	0.375	0.0
3	3	1/2	1/2	4/4	4	1	III6					g	i		III6	III		6					M	1	1	2, -1, -2		-2	2	0	2	0.0	0.0	0.625	0.0
3	3	3/4	3/4	4/4	4	1	#vio					g	i		#vio	#vi	o						o	1	1	4, 1, -2		4	4	1	1	0.5	0.25	0.125	0.6666666666666666
4	4	0	0	4/4	4	1	ii6				ii65	g	i		ii6	ii		6					m	1	1	0, 4, 3		3	0	0	2	0.0	0.0	0.75	0.0
4	4	1/4	1/4	4/4	4	1	V					g	i		V	V							M	1	1	2, 6, 3		2	2	0	1	0.0	0.0	0.25	0.0
4	4	1/2	1/2	4/4	4	1	i\\					g	i		i	i						\\	m	1	1	1, -2, 2		1	1	1	4	0.2	0.0625	1.4375	0.041666666666666664
5	5	1/4	1/4	4/4	4	1	V6					g	i		V6	V		6					M	1	1	6, 3, 2		2	6	1	2	0.3333333333333333	0.0625	0.4375	0.125
5	5	1/2	1/2	4/4	4	1	i					g	i		i	i							m	1	1	1, -2, 2		1	1	2	4	0.3333333333333333	0.125	0.875	0.125
6	6	0	0	4/4	4	1	V					g	i		V	V							M	1	1	2, 6, 3		2	2	1	3	0.25	0.0625	0.6875	0.08333333333333333
6	6	1/4	1/4	4/4	4	1	i					g	i		i	i							m	1	1	1, -2, 2		1	1	1	3	0.25	0.0625	0.6875	0.08333333333333333
6	6	1/2	1/2	4/4	4	1	v					g	i		v	v							m	1	1	2, -1, 3		2	2	2	5	0.2857142857142857	0.125	1.375	0.08333333333333333
7	7	0	0	4/4	4	1	i					g	i		i	i							m	1	1	1, -2, 2		1	1	1	4	0.2	0.0625	0.9375	0.0625
7	7	1/4	1/4	4/4	4	1	i6					g	i		i6	i		6					m	1	1	-2, 2, 1		1	-2	1	4	0.2	0.0625	0.9375	0.0625
7	7	1/2	1/2	4/4	4	1	v					g	i		v	v							m	1	1	2, -1, 3		2	2	2	7	0.2222222222222222	0.125	1.75	0.06666666666666667
8	8	0	0	4/4	4	1	i					g	i		i	i							m	1	1	1, -2, 2		1	1	0	4	0.0	0.0	1.0	0.0
8	8	1/4	1/4	4/4	4	1	V/VII					g	i		V/VII	V				VII			M	1	1	0, 4, 1		0	0	0	4	0.0	0.0	0.875	0.0
