mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	2	1	d.i					d	i		i	i							m	1	1	2, -1, 3		2	2	2	15	0.11764705882352941	0.25	5.5	0.043478260869565216
4	4	0	0	4/4	2	1	v					d	i		v	v							m	1	1	3, 0, 4		3	3	2	8	0.2	0.1875	2.5625	0.06818181818181818
5	5	1/2	1/2	4/4	2	1	iv					d	i		iv	iv							m	1	1	1, -2, 2		1	1	1	2	0.3333333333333333	0.125	0.875	0.125
6	6	0	0	4/4	2	1	I					d	i		I	I							M	1	1	2, 6, 3		2	2	0	3	0.0	0.0	2.0	0.0
7	7	0	0	4/4	2	1	i					d	i		i	i							m	1	1	2, -1, 3		2	2	1	4	0.2	0.125	1.625	0.07142857142857142
8	8	0	0	4/4	2	1	ii6					d	i		ii6	ii		6					m	1	1	1, 5, 4		4	1	0	2	0.0	0.0	1.5	0.0
8	8	1/2	1/2	4/4	2	1	IV7					d	i		IV7	IV		7					Mm7	1	1	1, 5, 2, -1		1	1	0	1	0.0	0.0	0.5	0.0
9	9	0	0	4/4	2	1	V(4)					d	i		V(4)	V			4				M	1	1	3, 2, 4		3	3	0	2	0.0	0.0	2.0	0.0
9	9	1/2	1/2	4/4	2	1	V					d	i		V	V							M	1	1	3, 7, 4		3	3						
10	10	0	0	4/4	2	1	I\\					d	i		I	I						\\	M	1	1	2, 6, 3		2	2	0	2	0.0	0.0	2.0	0.0
11	11	0	0	4/4	2	1	i					d	i		i	i							m	1	1	2, -1, 3		2	2	1	14	0.06666666666666667	0.125	5.375	0.022727272727272728
14	14	0	0	4/4	2	1	VII					d	i		VII	VII							M	1	1	0, 4, 1		0	0	0	6	0.0	0.0	1.75	0.0
15	15	0	0	4/4	2	1	iv					d	i		iv	iv							m	1	1	1, -2, 2		1	1	1	2	0.3333333333333333	0.125	1.375	0.08333333333333333
15	15	1/2	1/2	4/4	2	1	iv7					d	i		iv7	iv		7					mm7	1	1	1, -2, 2, -1		1	1	0	1	0.0	0.0	0.5	0.0
16	16	0	0	4/4	2	1	V\\					d	i		V	V						\\	M	1	1	3, 7, 4		3	3	0	2	0.0	0.0	2.0	0.0
17	17	0	0	4/4	2	1	v					d	i		v	v							m	1	1	3, 0, 4		3	3	1	9	0.1	0.0625	2.6875	0.022727272727272728
18	18	1/2	1/2	4/4	2	1	viio6/IV	0.303645	-4.60729	/		d	i		viio6/IV	vii	o	6		IV			o	1	1	3, 0, 6		6	3	0	3	0.0	0.0	1.0	0.0
